id,m_grd
4814820,1.0574
4814850,1.0048
4814880,0.9617
4814970,0.9352
4815000,1.0240
4815150,0.9267
4815180,0.9309
4815210,1.1333
4815240,1.0719
4815270,0.8575
4815300,0.8938
4815330,0.8590
4815400,0.9132
4815510,0.9548
4815540,0.7970
4815690,0.9044
4815720,1.0617
4815750,0.9745
4815840,1.0161
4815910,0.9279
4815930,1.0614
4815960,0.9616
4816110,1.0225
4816180,0.8751
4816200,0.8726
4816230,0.9053
4816290,1.0608
4816410,0.9091
4816440,0.8804
4816500,1.0882
4816530,0.9648
4816570,0.9371
4816620,0.9962
4816710,0.9038
4816740,0.9648
4816770,1.1268
4816860,0.7917
4816950,1.0841
4817010,0.9647
4817040,0.9980
4817070,0.8874
4817100,1.0347
4817160,0.9205
4817390,0.9941
4817580,1.0390
4817610,0.9911
4817640,0.9444
4817700,1.0304
4817730,1.0298
4817760,1.0964
4817790,1.0533
4817830,1.0577
4817850,0.8619
4817880,1.0014
4817960,1.0880
4818000,0.8331
4818060,0.8859
4818120,0.9246
4818150,0.8959
4818180,0.9060
4818210,1.0865
4818280,0.8524
4818300,0.8671
4818360,0.8804
4818390,0.9644
4818480,1.0711
4818540,0.9046
4818720,0.8752
4818810,0.8507
4818900,0.9431
4818940,1.0286
4819080,1.0421
4819110,1.0241
4819170,0.9131
4819320,1.0025
4819350,1.1529
4819380,1.0580
4819440,0.9814
4819560,0.8858
4819620,0.9815
4819650,1.0734
4819700,0.9146
4819740,1.1625
4819770,0.9827
4819820,0.8988
4819830,0.9837
4819840,0.9225
4819950,1.0950
4819980,1.0302
4820010,1.0878
4820160,1.0893
4820190,0.9632
4820220,0.9146
4820250,0.9228
4820280,0.9615
4820310,0.8225
4820340,0.8306
4820400,1.1231
4820500,0.9830
4820550,0.8342
4820600,0.9318
4820640,1.0339
4820700,1.0434
4820760,0.9023
4820850,0.9037
4820960,0.9557
4821000,0.9378
4821030,0.9818
4821060,0.9480
4821150,0.9837
4821360,0.9715
4821390,0.9274
4821420,0.9262
4821450,0.8498
4821540,0.8342
4821600,1.1274
4821660,0.9905
4821720,0.9895
4821750,0.9320
4821780,0.9086
4821810,0.8615
4821900,1.0135
4821960,0.9597
4822050,0.8460
4822120,0.9884
4822170,0.8693
4822230,0.9444
4822320,1.0131
4822380,1.0929
4822410,1.0850
4822470,0.9438
4822500,0.8583
4822530,0.9064
4822560,1.0748
4822710,1.0995
4822740,1.0787
4822770,0.9051
4822800,1.0119
4822830,1.0203
4822890,1.0396
4822920,0.7856
4822970,0.9700
4822980,0.8027
4823010,0.7813
4823070,1.1423
4823100,0.9776
4823250,0.9126
4823280,0.9992
4823310,1.0851
4823370,0.8539
4823400,1.1917
4823430,0.9439
4823460,1.0051
4823490,0.9068
4823640,0.9121
4823670,0.9980
4823790,1.1557
4823820,0.9321
4823850,0.9574
4823910,1.0475
4824000,1.0282
4824030,0.8728
4824060,1.0828
4824100,1.0812
4824120,0.9327
4824150,1.0018
4824180,0.9560
4824210,1.0026
4824260,0.8225
4824420,0.9976
4824450,1.0507
4824480,0.9809
4824530,0.8667
4824590,0.8350
4824600,1.0084
4824630,0.8743
4824730,0.9523
4824750,0.8198
4824780,0.7911
4824810,1.0229
4824840,0.8958
4824930,1.0066
4824960,1.0596
4824990,0.9662
4825020,0.8131
4825140,0.9427
4825170,1.0351
4825200,0.9121
4825230,1.1763
4825260,1.0531
4825320,1.0135
4825440,0.9218
4825500,1.0023
4825530,0.9799
4825560,0.9905
4825590,0.9368
4825620,0.9437
4825660,0.9931
4825680,0.7228
4825710,1.0298
4825740,1.0063
4825920,0.8787
4825980,1.0731
4826040,0.9053
4826100,1.0965
4826130,0.8948
4826160,0.8364
4826190,0.9810
4826280,0.6689
4826310,1.0956
4826370,0.9949
4826400,1.0755
4826430,1.0068
4826470,1.0869
4826490,0.9330
4826580,0.9938
4826610,0.9988
4826640,1.0968
4826670,1.0210
4826790,0.9077
4827030,1.1172
4827180,0.9537
4827210,0.9947
4827240,0.8683
4827300,1.0646
4827330,1.0038
4827390,0.8773
4827420,1.0121
4827450,1.0026
4827510,1.1596
4827540,0.6844
4827690,0.9007
4827720,0.8805
4827750,0.7746
4827780,0.8105
4827810,1.0231
4827870,0.7311
4827890,0.8520
4827990,1.0702
4828020,0.7336
4828110,0.9650
4828200,0.9750
4828290,1.0159
4828380,1.0343
4828500,0.9365
4828550,1.0185
4828590,0.9346
4828620,1.0460
4828650,0.9527
4828680,1.0062
4828710,1.1116
4828740,0.9392
4828780,0.7964
4828890,1.0958
4828920,0.9534
4829010,0.9179
4829100,0.8964
4829130,0.9129
4829160,0.8515
4829280,0.9170
4829400,0.9527
4829580,1.0452
4829670,0.8817
4829820,0.9606
4829850,1.0624
4830060,0.9721
4830120,1.1097
4830180,0.9662
4830250,0.9516
4830340,0.8707
4830390,0.9364
4830420,0.9243
4830570,0.9769
4830600,1.0332
4830640,0.8793
4830720,1.1720
4830870,1.0294
4830930,0.8942
4830950,1.0366
4831040,0.9173
4831170,0.9577
4831230,0.8140
4831260,0.9937
4831290,1.0662
4831760,0.7658
4831770,1.1510
4831890,0.9090
4832090,1.0721
4832130,1.0384
4832160,1.1595
4832190,0.8413
4832280,0.7151
4832310,1.0490
4832340,1.0278
4832370,0.9471
4832400,0.8260
4832430,0.9042
4832460,0.7061
4832640,0.8813
4832730,0.8628
4832740,1.0766
4832790,1.0624
4832940,1.0589
4833010,0.8616
4833060,0.9838
4833120,0.9915
4833180,1.0740
4833360,0.8592
4833630,0.9729
4833660,1.0224
4833690,0.9285
4833720,0.7984
4833780,0.9197
4833840,0.8211
4834020,0.9956
4834050,0.9774
4834110,1.0696
4834170,0.8857
4834230,0.8996
4834260,0.9162
4834290,0.9998
4834320,0.9156
4834440,0.9867
4834470,0.9772
4834500,0.9934
4834550,0.8755
4834650,0.8583
4834800,1.0265
4834830,1.0136
4834860,0.7782
4834920,1.1712
4834980,0.9822
4835010,0.9839
4835070,0.8458
4835100,1.0769
4835130,0.9715
4835190,0.9383
4835250,1.0667
4835310,1.0804
4835340,0.7679
4835370,1.0832
4835400,1.0014
4835430,0.8645
4835490,0.7770
4835520,0.8453
4835550,1.0570
4835560,1.0652
4835570,0.9337
4835580,1.0415
4835740,0.7997
4835800,0.9123
4835850,0.9836
4835910,0.7497
4836000,1.2029
4836180,1.0918
4836210,0.9455
4836240,0.8804
4836300,0.8621
4836360,1.0871
4836450,1.1242
4836540,0.7513
4836570,0.8920
4836630,0.7490
4836660,0.9303
4836750,1.0627
4836780,1.1808
4836930,1.1466
4836960,1.0020
4836970,1.0080
4837020,0.9610
4837140,0.8695
4837170,1.0483
4837200,0.9689
4837260,1.0393
4837410,0.9149
4837440,0.8193
4837590,0.9254
4837650,1.0327
4837710,1.0406
4837740,0.7220
4837800,0.8165
4837900,0.9038
4838080,1.0720
4838190,0.8135
4838220,0.9382
4838360,0.9067
4838400,0.7506
4838460,0.9978
4838580,1.1463
4838700,0.8284
4838730,0.9132
4838760,1.0335
4838790,0.9488
4838820,0.9351
4838850,0.9097
4838900,0.8473
4838970,0.8912
4839030,1.0826
4839150,0.9890
4839180,0.8429
4839270,0.7272
4839330,0.9711
4839360,1.0219
4839480,1.0459
4839510,0.9653
4839540,1.0782
4839570,1.1610
4839600,0.9123
4839630,1.1419
4839690,0.8809
4839750,1.0322
4839780,1.0995
4839870,1.1865
4839930,1.0800
4839960,0.8201
4839990,0.9685
4840020,0.9141
4840080,0.9149
4840230,0.8737
4840350,1.0498
4840410,0.9204
4840440,0.8697
4840550,0.9623
4840650,0.9170
4840680,0.9313
4840710,1.0088
4840740,0.8635
4840800,1.0084
4840920,0.8273
4840950,0.9049
4841010,1.1938
4841070,0.8456
4841100,0.9795
4841190,0.9482
4841220,0.8723
4841280,1.1282
4841350,1.0195
4841400,1.0413
4841430,0.9610
4841520,0.9029
4841580,0.7867
4841610,0.9709
4841820,0.8832
4841850,1.0300
4841880,0.9544
4841910,1.1866
4841970,0.9699
4842030,0.6651
4842060,1.0554
4842090,0.9949
4842120,1.0060
4842210,1.0292
4842240,1.0007
4842280,1.1113
4842300,0.9612
4842330,0.8747
4842360,1.0927
4842450,1.0459
4842480,0.8809
4842510,0.9017
4842660,0.9644
4842690,0.8465
4842810,1.0650
4842840,0.9866
4842900,1.0344
4842930,0.9191
4842960,1.1591
4842990,0.8222
4843200,0.9164
4843230,0.8631
4843260,1.0288
4843290,0.9764
4843320,0.9840
4843350,0.8933
4843470,0.9141
4843530,0.9937
4843650,0.9987
4843720,0.8683
4843760,1.1319
4843800,0.6879
4843860,0.9931
4843890,0.9641
4843920,0.9908
4843950,0.7046
4844010,1.1037
4844110,0.9363
4844150,0.8454
4844160,0.9157
4844280,0.8335
4844410,1.0074
4844430,0.9207
4844470,1.1291
4844580,0.8298
4844670,0.8732
4844730,0.9846
4844800,1.0052
4844960,0.8454
4845000,1.1369
4845040,0.9132
4845090,1.0174
4845120,0.8269
4845150,1.1621
4845180,1.0094
4845380,0.8747
4845480,0.9481
4845540,0.9644
4845600,1.0236
4845630,1.0421
4845670,1.0805
4845720,1.0667
4845780,0.9798
4845900,0.8410
4845950,1.0238
4846200,0.9513
4846230,1.1593
4846260,0.8784
4846320,0.9893
4846350,0.7226
4846440,0.9713
4846500,0.9229
4846530,1.1057
4846620,0.9027
4846650,0.7897
4846680,0.9348
4846710,0.9553
4900030,1.0778
4900060,0.7807
4900090,1.0389
4900120,0.9101
4900142,1.0165
4900150,0.8453
4900210,0.9913
4900240,0.8616
4900270,0.8109
4900300,0.8709
4900330,0.9620
4900360,0.8943
4900390,0.9262
4900420,1.0377
4900450,0.9102
4900480,1.0330
4900510,0.8021
4900540,1.0762
4900570,0.9591
4900600,0.9527
4900630,0.9444
4900660,1.0228
4900690,1.1275
4900720,0.9705
4900750,1.0111
4900810,0.9456
4900870,1.0100
4900900,0.9279
4900930,0.7631
4900960,0.9527
4900990,1.4004
4901050,0.9850
4901080,0.8692
4901110,0.9916
4901140,1.1619
4901170,0.9378
4901200,0.9773
5000001,0.7890
5000008,0.9212
5002010,0.8407
5002040,1.0397
5002130,0.9020
5002480,0.7364
5002490,1.0286
5002640,1.0328
5002820,1.0756
5003090,1.1122
5003240,0.9447
5003480,0.9029
5003780,1.0399
5003810,1.1361
5003840,1.1986
5003870,0.9346
5003930,0.9456
5004140,0.8825
5004560,0.9260
5004590,0.9499
5004650,0.8563
5004680,1.0605
5005310,1.0006
5005370,0.8555
5005490,1.1000
5005610,0.9218
5005700,0.9092
5005790,1.0172
5005840,1.1782
5006120,1.0773
5006720,0.7643
5006930,0.7272
5007050,0.9608
5007080,1.0078
5007320,1.0566
5007470,1.1012
5007530,0.7271
5007560,1.2034
5007600,0.8749
5007650,0.9533
5007800,1.0998
5007980,0.7943
5008250,0.9644
5009180,0.8945
5009210,1.1016
5009360,0.6738
5100060,0.8598
5100090,0.8763
5100120,0.7583
5100152,0.8349
5100180,0.9167
5100210,0.9155
5100240,0.7923
5100270,0.8825
5100300,0.8282
5100330,0.8236
5100360,0.9342
5100390,0.8488
5100420,0.9449
5100450,0.7718
5100480,0.8940
5100510,0.7701
5100540,0.8246
5100560,0.9900
5100600,0.8797
5100660,0.7128
5100690,0.9329
5100720,0.7581
5100750,0.7006
5100780,0.8179
5100810,0.8842
5100840,0.8343
5100870,0.8520
5100930,0.8459
5100960,0.9166
5100990,0.7831
5101020,0.9003
5101050,0.8596
5101080,0.8382
5101110,0.8168
5101140,0.9485
5101170,0.6563
5101200,0.8617
5101260,0.9213
5101290,0.9842
5101320,0.7980
5101350,0.8722
5101380,0.9315
5101410,0.9433
5101440,0.7860
5101470,0.8248
5101510,0.9435
5101560,0.8208
5101590,0.8339
5101620,0.7495
5101650,0.8860
5101690,0.9442
5101710,0.9471
5101740,0.8382
5101770,0.6150
5101800,0.9601
5101830,0.7606
5101860,0.6691
5101890,0.7923
5101920,0.7166
5101980,0.8760
5102010,0.8755
5102070,0.7446
5102100,0.9439
5102120,0.8687
5102160,0.7437
5102190,0.7465
5102220,1.0300
5102250,0.9759
5102280,0.9028
5102310,0.8560
5102340,0.7444
5102360,0.8542
5102370,0.9414
5102390,0.9159
5102400,0.7321
5102430,0.9362
5102460,0.7876
5102490,0.9961
5102520,0.8692
5102580,0.9356
5102610,1.0376
5102640,0.8332
5102670,0.7757
5102710,1.0150
5102730,0.7820
5102760,0.7972
5102790,0.7973
5102820,0.8487
5102850,0.9370
5102880,0.8685
5102910,0.7814
5102940,0.8910
5102980,0.9833
5103000,0.7445
5103030,0.9617
5103060,0.8474
5103090,0.8410
5103130,0.9034
5103150,0.7636
5103180,0.7981
5103210,1.0696
5103240,0.4674
5103270,1.0766
5103300,0.8734
5103330,0.8944
5103370,0.8904
5103390,0.8144
5103420,0.7083
5103460,0.7474
5103480,0.7512
5103510,0.8559
5103520,0.8688
5103600,0.9987
5103640,0.8840
5103660,0.9369
5103690,0.8486
5103710,0.8450
5103750,0.8162
5103780,1.0777
5103810,0.7952
5103840,0.9594
5103870,0.8918
5103900,0.7971
5103930,0.6810
5103950,0.9556
5103980,0.8163
5104020,0.8902
5104050,0.8084
5104080,0.8680
5104110,0.7828
5104150,0.7655
5300001,1.1367
5300003,1.0154
5300030,0.8862
5300150,1.1351
5300240,1.0797
5300300,0.7831
5300330,1.0340
5300380,1.1454
5300390,1.1442
5300420,1.1752
5300480,0.9922
5300570,0.9465
5300660,0.8859
5300690,0.8460
5300780,1.0760
5300810,1.3031
5300950,1.2787
5300960,1.0449
5300990,1.0784
5301080,1.0273
5301110,1.0647
5301140,0.8497
5301170,0.9919
5301200,0.8673
5301230,0.9536
5301260,1.1174
5301290,0.9934
5301320,1.1501
5301350,0.9424
5301410,1.1006
5301470,1.1707
5301590,1.0896
5301630,0.9044
5301800,0.9713
5302070,1.0297
5302130,1.1201
5302280,0.8797
5302310,0.9112
5302370,0.8105
5302400,1.0284
5302460,0.9961
5302490,1.0017
5302610,1.0698
5302670,1.1424
5302700,1.0917
5302820,0.8607
5302850,1.0487
5302880,1.0004
5302910,0.8659
5302940,1.0018
5302970,0.8185
5303090,1.0437
5303150,1.1473
5303180,0.8773
5303210,0.9444
5303330,1.1639
5303510,0.9089
5303540,1.1458
5303570,0.9583
5303660,0.8603
5303750,1.0455
5303810,0.8890
5303930,0.8512
5303960,1.1233
5304020,1.0269
5304170,1.0217
5304200,1.0654
5304230,1.0823
5304260,0.9705
5304470,0.9947
5304560,1.0223
5304620,0.8814
5304650,0.7261
5304740,0.8614
5304860,0.9581
5304920,0.9592
5304950,0.8678
5304980,1.0965
5305010,1.0235
5305130,0.9782
5305160,0.8897
5305220,0.9421
5305280,0.9311
5305310,1.1771
5305370,0.7669
5305400,1.0855
5305430,1.1051
5305460,0.9277
5305490,1.0042
5305610,0.9924
5305640,0.8194
5305670,0.9591
5305700,0.9149
5305730,0.9702
5305760,0.9311
5305790,0.7632
5305850,0.9436
5305910,1.1051
5305940,1.0236
5306060,0.7941
5306150,0.8201
5306180,1.1013
5306220,1.0680
5306450,0.9031
5306480,1.2334
5306570,1.1417
5306690,1.0364
5306750,1.0973
5306820,1.0928
5306840,1.1383
5306900,1.0020
5306930,0.9994
5306960,1.0514
5307020,1.0941
5307080,0.9914
5307110,0.9296
5307230,1.0618
5307320,0.9504
5307350,0.9587
5307440,0.9378
5307470,1.0805
5307620,1.0916
5307650,1.1082
5307710,1.1207
5307740,1.1142
5307770,1.0734
5307830,1.0091
5307900,1.1043
5307920,1.1552
5308020,0.9743
5308040,1.1616
5308130,0.9695
5308160,0.9152
5308190,1.0540
5308250,0.9762
5308340,0.9297
5308460,1.0125
5308520,0.7802
5308550,0.8982
5308610,0.9679
5308670,1.0804
5308700,0.8926
5308760,0.9336
5308820,0.8556
5308910,1.0097
5308940,1.1507
5308970,0.9766
5309100,1.0210
5309150,1.2025
5309180,1.0450
5309270,1.0282
5309300,1.1227
5309360,1.0344
5309450,0.9717
5309480,0.9221
5309510,1.2271
5309540,0.9480
5309660,1.0270
5309690,0.8649
5309720,0.9060
5309780,0.8300
5309810,0.9293
5310050,1.0445
5310110,1.0308
5310140,0.8441
5310170,0.8870
5400030,0.9453
5400060,0.9060
5400090,0.8659
5400120,0.8864
5400150,0.7795
5400180,0.8057
5400210,0.7123
5400240,0.8540
5400270,1.0977
5400300,0.7981
5400330,0.8865
5400360,0.9574
5400390,0.7816
5400420,1.0382
5400450,0.9201
5400480,0.9920
5400510,0.8743
5400540,0.9356
5400570,0.9008
5400600,0.8591
5400630,0.9150
5400660,0.8490
5400690,0.7147
5400720,0.8657
5400750,0.7646
5400780,0.8741
5400810,0.7762
5400840,0.9285
5400870,0.8864
5400900,0.7408
5400930,1.0291
5400960,1.0739
5400990,0.9584
5401020,0.8126
5401050,0.8773
5401080,1.0324
5401110,0.7781
5401140,0.9894
5401170,0.9110
5401200,0.8837
5401230,0.8604
5401260,0.8062
5401290,0.7435
5401320,0.9408
5401350,0.9311
5401380,0.7695
5401410,0.9178
5401440,0.8599
5401470,0.7666
5401500,0.6831
5401530,0.8746
5401560,0.9637
5401590,1.0800
5401620,0.9082
5401650,0.8725
5500013,1.1039
5500016,0.9862
5500017,0.8284
5500030,0.9439
5500052,1.0139
5500058,0.9605
5500060,0.8724
5500061,1.1339
5500150,1.0890
5500210,0.9918
5500270,0.9890
5500300,1.2579
5500330,1.0211
5500360,0.8575
5500390,1.0369
5500420,1.1089
5500510,0.8608
5500540,0.9575
5500600,0.8487
5500630,1.0997
5500720,0.8988
5500750,0.9735
5500780,1.0485
5500810,1.0550
5500870,0.9861
5500960,0.8680
5500990,0.8957
5501050,0.8316
5501080,0.9274
5501140,0.8983
5501230,0.9615
5501260,0.9001
5501350,0.9520
5501470,1.1301
5501500,0.9419
5501590,0.8663
5501680,1.2240
5501710,1.1872
5501740,0.9098
5501770,1.0184
5501800,0.9731
5501830,1.1320
5501890,1.0702
5502040,0.9950
5502100,0.9569
5502130,1.0743
5502160,1.0173
5502430,1.1348
5502460,1.0403
5502520,0.8850
5502550,1.0156
5502610,1.0092
5502640,0.8655
5502670,0.9715
5502700,0.7860
5502730,0.8572
5502760,1.0362
5502790,0.8864
5502820,0.9835
5502910,1.2865
5502970,0.8901
5503030,0.9559
5503060,0.8552
5503090,0.8838
5503150,1.3772
5503180,1.0243
5503210,1.0571
5503240,0.9403
5503270,0.9647
5503510,1.0238
5503640,1.0023
5503660,1.0346
5503690,0.9407
5503840,1.0264
5503860,1.0832
5504020,0.9104
5504050,0.9761
5504080,1.0006
5504110,0.9689
5504200,0.9293
5504230,1.0018
5504290,0.9581
5504320,1.0193
5504380,0.9862
5504440,1.0416
5504500,0.9386
5504590,0.8787
5504620,1.0286
5504680,1.0645
5504740,1.0310
5504770,1.1059
5504800,1.0915
5504830,1.0268
5504890,0.9754
5504920,1.0462
5504960,1.0332
5505130,1.1543
5505160,0.8974
5505220,0.9276
5505250,0.9573
5505460,1.0229
5505520,0.9950
5505610,0.8254
5505670,0.8779
5505820,0.8680
5505910,1.0609
5505940,0.8068
5506000,0.8781
5506030,1.0326
5506060,1.0248
5506090,0.8703
5506140,1.2800
5506270,1.0216
5506480,0.9715
5506540,1.0526
5506570,1.0187
5506600,0.9667
5506630,0.9874
5506660,1.1793
5506690,1.0480
5506750,1.0389
5506840,0.9957
5506870,0.9950
5507020,0.9424
5507050,0.9157
5507170,1.0204
5507260,0.8579
5507290,1.0747
5507320,0.9071
5507380,0.9640
5507410,0.9865
5507440,0.8950
5507470,1.0946
5507500,0.9007
5507530,0.9247
5507590,0.9233
5507620,1.0296
5507710,0.8689
5507770,0.9993
5508130,0.9835
5508160,0.9415
5508190,1.0555
5508220,0.9659
5508340,1.1051
5508520,0.9432
5508550,1.0133
5508610,1.0748
5508640,1.0201
5508670,1.0110
5508700,0.8048
5508760,0.9884
5508790,0.9787
5508820,0.9548
5508850,0.9893
5508880,0.9249
5508910,0.8974
5508940,1.0480
5509000,1.0797
5509030,1.0040
5509060,0.9106
5509070,0.6122
5509090,0.9628
5509130,1.0644
5509210,0.9552
5509240,1.2597
5509300,1.1686
5509360,1.0152
5509390,1.3066
5509510,1.0846
5509570,0.9448
5509600,0.8735
5509660,1.1454
5509690,1.0820
5509750,1.1811
5509780,1.0989
5509810,1.0492
5509840,1.0219
5509870,0.8456
5509960,1.1242
5509990,1.0696
5510060,1.0085
5510140,0.8918
5510170,0.9907
5510230,0.9775
5510320,1.0032
5510350,0.8999
5510380,0.7869
5510470,0.9944
5510500,1.1797
5510530,0.9766
5510560,0.8535
5510590,0.9342
5510620,1.1615
5510740,0.9160
5510770,0.8622
5510830,1.0714
5510860,0.9064
5510890,0.9391
5510920,1.0761
5510950,1.0234
5510980,1.0202
5511010,1.1314
5511070,1.0153
5511100,0.9052
5511130,0.9710
5511160,1.2281
5511190,1.0031
5511220,0.7490
5511310,0.7639
5511350,0.9006
5511370,1.0458
5511610,0.8612
5511640,0.9472
5511730,0.9807
5511790,0.6925
5511820,0.7361
5511850,1.0729
5511940,0.7994
5512000,0.9724
5512060,0.9085
5512120,1.1282
5512150,1.1957
5512240,1.0446
5512330,1.0198
5512360,0.7240
5512390,0.9689
5512450,1.0256
5512480,1.1254
5512660,1.1119
5512690,1.2003
5512720,0.9175
5512810,1.0686
5512960,0.8876
5513020,0.9836
5513050,0.9199
5513100,1.0699
5513140,1.0630
5513170,0.9395
5513230,1.0766
5513260,0.9424
5513350,1.0034
5513410,0.9956
5513500,1.2290
5513530,0.9968
5513620,0.9088
5513650,0.8590
5513680,1.0402
5513710,0.9494
5513770,1.0171
5513800,0.9880
5513860,1.0453
5513890,0.9965
5513950,1.0525
5514010,1.0522
5514040,0.9005
5514130,1.0351
5514160,0.8234
5514190,0.9015
5514220,1.0479
5514250,1.0173
5514340,0.9243
5514430,0.9923
5514490,0.9360
5514550,0.9152
5514580,1.0084
5514610,1.0898
5514640,0.9566
5514670,0.8647
5514820,0.8722
5514910,0.9313
5514940,0.9684
5514970,0.9434
5515090,0.9778
5515120,0.9229
5515180,1.0382
5515210,0.9230
5515330,0.9627
5515360,1.0947
5515450,1.1773
5515660,1.0023
5515720,0.8884
5515750,1.0205
5515780,0.9660
5515810,1.0639
5515840,0.8341
5515870,0.8983
5515900,0.9666
5515960,1.0115
5515990,0.8901
5516230,0.9785
5516260,0.8327
5516290,0.8775
5516320,0.9964
5516350,1.0495
5516410,1.0263
5516440,0.8848
5516500,0.8715
5516560,1.0662
5516620,1.0743
5516650,1.0690
5516680,1.0331
5516710,1.0875
5516740,0.9326
5516830,1.1191
5517040,0.9129
5517070,0.9014
5517100,1.0430
5517160,0.9217
5517190,1.2457
5517220,0.9987
5600730,0.9765
5601030,1.0428
5601260,1.1457
5601420,0.8543
5601460,1.0943
5601470,0.9739
5601700,0.9930
5601980,0.8885
5602070,0.7877
5602140,1.0259
5602150,0.8492
5602370,0.9635
5602760,0.9198
5602870,0.9802
5602990,1.0328
5603310,1.0447
5603770,1.0423
5604030,0.7694
5604060,1.0667
5604120,0.9511
5604230,0.9397
5604260,0.9040
5604450,0.7713
5604500,1.1409
5604510,0.8499
5604830,0.9446
5604860,0.8901
5605090,0.8710
5605160,0.9143
5605220,1.0307
5605302,1.0114
5605690,0.8827
5605695,1.0033
5605762,1.0013
5605830,1.0666
5606240,0.8929
