id,w_avg
1931800,0.3284
1931830,0.0972
1931860,1.1314
1931920,0.0633
1931950,0.6129
1932010,0.6229
1999017,0.3449
1999019,0.3999
2000001,0.5854
2000002,0.6484
2000003,0.8499
2000004,1.5618
2000005,1.5158
2000006,1.1930
2000007,0.8806
2000012,0.8722
2000014,-0.0574
2000015,0.1272
2000016,0.4596
2000017,0.6518
2000023,0.8086
2000028,0.1948
2000029,0.6769
2000030,0.6986
2000346,1.1399
2000348,0.3265
2000349,1.2812
2000350,1.4745
2000351,-0.4106
2000353,1.9802
2003180,0.4737
2003200,1.5128
2003210,0.5683
2003240,0.9718
2003300,1.1679
2003360,1.8464
2003390,0.6169
2003450,0.4614
2003480,-0.1095
2003540,-0.1142
2003630,0.7595
2003720,0.9819
2003780,1.1205
2003810,0.1316
2003870,0.7085
2003900,0.3272
2003960,0.4285
2004020,0.2913
2004050,0.1868
2004200,0.8290
2004230,0.3571
2004260,0.7096
2004290,0.5982
2004350,0.1604
2004380,-0.3275
2004410,0.7236
2004440,0.5649
2004470,2.2549
2004560,2.0017
2004590,0.3577
2004620,0.8307
2004670,1.5624
2004710,0.2543
2004740,0.2197
2004770,-0.0441
2004800,1.1582
2004830,0.9191
2004890,0.9381
2004920,0.8484
2004950,0.5943
2004980,-0.2828
2005010,-0.0331
2005040,0.7995
2005070,-0.1768
2005100,0.5131
2005130,0.6069
2005190,0.9699
2005250,0.8945
2005280,0.6235
2005310,1.1560
2005460,0.5944
2005490,1.7495
2005580,0.2042
2005610,-0.0118
2005640,0.5097
2005700,0.1106
2005730,0.3415
2005790,-0.0025
2005800,0.4485
2005820,0.2933
2005850,0.6759
2005870,0.5798
2005940,0.5971
2006000,0.1382
2006060,-0.0270
2006090,0.6133
2006120,0.6427
2006180,-0.4256
2006240,1.0252
2006270,0.0315
2006300,0.6255
2006330,1.8645
2006360,-0.2104
2006390,0.4996
2006420,1.5914
2006450,0.8379
2006480,0.5652
2006540,1.4414
2006570,0.9304
2006580,0.5818
2006660,0.4765
2006720,0.1687
2006840,0.7305
2006930,0.8226
2006960,0.6486
2007020,1.3107
2007050,0.1851
2007110,0.6890
2007170,1.4438
2007260,0.4631
2007290,1.1942
2007320,0.6795
2007350,0.6855
2007380,1.0845
2007440,0.7622
2007470,0.5618
2007500,1.4025
2007530,0.2883
2007560,0.1570
2007590,0.3769
2007620,0.1807
2007650,0.5321
2007710,0.7236
2007740,0.2714
2007750,0.4431
2007800,0.7228
2007860,0.3212
2007890,0.4570
2007950,-1.2669
2007970,0.7144
2008070,0.1262
2008100,0.1237
2008190,1.1703
2008220,0.4094
2008250,0.3202
2008280,0.7588
2008310,-0.1436
2008340,0.7826
2008370,-0.1006
2008400,1.3090
2008430,-0.8537
2008550,-0.2051
2008610,0.5688
2008730,0.5742
2008790,0.6845
2008880,1.2535
2008940,0.3676
2008970,1.3161
2009000,0.5881
2009030,0.7313
2009060,-0.1872
2009090,0.3055
2009140,1.2935
2009180,1.4173
2009240,1.1554
2009320,1.2248
2009360,-0.2340
2009390,-0.2004
2009420,0.8931
2009450,0.6915
2009480,0.7195
2009510,0.6619
2009570,0.6772
2009600,1.2018
2009660,0.2314
2009780,1.0283
2009840,0.6539
2009900,0.4115
2009930,-0.6442
2009960,0.7867
2009990,0.5269
2010020,0.8710
2010050,1.0044
2010080,0.0593
2010140,1.6761
2010170,0.1911
2010230,0.5901
2010260,-0.0814
2010290,0.3188
2010320,-0.0066
2010350,0.5996
2010410,0.4397
2010440,0.1666
2010500,0.8135
2010560,0.6287
2010590,-0.5430
2010620,0.5450
2010650,1.3521
2010680,1.6394
2010710,0.1109
2010740,0.3025
2010770,-0.3075
2010800,0.3668
2010890,0.4183
2010920,0.4442
2010950,0.5201
2010980,-0.1252
2011080,1.3389
2011100,1.0822
2011130,-0.2431
2011220,0.9517
2011250,0.4536
2011310,0.2280
2011370,0.4049
2011430,0.2820
2011490,0.7423
2011520,0.0605
2011550,0.8375
2011580,1.7045
2011640,1.5868
2011700,1.6230
2011760,-0.1970
2011820,1.1999
2011850,1.3306
2011880,0.8051
2011910,0.7295
2012000,2.1827
2012030,0.9403
2012060,0.0704
2012090,0.6342
2012120,0.9429
2012150,0.5842
2012180,0.6350
2012210,0.2727
2012260,-0.2539
2012300,1.1157
2012330,0.1054
2012360,-0.6530
2012390,0.1451
2012420,0.0913
2012450,1.2590
2012510,0.9810
2012540,1.2972
2012600,0.9509
2012630,0.4903
2012780,0.2488
2012810,0.4388
2012840,0.2830
2012870,0.7575
2012990,-0.0929
2013020,0.7810
2013050,0.5644
2013110,0.7827
2100030,0.0429
2100070,0.3337
2100081,0.5198
2100090,2.8101
2100120,0.5022
2100150,0.2038
2100180,-0.6864
2100210,0.4917
2100240,-0.4021
2100270,-0.0634
2100300,0.3390
2100330,-0.0151
2100360,1.6120
2100390,-0.0397
2100420,-0.4255
2100480,-0.5291
2100510,0.8164
2100540,0.3701
2100570,1.1998
2100620,0.1496
2100630,1.0973
2100660,-0.2046
2100690,-0.3264
2100720,0.4291
2100750,0.0900
2100780,-0.1275
2100810,-0.2357
2100840,0.4948
2100870,0.7130
2100900,0.9222
2100930,-0.1636
2100960,-0.2927
2100990,-0.2907
2101020,0.1211
2101050,0.3379
2101110,-0.8540
2101150,0.3012
2101200,0.2865
2101230,-0.2719
2101260,-0.3136
2101290,0.4748
2101320,1.0567
2101350,-0.9158
2101380,0.1713
2101410,-0.3836
2101440,0.3198
2101470,0.9438
2101500,-0.3926
2101530,-0.6999
2101590,-0.1175
2101620,0.4955
2101650,0.6471
2101680,-0.9232
2101710,-0.2396
2101740,-0.2841
2101760,-0.5806
2101800,-0.6278
2101860,1.5721
2101920,-0.1574
2101950,0.5624
2101980,-0.2824
2102010,0.0331
2102040,1.9605
2102100,0.1202
2102130,-0.5631
2102160,-0.0476
2102220,0.9072
2102250,-0.1755
2102280,0.9529
2102300,0.0951
2102340,0.1212
2102400,-0.3578
2102460,0.5654
2102490,0.2269
2102520,0.4803
2102540,-0.1868
2102580,0.0623
2102640,0.3619
2102670,0.4398
2102710,0.8787
2102760,-0.3391
2102790,-0.0918
2102860,0.4335
2102910,0.3439
2102940,-0.5472
2102990,0.3120
2103000,-0.5883
2103030,0.2262
2103060,0.7425
2103090,0.6434
2103120,-0.0835
2103150,-0.6134
2103180,0.5813
2103210,0.4518
2103240,-0.5050
2103270,-0.2269
2103330,-0.2185
2103360,-0.1129
2103390,-0.6977
2103480,-0.1241
2103510,-0.2529
2103540,0.7591
2103630,-0.3508
2103690,0.6555
2103720,0.3787
2103750,-0.1029
2103780,0.5413
2103810,0.6972
2103840,-0.4605
2103870,0.3577
2103900,0.2681
2103960,0.8840
2103990,-0.1992
2104020,0.4209
2104050,0.7464
2104080,-0.7357
2104110,-0.1203
2104140,-0.0190
2104170,-0.5949
2104200,0.3325
2104250,0.3539
2104260,-0.6664
2104290,0.2688
2104380,1.8004
2104410,-0.0882
2104440,-1.3371
2104470,-0.3713
2104500,0.1848
2104530,1.2687
2104560,-0.0621
2104590,0.3996
2104620,-0.9079
2104650,0.7376
2104680,0.2831
2104710,-0.2059
2104740,0.0720
2104770,-0.1064
2104800,0.1014
2104830,1.1106
2104860,-0.4078
2104890,-0.1784
2104950,0.5777
2104980,-0.1179
2105040,-0.8105
2105070,0.3434
2105100,-0.0797
2105130,0.7531
2105160,0.3286
2105190,-0.4560
2105220,0.9718
2105260,0.7075
2105320,0.5371
2105400,0.2815
2105430,0.4533
2105490,0.3686
2105520,0.2691
2105550,0.0607
2105580,0.3875
2105610,-0.4349
2105640,0.1754
2105700,0.7704
2105730,0.6078
2105760,0.1923
2105790,0.0740
2105820,-0.0582
2105880,0.5694
2105910,-0.1315
2105940,0.1027
2105970,-0.1415
2106000,0.9748
2200022,3.0364
2200030,-0.2189
2200039,1.7372
2200056,3.2392
2200060,-0.0555
2200090,0.7740
2200120,-0.1336
2200125,0.5369
2200150,-0.6379
2200180,-0.4248
2200210,-0.0548
2200240,-1.5642
2200270,0.4136
2200300,0.3808
2200330,0.0736
2200360,-0.8909
2200390,-0.6749
2200420,-0.1518
2200450,-0.8140
2200480,-0.1604
2200510,0.0592
2200540,1.0064
2200600,-0.3390
2200630,-0.1060
2200660,-0.5810
2200690,-0.5524
2200720,-0.0366
2200750,-0.0011
2200780,-0.4871
2200810,-0.0630
2200840,-0.0415
2200870,0.5131
2200900,-0.2624
2200960,-0.2267
2200990,0.4746
2201020,0.2243
2201080,1.2281
2201110,-0.6329
2201140,0.0392
2201170,2.4059
2201200,0.4670
2201230,0.8124
2201260,-0.7278
2201290,0.0649
2201320,-0.8509
2201350,-0.4595
2201380,-0.1070
2201410,0.2269
2201440,0.8135
2201500,0.5452
2201530,-0.0870
2201560,-0.2825
2201590,-0.3695
2201620,0.1358
2201650,0.6197
2201680,-0.4545
2201740,0.0020
2201770,-0.7518
2201800,-0.0935
2201830,0.3415
2201860,-0.5237
2201890,-0.4347
2201920,-0.0311
2201950,-0.3927
2201980,1.1421
2202010,-0.1756
2300062,0.1419
2302220,0.3728
2302610,0.2758
2302640,0.4088
2302730,-0.3982
2302820,1.2359
2302850,1.7157
2303150,-0.3683
2303210,1.0495
2303290,0.7152
2303510,0.2321
2303600,0.8632
2303780,0.9725
2303870,-0.6170
2303930,2.0826
2304860,0.9234
2304890,0.4782
2304895,-0.1628
2305280,0.0645
2305500,1.0129
2305670,2.3441
2306000,0.7479
2306060,1.0202
2306160,1.0702
2306250,0.9649
2306260,0.2339
2306510,0.8755
2306610,2.0166
2306840,0.6668
2306870,-0.1023
2307140,0.8927
2307320,0.1954
2307450,1.5083
2307530,0.1955
2307710,0.8218
2307800,0.1279
2308160,-0.4707
2308250,0.1503
2308280,-0.0752
2308490,1.1870
2309330,0.4819
2309930,1.1776
2310380,0.4007
2310500,0.1331
2310530,1.4570
2310590,0.1168
2310710,0.6870
2310770,-0.0959
2310860,0.3262
2310890,-0.0472
2310950,1.3267
2310980,0.1583
2311010,-0.3564
2311040,-0.2467
2311100,0.2134
2311130,1.5348
2311160,0.6579
2311220,-0.4480
2311250,0.2446
2311280,-0.4626
2311310,0.1239
2311370,1.0567
2311400,-0.2881
2311430,0.4473
2311520,-0.9424
2311550,-0.2989
2311580,-0.8394
2311610,-0.3122
2311670,0.5474
2311700,-0.5029
2311730,-0.2728
2311790,0.0978
2311880,0.2886
2312330,0.4166
2312390,1.7306
2312410,-0.2315
2313110,0.5144
2313140,0.2603
2313350,-0.3880
2313490,1.5040
2313560,0.3347
2313860,-0.1383
2313970,1.0720
2313980,0.0840
2314100,2.4389
2314130,1.6796
2314160,0.5973
2314190,-0.1965
2314210,0.1488
2314240,2.0906
2314300,0.7191
2314330,-0.1114
2314440,-0.2702
2314470,0.6012
2314530,-0.5554
2314560,-0.4757
2314590,-0.0965
2314610,-0.1268
2314670,0.2401
2314700,0.6624
2314761,0.1375
2314762,0.9508
2314765,0.0075
2314767,0.0436
2314768,0.6908
2314772,0.4975
2314773,1.8214
2314775,0.5609
2314776,0.2519
2314777,0.3739
2314778,1.4548
2314779,0.2610
2314780,0.1758
2314782,0.6048
2314783,-0.1388
2314784,0.2891
2314785,-0.2404
2314787,0.1835
2314788,0.4672
2314789,1.2408
2314790,0.4558
2314791,0.2447
2314793,0.4615
2314794,-0.1916
2314795,-0.4127
2314796,-0.2578
2314803,-0.4092
2314805,-0.0662
2314806,0.1297
2314809,0.2959
2314815,1.0304
2400030,0.2950
2400060,1.6234
2400090,0.1134
2400120,1.2040
2400150,1.5341
2400180,0.8654
2400210,1.3128
2400240,0.0830
2400270,1.1653
2400300,0.2930
2400330,1.3004
2400360,0.2725
2400390,1.3592
2400420,2.2780
2400450,0.3901
2400480,2.4709
2400510,0.9217
2400540,1.1314
2400570,0.3179
2400600,1.2291
2400630,0.7693
2400660,0.7070
2400690,0.8499
2400720,2.2845
2500001,1.0712
2500002,0.4969
2500013,1.2508
2500014,1.4016
2500043,1.9918
2500067,2.6028
2500542,1.2201
2500544,1.1710
2501650,1.0751
2501680,2.5084
2501710,2.4301
2501740,1.2209
2501780,0.2632
2501800,1.2207
2501860,1.3973
2501890,2.6244
2501920,2.4789
2501950,2.6687
2501980,2.9118
2502040,1.2153
2502100,1.8921
2502160,-0.2723
2502190,1.5256
2502220,1.7128
2502250,1.6740
2502280,1.3237
2502310,1.5540
2502400,2.4913
2502430,1.1580
2502460,1.0446
2502490,3.2242
2502520,0.9467
2502530,1.1316
2502550,1.4017
2502580,1.7185
2502640,1.5071
2502670,1.0868
2502715,1.2212
2502790,1.4495
2502820,1.0248
2502850,2.8852
2502880,2.5973
2502910,2.0176
2502940,2.2690
2502970,2.1447
2503030,1.5509
2503060,2.3009
2503090,0.4089
2503120,1.5465
2503150,3.1942
2503240,1.3274
2503270,2.6617
2503300,2.3907
2503330,3.5379
2503360,0.8424
2503390,0.9008
2503480,1.8980
2503510,2.3133
2503540,0.2478
2503660,0.8235
2503720,0.8274
2503750,0.6400
2503780,2.5820
2503840,3.3352
2503900,1.8756
2503990,1.3424
2504020,1.4649
2504050,1.9277
2504080,1.3079
2504140,0.7914
2504200,1.1926
2504230,0.9534
2504260,3.0701
2504290,2.9393
2504320,0.7307
2504360,1.5489
2504410,2.2862
2504440,1.6101
2504500,1.5631
2504530,2.1646
2504560,2.1406
2504590,0.6456
2504620,2.0370
2504650,2.2675
2504710,0.7574
2504770,0.4430
2504800,1.0660
2504830,0.1417
2504860,1.8470
2504890,0.5223
2504950,1.8038
2504980,1.3222
2505010,2.2901
2505040,0.7437
2505070,1.5015
2505100,0.9309
2505130,0.2069
2505160,0.4617
2505220,1.5963
2505270,0.2912
2505280,0.8442
2505370,1.8305
2505400,1.4339
2505490,0.5652
2505500,2.3886
2505580,1.7906
2505610,1.9738
2505670,2.2938
2505730,1.7592
2505740,0.9936
2505790,1.9203
2505880,2.6084
2505910,1.2411
2505940,1.2910
2505970,0.6629
2506090,2.8221
2506150,1.2239
2506210,1.3003
2506240,2.4452
2506270,0.2013
2506300,1.9597
2506330,2.7464
2506390,1.1408
2506420,1.1740
2506480,1.9539
2506510,2.1251
2506540,1.7416
2506570,1.6917
2506630,1.9663
2506660,0.2486
2506690,0.8238
2506720,0.7205
2506750,1.9319
2506780,1.3881
2506840,3.5064
2506900,2.4176
2506960,2.0297
2506990,2.3329
2507020,0.3669
2507050,0.8503
2507080,1.5805
2507110,0.7212
2507140,2.7826
2507170,0.9308
2507230,2.0766
2507260,2.5283
2507290,2.2420
2507320,1.6575
2507350,2.1851
2507410,2.2473
2507440,1.0669
2507470,2.4879
2507500,1.0589
2507530,2.6438
2507560,0.7341
2507590,2.3454
2507620,2.1666
2507680,1.8687
2507740,0.8453
2507770,0.7255
2507830,2.3315
2507860,1.6359
2507890,1.2953
2507920,1.5223
2507980,2.7368
2507990,0.9765
2508040,0.5138
2508160,2.4186
2508220,2.2485
2508250,1.1325
2508280,0.5744
2508310,2.4106
2508340,2.4434
2508370,2.7777
2508430,0.0765
2508580,1.8472
2508610,3.1847
2508640,2.7804
2508670,-0.0364
2508700,1.9901
2508730,1.7977
2508760,0.6400
2508790,1.3045
2508820,2.1446
2508850,1.4153
2508880,1.8444
2508940,0.8189
2509000,1.5832
2509030,2.3840
2509060,1.7010
2509090,1.9148
2509150,1.8911
2509180,0.1860
2509210,2.2899
2509270,0.9210
2509300,0.5320
2509360,1.0271
2509420,1.7476
2509450,1.6410
2509600,0.7268
2509630,0.8342
2509690,1.9192
2509720,1.3621
2509780,1.6670
2509870,1.0072
2509900,0.0224
2509930,0.3467
2509990,2.2072
2510050,1.1050
2510080,1.8365
2510140,2.1137
2510170,0.5463
2510200,1.8201
2510380,0.9309
2510470,1.7288
2510500,0.8308
2510560,2.6533
2510590,1.8381
2510620,2.8069
2510710,2.8472
2510740,0.9550
2510770,2.8659
2510800,1.7326
2510830,1.8500
2510860,1.4080
2510890,1.3718
2510920,1.2863
2510950,1.1208
2510980,2.3315
2511010,0.0636
2511040,1.0255
2511130,0.2480
2511220,1.6085
2511250,1.4642
2511310,1.9722
2511340,3.1849
2511370,1.7796
2511400,1.4291
2511430,2.1983
2511460,1.1034
2511490,1.4957
2511520,0.8473
2511580,1.3180
2511670,2.4531
2511740,1.7526
2511760,1.4990
2511850,0.9810
2511880,2.2331
2511910,1.6543
2511940,1.7507
2511970,2.2312
2512000,1.6416
2512030,0.3758
2512060,0.3722
2512100,0.6957
2512180,1.4425
2512210,2.8299
2512240,-0.3330
2512270,2.8119
2512300,1.8795
2512390,1.4275
2512420,1.7074
2512510,1.3099
2512570,2.8337
2512600,2.6683
2512630,0.8320
2512660,3.0232
2512690,2.0446
2512750,3.1194
2512780,1.2860
2512810,2.8878
2512840,1.0237
2512930,1.0906
2512990,1.9240
2513020,2.5574
2513050,1.6230
2513080,-0.0688
2513110,3.0649
2513170,0.9210
2513200,1.4197
2513230,0.7367
2513290,2.3626
2600005,-1.1636
2600006,0.1589
2600007,0.5271
2600012,0.3927
2600013,0.2100
2600015,-0.8258
2600016,-0.2282
2600017,0.3166
2600018,-0.3499
2600019,-0.3937
2601890,-0.3213
2601920,-0.1617
2601950,-0.4159
2601980,-0.4281
2602010,-1.0370
2602040,-0.9123
2602070,-0.4778
2602160,-0.6296
2602190,0.1863
2602220,-0.3453
2602520,0.0585
2602550,0.8317
2602640,-0.2074
2602670,0.3546
2602730,-0.4277
2602790,0.3260
2602820,2.2256
2603060,-1.1604
2603240,0.3299
2603480,-0.3947
2603510,-0.0974
2603540,-1.0161
2603570,-0.7687
2603600,-0.2713
2603690,0.8342
2603810,-1.3461
2603870,-0.9390
2603900,-0.3618
2603990,-0.8201
2604020,-0.4313
2604170,0.0303
2604260,-0.2721
2604290,-0.1904
2604320,-0.3681
2604440,-0.4612
2604470,0.4786
2604530,-0.7247
2604620,0.3449
2604650,-1.2145
2604740,-1.4140
2604800,-1.0181
2604830,-0.7207
2604950,-0.0001
2605010,1.5380
2605430,0.6367
2605780,-0.1076
2605820,-0.1869
2605850,2.1224
2606000,0.1670
2606090,1.8899
2606270,-0.7058
2606500,0.3594
2606510,0.2033
2606570,-0.0333
2606600,-0.3009
2606630,-0.1714
2606720,0.2526
2606780,-1.5076
2606840,0.4219
2606870,1.1249
2606900,0.0583
2606930,-0.1780
2606960,-0.0020
2606990,0.2652
2607040,0.0760
2607080,-0.0326
2607140,-0.1016
2607170,-0.8567
2607320,0.2281
2607410,-1.0779
2607530,-0.1117
2607560,1.5459
2607590,-0.0049
2607620,1.1892
2607690,0.3804
2607710,-0.7051
2607800,-0.1708
2607890,-0.1037
2608010,-0.6342
2608040,-0.7440
2608070,-0.8972
2608130,-0.5530
2608160,-0.5866
2608280,-0.6717
2608400,0.2491
2608430,-0.6267
2608520,0.1558
2608580,-0.6699
2608610,-0.4890
2608640,-0.9159
2608670,-0.3464
2608730,0.2647
2608770,-0.0853
2608880,0.1347
2608910,-0.0791
2608940,1.2246
2609150,0.5791
2609560,-0.2778
2609570,0.2527
2609750,-0.1750
2609840,-0.0259
2609900,1.1232
2609930,0.5106
2610020,-0.4094
2610050,0.0304
2610080,-0.7261
2610110,0.0413
2610140,-0.6662
2610200,-0.4959
2610380,-0.3045
2610410,-0.8028
2610560,-0.0530
2610590,-0.9120
2610620,0.4911
2610650,-0.3758
2610750,-0.5040
2610830,0.3745
2610860,-0.3718
2611030,0.4422
2611140,0.2655
2611190,-0.2383
2611400,-0.1104
2611430,0.6495
2611550,0.8804
2611600,-0.3844
2611610,-0.5799
2611640,-1.5361
2611670,-0.3344
2611700,0.3987
2611730,-0.3330
2611910,-0.5102
2612000,-2.2028
2612030,1.1653
2612150,-0.4976
2612240,-0.3244
2612300,0.0061
2612330,-0.6312
2612420,0.4661
2612450,-1.2934
2612480,2.2666
2612540,-1.3042
2612560,-0.0675
2612600,1.5548
2612690,-0.3873
2612810,-0.6714
2612930,-2.1959
2612960,-1.1054
2612990,0.9411
2613050,0.6705
2613090,0.0618
2613110,-0.2847
2613500,-0.2424
2613530,0.1400
2613560,-1.1201
2614070,0.9663
2614100,-1.0289
2614230,-0.5122
2614250,0.4874
2614280,0.8587
2614460,-1.0041
2614520,-1.4028
2614550,0.3792
2614570,-0.8641
2614610,1.8434
2614690,-0.5905
2614700,0.9196
2614730,-0.0459
2614760,0.8859
2614790,1.0251
2614820,0.4415
2615060,0.7531
2615150,0.2269
2615390,-0.3355
2615420,-0.1403
2615450,-0.5101
2615540,-1.0792
2615730,0.4540
2615750,-1.3119
2615830,-0.2477
2615870,-0.0959
2615970,-0.3786
2615990,-0.3937
2616020,1.3140
2616050,-0.0960
2616080,-1.0757
2616110,0.0885
2616320,0.4757
2616350,0.9660
2616380,1.0137
2616410,0.1708
2616440,-0.2606
2616470,1.1477
2616500,-0.0748
2616830,-0.1543
2617160,-0.5716
2617220,0.8722
2617250,0.8174
2617370,-0.6775
2617400,0.7960
2617520,-1.8872
2617550,0.5118
2617640,-0.1591
2617700,0.7394
2617730,-0.2659
2617820,-1.3950
2617860,-0.2286
2617880,-0.8778
2617910,0.8642
2617940,1.8147
2617970,0.0533
2618030,-1.3766
2618180,-0.0517
2618270,-0.8443
2618360,-0.6523
2618390,-0.4290
2618420,0.9565
2618450,0.1745
2618480,0.3639
2618510,-1.1423
2618540,-0.3700
2618570,0.6216
2618600,-0.5030
2618720,0.7483
2618810,-0.3482
2618840,1.5190
2618930,-0.2215
2618990,0.7618
2619050,0.2073
2619100,-0.0501
2619170,-0.7222
2619250,-0.2473
2619410,0.0596
2619470,-0.3939
2619530,-0.0298
2619580,0.1311
2619620,-0.4306
2619800,-0.0413
2619830,1.2537
2619890,0.2107
2619920,-0.4691
2619950,0.2885
2620010,-0.7920
2620050,-0.9563
2620070,-0.4216
2620160,-0.3019
2620280,0.3312
2620310,0.2247
2620340,0.7476
2620380,0.6461
2620400,-0.5501
2620550,0.0123
2620610,-0.5081
2620670,0.6455
2620700,-0.0819
2620730,1.5391
2620820,1.2243
2620850,-0.1190
2620880,0.1086
2620910,-0.6843
2620940,-0.5096
2620980,0.2308
2621120,-0.1731
2621150,-1.1157
2621180,-0.1325
2621210,-0.0535
2621240,-0.0142
2621390,1.1513
2621450,-0.5938
2621570,-0.6655
2621600,-1.4068
2621690,0.2136
2621750,-1.6494
2621810,0.1213
2621840,0.8172
2621870,0.6650
2622050,0.8901
2622200,0.6488
2622290,-1.3015
2622320,0.3378
2622350,-0.7254
2622380,0.5608
2622410,-0.0283
2622470,-0.4150
2622500,-0.0170
2622620,-0.8197
2622740,-0.3032
2622800,-0.7452
2622830,0.0115
2622860,-0.3064
2622970,0.5626
2622980,-0.1651
2623040,0.7780
2623070,0.4689
2623100,0.1574
2623130,-0.3328
2623160,-0.5965
2623250,1.2336
2623280,-1.1958
2623310,0.2011
2623460,-0.9304
2623490,0.2474
2623520,-0.5025
2623550,-0.3299
2623580,-0.4535
2623610,-0.0482
2623670,-0.6810
2623790,-0.5040
2623820,1.0118
2623850,0.6777
2623910,-0.4303
2624000,-0.7974
2624120,0.6182
2624150,-0.6315
2624180,-0.0051
2624420,-0.2364
2624570,-0.5277
2624600,-0.9965
2624630,-1.1270
2624690,-0.2709
2624720,-1.1144
2624750,0.2008
2624810,-0.2482
2624840,-1.1895
2624960,0.3315
2625020,0.0726
2625140,0.5758
2625230,0.0613
2625290,0.6041
2625320,-0.2951
2625350,-0.5909
2625400,-0.2586
2625560,0.2270
2625650,-0.8803
2625680,-0.0668
2625740,1.9642
2625780,-0.6693
2625800,1.1513
2625950,0.5441
2625980,1.6353
2626010,-0.0588
2626040,0.0419
2626130,2.0010
2626220,-0.8093
2626280,2.0604
2626370,0.2061
2626400,0.2185
2626490,-0.2127
2626520,-0.1119
2626550,-0.6403
2626760,-0.9449
2626940,-0.0770
2626970,-0.6075
2627060,0.2834
2627150,0.4698
2627210,-0.6761
2627240,0.8480
2627420,0.1040
2627660,-0.0989
2627690,-0.4321
2627720,-0.3122
2627810,-0.3126
2627840,-0.3542
2627900,-0.7941
2627930,0.8165
2627960,0.5477
2628020,-0.5231
2628140,0.2221
2628170,-0.1266
2628200,-0.4320
2628500,-1.1927
2628530,0.4790
2628560,1.3797
2628740,-1.5766
2628830,-0.5689
2628890,0.8969
2628950,1.0296
2629120,0.4104
2629130,-0.7051
2629160,-0.8888
2629220,0.5380
2629250,-0.4081
2629340,-0.4148
2629370,-0.3115
2629400,-0.7531
2629460,-1.0838
2629490,-1.0204
2629520,-0.2121
2629540,-0.2346
2629670,-0.4130
2629790,-0.4496
2629910,0.1943
2629940,2.2222
2630030,1.1308
2630060,-0.5885
2630090,0.2981
2630120,-0.6644
2630210,-0.8519
2630300,1.0260
2630360,-0.2207
2630390,0.0265
2630450,0.3332
2630480,-0.6329
2630660,1.7205
2630780,-0.2906
2630840,-0.0793
2630930,-0.2706
2630960,0.8473
2630990,0.4189
2631020,0.4551
2631320,-0.2164
2631380,-0.1931
2632220,0.2781
2632250,1.5271
2632280,0.2127
2632300,-0.1639
2632310,0.1626
2632340,-0.3670
2632370,0.1685
2632550,1.6552
2632610,-0.3823
2632640,-0.2868
2632670,-0.1107
2632820,0.2486
2632850,1.3376
2632880,-0.2443
2632910,-0.5170
2632940,-0.3412
2632970,0.2542
2633000,0.1952
2633030,-0.0407
2633090,-0.1336
2633120,-0.3415
2633360,0.1488
2633410,0.2951
2633420,0.0872
2633510,-0.1078
2633540,-0.7853
2633720,0.1899
2633750,-1.2741
2633810,0.7467
2633840,0.1068
2633870,0.1971
2633900,0.3985
2633930,-0.7185
2634260,1.8350
2634380,0.0908
2634410,-0.4869
2634440,-0.1197
2634470,0.4958
2634560,-0.0911
2634650,-0.6696
2634680,-0.9895
2634710,-0.3509
2634920,-1.0707
2634950,0.7552
2635010,-0.3849
2635040,-1.2429
2635160,1.2063
2635190,-0.6565
2635220,-0.2185
2635310,-0.3116
2635460,0.0035
2635520,0.2194
2635550,0.4086
2635730,-0.1404
2635820,1.3474
2635850,-0.4018
2635910,1.5508
2635940,0.4304
2635970,-0.7975
2636060,-0.4734
2636120,-0.4657
2636270,0.6313
2636300,0.1067
2636330,-0.1215
2636390,-0.8781
2636420,0.8497
2636450,-1.2371
2636480,-1.1272
2636485,-0.1769
2636540,-0.4082
2636570,0.1909
2636600,0.6686
2636630,-0.0517
2636660,0.7512
2700001,0.2933
2700005,0.8830
2700006,1.3574
2700007,0.4190
2700008,0.1758
2700013,0.8393
2700017,1.3476
2700019,1.1580
2700021,0.5391
2700022,0.3159
2700023,0.7202
2700024,0.9974
2700025,-2.0238
2700088,0.8028
2700089,0.4689
2700090,1.1716
2700091,0.7804
2700099,0.0957
2700100,0.5672
2700101,0.8101
2700102,0.6530
2700103,0.2214
2700104,0.8271
2700105,1.4175
2700106,0.6270
2700107,1.0235
2700108,0.5702
2700109,0.4015
2700110,0.1962
2700112,-0.4829
2700123,0.9561
2700124,0.3910
2700125,0.8405
2700126,0.8974
2700127,1.0968
2700128,0.7636
2700130,0.4586
2700132,1.1699
2700145,0.6599
2700146,2.0790
2700148,-0.0811
2700150,1.0677
2700161,1.3795
2700162,0.8303
2700163,0.5115
2700182,1.0598
2700183,0.7396
2700231,0.8938
2700287,1.4261
2700294,1.2468
2700326,0.7614
2700328,0.5043
2700379,0.9096
2700382,1.2712
2700383,1.4570
2700385,0.6107
2702640,0.5561
2702720,0.4161
2702730,0.8723
2702760,0.5577
2702910,0.0961
2702930,1.0386
2702970,0.7384
2703030,0.3881
2703060,1.5426
2703150,1.6694
2703180,1.3713
2703300,0.6039
2703450,0.6731
2703540,0.8336
2703570,0.0603
2703660,1.2865
2703690,0.6099
2703750,1.6321
2703870,1.2823
2704050,0.6713
2704440,1.0195
2704470,0.7150
2705430,0.1644
2705460,0.7265
