id,h_ses
2930330,-1.5826
2930450,-2.7673
2930570,0.2656
2930600,1.3431
2930660,-3.3492
2930810,-1.0934
2930990,0.9425
2931020,1.4668
2931050,-1.1667
2931110,-0.6792
2931440,1.3857
2931500,-1.8517
2931530,0.2850
2931650,0.6529
2931680,-1.6390
2931710,0.8666
2931800,-5.9570
2931830,1.0377
2931860,1.5088
2932010,-0.0724
2932100,-1.6107
3000002,1.1970
3000003,-4.7402
3000005,-0.5343
3000102,-0.5504
3002010,-6.1043
3002730,0.6034
3002850,-0.4316
3003290,1.3106
3003330,0.4649
3003820,-0.7817
3003870,-1.1749
3003900,-1.1463
3004230,-0.9710
3004380,0.8055
3004560,0.1051
3004590,2.2528
3004860,1.0377
3005190,2.6306
3005280,-0.1884
3005310,0.7443
3005460,-5.0476
3006110,-1.2132
3006260,0.8055
3006270,0.8055
3007080,1.0377
3007110,2.0333
3007410,-0.4776
3007710,1.1970
3007930,-2.2093
3008340,1.9415
3008470,1.4226
3008910,-1.3148
3009720,0.8055
3010080,1.1970
3010920,1.0895
3011650,-0.8049
3011790,-5.4044
3012510,2.6306
3013040,-3.9633
3013050,0.2350
3013260,0.2489
3013310,-2.4605
3013560,1.0377
3013590,1.8961
3015120,-2.1833
3015420,-0.2563
3015450,-1.1239
3015570,0.8234
3016200,0.4700
3016880,-5.0786
3016950,1.1970
3017010,-0.5899
3017610,1.3318
3017640,1.3431
3018410,-0.0015
3018540,-2.6861
3018570,-3.6961
3018750,-3.9774
3018780,1.4755
3019170,2.0114
3020100,1.0377
3021060,-0.8873
3021090,-1.1828
3022790,-2.0590
3022800,-0.4777
3023040,-5.5131
3023070,1.0377
3023730,1.3694
3024200,0.7326
3024230,-2.9437
3024300,1.0377
3025020,1.6761
3025470,-8.6286
3025560,1.0377
3026190,-0.2394
3026490,-2.8276
3026550,1.5046
3026580,1.4755
3026730,0.5979
3027630,-3.2864
3027790,1.3318
3028590,-1.0037
3028750,-5.5131
3028770,1.8063
3100002,0.5201
3100006,-1.6621
3100010,0.9555
3100012,0.9555
3100015,-0.6911
3100016,-0.7180
3100018,0.8857
3100021,1.3922
3100022,0.2825
3100024,-2.8276
3100029,-4.1406
3100041,-3.3298
3100066,-5.1863
3100068,1.3318
3100071,-0.0545
3100072,1.0895
3100077,1.4883
3100080,-2.0545
3100085,1.0311
3100088,-0.2284
3100090,0.3913
3100091,1.0377
3100095,-0.2930
3100096,1.1970
3100097,-2.3170
3100098,-2.0911
3100105,-0.3705
3100111,1.0377
3100112,0.6537
3100114,0.2775
3100115,-0.2025
3100118,0.9030
3100119,0.7156
3100121,-4.3452
3100122,-0.4487
3100124,0.4794
3100129,-6.8865
3100141,-11.1995
3100165,-2.5627
3100170,1.0175
3100176,-1.1461
3100179,-4.8042
3101992,1.1133
3102770,-1.1344
3102880,0.5979
3102910,-2.6551
3103060,-2.2474
3103090,0.5321
3103330,-4.2677
3103360,0.7115
3103440,-2.8456
3103540,1.4755
3103600,-4.4898
3103810,-0.4841
3103990,-2.2446
3104020,1.0895
3104200,2.1602
3104640,1.3318
3104920,1.0377
3104950,-0.3898
3104980,1.1970
3105070,-2.4863
3105220,-0.9388
3105340,-0.0829
3105460,-0.3995
3105550,1.1129
3162950,-2.0045
3169780,-0.9558
3169840,-2.5345
3170110,-0.6237
3170140,0.8055
3170220,-0.1686
3170440,1.1970
3170650,2.6306
3170710,-0.9580
3170800,0.8055
3170980,-0.5751
3171100,1.2348
3171220,1.7098
3171550,-1.5887
3171580,-0.7830
3171820,1.0895
3171940,-0.0854
3172000,1.1258
3172150,-1.0889
3172335,-1.4953
3172390,-1.7225
3172570,-0.8127
3172720,1.0895
3172810,-0.3556
3172840,-1.3262
3172990,-1.2075
3173050,1.1970
3173210,-0.4366
3173230,-0.5830
3173290,2.6306
3173470,-1.7930
3173600,-6.1043
3173710,0.0236
3173740,1.3941
3173830,0.9283
3173890,0.2664
3174160,-0.8316
3174220,-4.1182
3174340,-0.2980
3174430,0.2381
3174580,-1.3570
3174640,-2.5636
3174760,1.1970
3174820,-0.7530
3174850,0.5311
3174940,-0.3201
3175030,0.5979
3175060,-2.0582
3175210,-5.3965
3175270,0.3204
3175330,-11.9551
3175510,-3.6658
3175660,1.1970
3175690,1.0377
3175770,-0.9558
3175900,-0.4791
3175930,1.0377
3175960,1.0377
3176450,0.3398
3176470,-0.8578
3176560,2.3877
3176590,-0.1297
3176620,1.3061
3176710,-1.7573
3176860,0.0745
3177180,0.6244
3177190,2.1602
3177550,-6.1043
3178020,1.3318
3178210,0.6531
3178240,-1.2662
3178260,0.7175
3178520,-4.2564
3178660,-1.4373
3178720,1.1133
3178940,0.4048
3179050,1.1171
3179080,1.3318
3200030,0.3820
3200060,-0.3867
3200090,0.0647
3200120,0.7254
3200180,2.5314
3200210,0.5680
3200240,-0.6517
3200270,-3.5518
3200300,-0.4574
3200360,-1.6973
3200390,-0.5247
3200420,0.2927
3200480,-0.6070
3200510,0.9254
3300017,2.2535
3301470,1.0377
3301590,1.7278
3301650,1.0377
3301740,1.8810
3302070,1.4755
3302250,1.8144
3302340,-4.5655
3302460,0.4450
3302480,2.8143
3302490,0.5426
3302580,-0.7118
3302610,-0.0889
3302640,-1.3985
3302670,-4.2470
3302790,2.3979
3302970,2.0860
3303090,1.3318
3303420,1.9681
3303480,1.7686
3303510,2.9479
3303600,-4.2470
3303720,-9.3051
3303780,0.8857
3303840,2.0114
3303850,1.8979
3303870,0.8325
3303930,0.0968
3303960,0.5552
3304040,1.1873
3304050,-0.8855
3304140,1.2844
3304230,0.8929
3304290,-0.1986
3304380,1.0895
3304410,1.0196
3304590,-1.2602
3304670,0.9555
3304740,1.5993
3304760,2.1454
3304770,0.6116
3304830,1.4430
3304980,-0.7267
3305190,0.5854
3305220,1.0377
3305310,0.4542
3305520,2.0289
3305550,-0.0782
3305580,0.9555
3305820,-3.0918
3305830,2.6306
3305940,-1.3863
3306060,0.3513
3306180,-0.3384
3306240,1.1002
3306540,1.0377
3306720,1.8974
3307170,2.5605
3307230,2.9479
3307300,1.7722
3399965,2.5314
3400004,2.8024
3400008,-0.7211
3400009,1.0371
3400660,-0.4521
3400690,2.2182
3400720,1.1962
3400750,2.3466
3400840,0.0228
3400870,2.7971
3400930,-2.3767
3400960,-1.7359
3401020,1.2190
3401050,0.7783
3401170,1.7249
3401200,0.5676
3401260,-0.7439
3401320,0.4507
3401350,0.0477
3401380,0.4236
3401410,-0.8839
3401440,1.3318
3401500,0.5517
3401530,1.0190
3401560,0.3052
3401590,-1.1275
3401620,0.4031
3401650,2.8368
3401770,0.3811
3401800,1.8774
3401830,0.2921
3401860,-2.8373
3401890,2.6306
3401920,0.9370
3401950,0.5501
3402030,0.2858
3402100,-0.0543
3402160,1.2899
3402220,0.0022
3402250,-1.4793
3402280,0.5200
3402310,1.0175
3402340,1.1178
3402400,-1.3112
3402430,0.5812
3402460,0.5250
3402520,1.3850
3402550,-1.4074
3402580,2.0035
3402610,1.0895
3402640,-2.8990
3402790,0.8925
3402800,1.2673
3402820,-0.2801
3402850,1.9329
3402880,1.1005
3402910,-0.1686
3403000,-0.2362
3403030,-1.2483
3403060,1.2436
3403090,2.7656
3403120,0.9356
3403150,1.4455
3403180,-1.0857
3403210,1.9230
3403240,-0.3662
3403270,-0.7641
3403300,-0.0600
3403330,0.5906
3403360,2.3527
3403390,-0.1505
3403420,-1.9687
3403450,1.2751
3403480,-3.2424
3403540,1.4416
3403570,1.6652
3403600,1.4752
3403620,-0.4384
3403660,-1.2497
3403780,0.3356
3403810,2.2377
3403840,-4.7356
3403870,-1.0695
3403900,0.2838
3403930,-0.1008
3403960,0.1000
3403990,0.9417
3404020,0.0805
3404050,0.7353
3404110,1.4127
3404140,1.1970
3404170,-0.2539
3404200,-1.4032
3404230,-1.7878
3404290,0.3294
3404320,0.0884
3404350,1.3332
3404380,-0.6943
3404410,-1.0493
3404440,1.5540
3404470,-1.9934
3404500,-0.9399
3404530,-2.5082
3404560,0.6985
3404590,-0.7417
3404620,-0.2190
3404650,1.0377
3404660,0.5086
3404710,1.7600
3404740,0.6238
3404830,2.0035
3404890,-0.3721
3404920,-0.1488
3404950,2.9479
3404980,1.4745
3405010,1.1934
3405040,-2.0867
3405070,-0.2817
3405130,0.7736
3405190,-0.6647
3405220,0.2212
3405280,0.4388
3405310,-0.1535
3405370,-1.7240
3405400,-1.0695
3405430,-2.7078
3405460,1.0198
3405490,0.6029
3405520,-0.0446
3405580,-0.2299
3405610,-0.0159
3405640,0.2178
3405670,-0.1831
3405700,-0.9891
3405730,-0.4684
3405760,-0.9997
3405790,0.4292
3405820,-0.5980
3405880,-4.3580
3405940,1.9935
3405970,1.6778
3406000,-3.6462
3406030,0.0472
3406060,-0.1481
3406090,1.2280
3406120,1.6686
3406180,1.0377
3406210,2.2000
3406240,-0.2828
3406270,-0.0029
3406300,-1.3700
3406330,2.6306
3406390,2.3168
3406420,1.9411
3406450,0.1629
3406510,-1.6424
3406540,-0.6221
3406570,-1.7761
3406600,1.1970
3406660,2.0323
3406690,0.7606
3406780,0.6732
3406840,2.9479
3406870,-0.2853
3406900,1.9319
3406930,0.8928
3406960,2.3134
3406990,-1.3672
3407050,0.2389
3407110,1.3694
3407140,-1.1363
3407170,0.4331
3407230,0.7509
3407260,1.4040
3407290,-1.0571
3407320,2.5314
3407350,-3.6451
3407380,2.5314
3407410,1.4247
3407440,0.7915
3407470,1.5046
3407500,1.2020
3407530,3.4916
3407560,0.1636
3407590,-2.3081
3407680,-0.8492
3407740,0.5480
3407770,1.7098
3407800,1.0156
3407830,-1.5311
3407860,-2.4381
3407890,-0.3255
3407920,0.4046
3407950,1.1064
3407980,1.4708
3408040,2.7656
3408060,0.4921
3408070,0.1033
3408100,1.0112
3408130,1.3318
3408160,-0.0680
3408190,1.3318
3408220,-1.1218
3408280,2.1381
3408340,0.2117
3408370,-0.8037
3408400,0.4019
3408460,1.0208
3408490,0.9580
3408500,2.4373
3408520,-0.6673
3408580,2.4091
3408610,-0.1669
3408640,-0.0842
3408670,0.9763
3408700,1.3856
3408730,-0.1395
3408760,-0.1874
3408790,2.6306
3408820,2.1815
3408850,-0.3890
3408880,1.9553
3408910,-4.1177
3408940,-1.0868
3409000,1.0895
3409090,-3.4606
3409120,0.0255
3409150,-1.2638
3409180,-0.8349
3409210,1.0815
3409240,0.8809
3409270,0.5196
3409330,0.4916
3409360,-0.3296
3409390,-0.2443
3409450,-1.6752
3409510,1.4868
3409540,1.6510
3409550,-0.5441
3409600,1.3141
3409630,-0.5666
3409660,-0.4996
3409690,1.0895
3409720,0.6833
3409750,-0.0717
3409810,1.4918
3409870,2.1357
3409900,2.0997
3409930,2.5886
3409990,2.6775
3410020,-0.6065
3410050,1.2267
3410110,1.1252
3410140,-1.1754
3410170,1.0377
3410200,0.0282
3410230,1.8734
3410290,2.2970
3410320,-2.9605
3410350,1.5099
3410440,-0.6582
3410470,-0.1750
3410500,1.5585
3410530,-2.4110
3410560,1.4022
3410590,1.8264
3410620,1.3318
3410650,1.2798
3410680,-0.8146
3410710,1.2957
3410740,-0.5718
3410770,1.3318
3410810,-0.0841
3410860,1.4053
3410890,1.2369
3410920,-0.1679
3410950,-0.1358
3410980,0.3704
3411040,1.9502
3411070,-0.0214
3411160,-0.9240
3411190,0.4769
3411220,-0.7565
3411250,1.1739
3411280,1.6603
3411310,-1.7804
3411340,-1.5497
3411370,0.0342
3411400,1.2662
3411430,1.5274
3411460,-0.2623
3411490,-0.0837
3411520,2.9479
3411550,1.5857
3411580,2.1615
3411610,1.8817
3411640,0.2045
3411700,1.7747
3411730,2.6231
3411760,-1.2133
3411790,1.1311
3411820,0.5586
3411850,2.5858
3411880,-0.0762
3411910,1.6193
3411940,-0.4704
3411970,1.4755
3412060,-0.3909
3412150,1.8720
3412180,1.6749
3412210,0.0609
3412240,1.7533
3412260,1.9008
3412270,-1.1929
3412300,-0.6183
3412360,-0.6553
3412390,-1.9383
3412420,0.8279
3412450,0.4243
3412480,0.8636
3412510,0.3994
3412540,-1.7623
3412570,0.4203
3412600,-1.0326
3412660,1.1676
3412690,-1.4906
3412720,-3.6694
3412810,0.4192
3412840,-0.9478
3412870,0.0393
3412900,1.8206
3412930,-0.9078
3412960,-1.5141
3412990,-1.8407
3413000,1.0968
3413050,0.3435
3413110,1.3656
3413140,-0.7655
3413200,-0.3526
3413230,-1.9848
3413260,1.3318
3413290,-1.6132
3413350,0.9720
3413410,0.0789
3413470,-1.0293
3413500,-0.4704
3413530,0.2638
3413560,2.0913
3413590,1.3859
3413620,1.2144
3413650,0.2830
3413680,0.8576
3413710,1.4446
3413740,-2.2977
3413750,-0.3242
3413770,-0.2016
3413800,0.2355
3413830,1.9354
3413860,0.4655
3413890,1.8566
3413950,2.4137
3413980,1.0279
3414010,1.3398
3414100,0.6960
3414130,0.5493
3414250,1.6768
3414280,-0.4421
3414310,-0.4287
3414340,1.2014
3414400,2.5256
3414430,0.7001
3414460,0.9921
3414490,0.7339
3414550,-3.4808
3414640,0.2445
3414670,1.6124
3414850,0.2669
3414880,2.6450
3414940,1.3318
3414970,1.6129
3415000,1.0895
3415030,-3.0022
3415090,-0.0117
3415120,-0.1584
3415180,1.1319
3415210,0.0134
3415240,0.5093
3415330,1.3709
3415360,0.1422
3415390,-0.2273
3415420,0.2317
3415450,-0.0252
3415480,0.2274
3415510,1.0743
3415540,1.0639
3415630,1.9897
3415660,-3.9201
3415690,0.0771
3415720,0.6005
3415750,1.0377
3415840,-1.6390
3415870,-1.4193
3415900,-0.2164
3415960,0.9775
3415990,0.2210
3416020,1.4755
3416080,-0.5057
3416110,-0.2637
3416170,1.7098
3416200,1.1506
3416230,0.2510
3416260,0.1424
3416290,-1.4698
3416320,1.0895
3416350,0.7039
3416380,-1.3960
3416440,1.0377
3416470,1.0382
3416500,0.7122
3416530,-3.8406
3416560,0.7922
3416590,-0.8618
3416620,2.0708
3416650,1.1970
3416680,-0.5538
3416710,0.8971
3416740,1.5497
3416800,-0.8654
3416830,0.6575
3416860,1.8342
3416870,1.7963
3416890,1.2031
3416920,-2.2795
3416950,1.5233
3416970,-0.1751
3416980,2.6487
3417010,-0.9558
3417070,-0.0285
3417100,-4.8439
3417130,2.1986
3417160,0.7896
3417220,0.2287
3417250,1.0404
3417280,1.7372
3417310,-0.8478
3417340,-2.8655
3417430,-2.5590
3417460,1.1881
3417490,0.9555
3417520,0.6974
3417550,1.6332
3417580,-0.9699
3417610,-0.1268
3417640,0.2900
3417700,0.9737
3417730,-0.7152
3417760,2.0421
3417790,-6.5693
3417820,0.3344
3417880,0.2343
3418000,-0.0035
3418030,0.3664
3418060,0.5292
3418120,0.2619
3418150,0.5273
3418210,1.1970
3418240,1.3318
3418270,-0.1445
3418300,0.3012
3418330,-4.8798
3418360,1.8360
3500010,0.2811
3500030,-0.1373
3500060,-0.7702
3500120,-1.5965
3500150,1.3668
3500180,-1.0480
3500210,-0.9164
3500240,-0.5634
3500300,-1.0638
3500390,-0.2389
3500420,-1.3662
3500480,0.9229
3500570,-1.6220
3500600,-1.8658
3500660,0.5001
3500690,-2.3018
3500750,-0.5244
3500810,-0.4711
3500900,-0.9686
3500930,-1.1942
3500990,-0.5443
3501080,-2.0282
3501110,-0.2235
3501170,-1.5277
3501200,-1.1807
3501230,-1.4749
3501260,-0.7213
3501350,-0.0243
3501410,0.4563
3501500,-1.0396
3501530,-1.4639
3501560,-0.7534
3501650,1.1254
3501680,-1.0759
3501710,0.4352
3501740,-0.6105
3501830,-1.6014
3501890,-0.3088
3502010,-1.9555
3502040,0.0304
3502070,-0.4707
3502100,-1.5099
3502160,-1.3103
3502190,-0.6544
3502250,-1.3681
3502310,-1.0595
3502370,-0.7581
3502430,-0.4616
3502460,-1.1204
3502520,-1.5491
3502580,-1.2661
3502610,-0.3818
3502640,-1.9847
3502670,-1.0931
3600002,-0.2507
3600004,1.4308
3600005,2.2611
3600006,0.5979
3600008,1.0851
3600009,-2.1833
3600010,-1.5565
3600011,-0.7226
3600012,-0.1931
3600013,-6.1043
3600014,-8.9012
3600015,-3.3064
3600018,-1.4220
3600019,-0.5190
3600021,0.8857
3600023,0.5772
3600124,-3.0835
3600125,1.7769
3600971,0.8740
3602340,-0.3501
3602400,1.3318
3602430,1.3318
3602460,-1.6439
3602520,-1.5353
3602580,1.0377
3602820,-0.5904
3602920,0.6669
3602940,-0.7839
3602970,-2.4729
3603180,2.2355
3603240,-0.6974
3603270,0.9397
3603480,-1.1080
3603720,1.5851
3603840,0.4171
3603870,-0.4105
3603930,-2.8746
3603960,0.1829
3603990,-3.9269
3604080,0.8465
3604110,1.5269
3604140,-0.8736
3604290,-7.4636
3604350,0.2196
3604410,2.0041
3604530,1.0377
3604710,1.0208
3604740,1.6195
3604757,1.0377
3604758,-1.1028
3604870,-4.4123
3605040,1.3318
3605220,-5.2008
3605280,0.3596
3605310,0.7566
3605340,1.4021
3605460,2.2663
3605520,0.0873
3605580,-0.2913
3605640,0.6472
3605850,-4.3481
3605940,-0.0499
3606060,2.8262
3606090,2.6306
3606160,-0.8825
3606240,0.8334
3606300,0.9341
3606330,1.2580
3606390,-2.2003
3606420,2.2753
3606470,1.0377
3606500,1.5840
3606540,0.9668
3606570,1.3136
3606630,-0.2115
3606690,1.0377
3606720,-0.9679
3606750,-4.4216
3606780,2.1774
3606840,1.4755
3606870,-0.3033
3606990,0.4848
3607020,1.6970
3607080,-1.7761
3607110,-0.3356
3607170,2.6306
3607230,-3.2763
3607260,-1.4968
3607290,-4.2166
3607320,0.0075
3607380,0.6471
3607470,0.4015
3607530,0.9998
3607560,0.0408
3607590,0.2010
3607650,-1.0952
3607680,0.4159
3607770,2.6306
3607860,-6.2780
3607890,2.6306
3607980,-0.4568
3608010,2.2877
3608130,1.7121
3608160,0.3131
3608250,0.4364
3608310,-0.0762
3608370,0.2741
3608400,1.0210
3608430,1.1172
3608460,-3.4214
3608490,-0.0059
3608580,1.0134
3608790,0.5487
3608880,0.9884
3608910,-1.2862
3609030,-0.8307
3609090,1.1683
3609120,-0.5388
3609210,0.9538
3609240,1.0926
3609330,0.7210
3609420,-2.4149
3609540,0.3440
3609630,-1.9017
3609660,-0.2164
3609690,-0.8397
3609720,1.3422
3609840,1.0204
3609870,2.2844
3609900,-1.2847
3609930,1.2295
3609960,0.2521
3609990,1.4145
3610050,1.3432
3610080,0.8237
3610200,1.6721
3610260,-1.0087
3610380,-0.4653
3610410,-2.4288
3610500,-0.0691
3610530,0.8857
3610560,-8.0632
3610590,0.1394
3610620,0.1459
3610650,0.3518
3610680,0.6136
3610710,-0.9813
3610860,1.0377
3610890,0.0986
3610920,1.0377
3610950,-0.7730
3610980,1.4212
3611160,-0.3859
3611190,0.3662
3611250,0.5182
3611280,-2.1166
3611430,1.0377
3611460,1.3391
3611490,1.4383
3611550,-0.2888
3611610,1.1970
3611670,1.3043
3611700,1.0895
3611730,1.0377
3611740,0.9425
3611760,1.5329
3611860,2.8009
3611880,0.5543
3611910,1.4082
3611940,2.0617
3611970,-1.3488
3612030,-0.1654
3612120,2.4460
3612180,-1.0983
3612270,-0.9329
3612300,0.0069
3612330,1.2960
3612390,0.9046
3612510,0.4677
3612630,-0.7096
3612720,0.7634
3612840,-1.7116
3612870,1.0895
3612900,-3.4181
3612960,0.0714
3612990,0.7399
3613080,1.6079
3613230,2.1731
3613290,1.3362
3613350,2.6306
3613530,0.2227
3613620,0.9703
3613710,-4.6678
3613740,0.2606
3613830,0.9555
3613950,0.9718
3613980,0.6468
3614010,0.0667
3614130,-1.0775
3614190,0.4367
3614220,-5.6041
3614250,1.3422
3614280,1.5716
3614310,1.0377
3614340,0.9452
3614400,0.0689
3614430,1.5469
3614460,0.5650
3614580,0.9425
3614670,1.3431
3614730,1.3318
3614850,-9.8666
3614940,-2.6865
3615090,-0.1721
3615180,0.4976
3615210,-2.2624
3615300,-0.7088
3615360,-0.0782
3615390,-0.7630
3615450,-0.2989
3615480,0.4171
3615510,1.1183
3615540,0.1103
3615570,-0.6929
3615630,-4.7473
3615780,0.2355
3615810,2.2753
3615900,-1.0138
3615990,-0.0804
3616080,1.1332
3616170,-5.5131
3616200,0.8055
3616230,-1.4675
3616260,1.3857
3616290,-0.5025
3616410,1.3318
3616440,-0.4919
3616560,-0.4704
3616620,0.8806
3616680,-0.7897
3616710,1.8979
3616740,-5.1068
3616830,-1.1618
3616950,0.7203
3616980,0.7266
3617130,-4.8484
3617160,0.8362
3617190,1.4755
3617220,-1.0238
3617380,0.9629
3617430,-0.5779
3617460,-5.0423
3617520,-0.7964
3617640,1.1402
3617670,0.0653
3617700,1.0140
3617730,0.0998
3617910,1.8734
3617940,-1.5391
3617970,-2.9639
3618030,-1.2263
3618080,1.3318
3618120,1.5526
3618150,-0.7731
3618180,-2.9503
3618210,0.2247
3618240,0.2674
3618270,1.2134
3618330,2.2440
3618480,-5.5131
3618510,0.0980
3618540,-2.9840
3618570,-1.2421
3618600,0.5512
3618630,1.2052
3618660,-3.1523
3618690,-0.0828
3618750,-4.0824
3618840,-4.4370
3618900,0.7810
3618960,-1.7080
3619020,1.5849
3619110,1.7394
3619170,1.7098
3619200,0.7652
3619230,0.2628
3619260,2.6450
3619320,-1.0458
3619350,-5.2008
3619380,1.1160
3619410,1.4555
3619500,-0.0198
3619560,1.1787
3619650,1.2459
3619680,0.7097
3619740,-0.3918
3619830,0.8055
3619950,0.1801
3620040,2.0240
3620100,-1.2122
3620160,1.3528
3620190,0.3806
3620340,1.2000
3620370,2.0733
3620400,1.7225
3620460,0.1960
3620490,-0.2703
3620580,-1.9770
3620610,1.0895
3620640,-2.0841
3620670,-3.2549
3620700,-0.5969
3620820,-1.3109
3620850,0.0824
3620880,-1.4727
3620910,0.1540
3620940,0.9879
3620970,1.2020
3621120,1.5837
3621180,0.6899
3621210,-0.4243
3621240,2.0514
3621250,0.0069
3621270,0.6133
3621330,1.4755
3621360,1.0377
3621480,1.8360
3621510,-0.3764
3621570,1.0102
3621630,-6.9400
3621720,1.2912
3621780,-1.1246
3621840,-0.0186
3621900,-0.4192
3621960,-0.5803
3622020,-0.9498
3622050,-7.2146
3622140,0.4586
3622170,-3.4631
3622260,-0.1374
3622290,0.5569
3622380,2.7256
3622410,2.1602
3622470,0.2194
3622530,1.3569
3622560,2.0783
3622650,-1.4220
3622680,0.8599
3622710,2.2019
3622740,-2.7305
3622890,1.0377
3622920,-0.7817
3623010,0.9261
3623040,-1.5050
3623070,2.1454
3623160,2.4552
3623190,0.9054
3623220,1.2668
3623280,-0.2750
3623310,2.5314
3623340,-0.8612
3623370,1.0377
3623430,-2.0471
3623460,-0.7167
3623490,-0.7469
3623520,0.4600
3623580,0.5302
3623670,-4.0542
3623760,-1.0450
3623880,-3.2382
3624000,0.6783
3624030,1.0591
3624090,1.0377
3624150,1.9107
3624240,0.8235
3624270,1.0895
3624480,0.8437
3624630,2.5373
3624690,-0.6802
3624750,-3.1014
3624780,0.6537
3624840,-0.7601
3624900,-0.4715
3624930,1.8597
3624960,-1.3535
3624990,-0.9489
3625050,0.2575
3625140,-3.2570
3625170,-0.7145
3625260,1.2592
3625290,-0.3037
3625320,1.6724
3625350,0.0453
3625380,-0.1858
3625440,-1.3045
3625470,1.5679
3625500,-4.3836
3625650,-0.8618
3625740,1.6335
3625770,-0.0152
3625800,-1.1490
3625920,0.1043
3625950,1.2306
3625980,1.7098
3626010,-2.3537
3626100,1.0377
3626130,1.0377
3626160,2.3051
3626310,1.5217
3626370,-0.1713
3626400,1.4859
3626430,-2.8073
3626520,1.2393
3626670,1.3458
3626700,1.1970
3626730,0.8371
3626760,1.0377
3626840,0.6312
3626850,0.4780
3626940,2.7656
3627000,-2.8138
3627060,1.0453
3627120,-2.9195
3627150,1.0377
3627180,1.5293
3627210,1.0133
3627300,-0.2443
3627450,0.7568
3627540,1.1193
3627570,1.3318
3627620,1.7629
3627750,1.0377
3627780,-0.0634
3627810,-0.3162
3627900,0.0772
3627960,1.6711
3627990,1.4755
3628050,0.9555
3628110,-0.9256
3628200,2.1311
3628320,1.0676
3628500,-1.3325
3628560,1.5145
3628590,-3.2006
3628620,-0.3298
3628650,-1.0380
3628740,-1.0662
3628890,-0.1918
3628950,-4.7910
3628980,2.3877
3629040,-2.9023
3629130,2.6306
3629190,2.9479
3629240,-4.2433
3629250,-5.4044
3629280,0.4491
3629370,-4.0051
3629400,-0.4595
3629430,1.3118
3629460,1.0545
3629490,1.4085
3629520,0.8219
3629610,1.7158
3629640,-0.0684
3629670,1.4702
3629790,0.2227
3629820,-1.8290
3629850,1.7598
3629880,0.8866
3629910,0.7926
3629970,1.4556
3630030,0.7313
3630120,-1.9881
3630160,-0.8049
3630210,1.3318
3630240,1.8003
3630270,0.4382
3630330,2.5731
3630360,1.5380
3630390,1.7495
3630480,2.6450
3630540,0.4608
3630630,1.3824
3630660,0.5673
3630690,0.8799
3630780,-1.3572
3630930,2.3877
3630960,-0.2746
3631020,0.6646
3631050,1.0377
3631170,0.7115
3631260,-0.2580
3631320,0.9960
3631380,-11.1351
3631410,0.7203
3631440,1.0377
3631470,1.5953
3631560,2.6306
3631590,1.1202
3631710,-1.6503
3631740,-5.9510
3631800,-0.4500
3631920,-1.3234
3631950,-1.9726
3631980,1.5199
3699997,-0.6657
3700011,-1.2067
3700012,-0.9929
3700013,1.1007
3700014,-1.8872
3700030,-1.5760
3700090,-2.2309
3700120,-6.7382
3700180,-2.0005
3700210,-0.8630
3700240,-1.5597
3700270,-2.4842
3700300,-1.3141
3700330,-2.0848
3700390,-1.5578
3700420,-1.7604
3700450,-1.0208
3700480,-1.4976
3700530,-1.3638
3700580,-1.2459
3700600,1.6445
3700630,0.1381
3700660,-1.7319
3700690,-0.9861
3700720,0.0724
3700750,-1.1330
3700780,-2.2906
3700840,-2.2477
3700900,-1.3675
3700930,-1.9849
3700960,-1.8729
3701080,0.0068
3701110,-1.6222
3701140,0.3474
3701170,-1.7074
3701200,-1.5892
3701260,-0.6014
3701320,-1.5743
3701380,-1.2682
3701500,-1.0174
3701530,-0.8613
3701620,-1.6182
3701680,1.3318
3701770,-1.8728
3701800,0.1316
3701830,-0.4926
3701920,-0.8710
3701950,-3.7639
3702010,-0.3667
3702040,-0.7375
3702100,-0.9310
3702160,-1.4632
3702190,-2.1248
3702250,0.1465
3702310,-1.2550
3702340,-1.4340
3702370,-1.4204
3702400,-0.3765
3702430,-1.9410
3702560,-0.6785
3702610,-2.6448
3702640,-2.3949
3702680,-0.5678
3702760,-0.9796
3702820,-0.0926
3702880,-0.6428
3702940,-2.0112
3702970,-0.9410
3703000,-3.6906
3703060,-1.3851
3703090,-0.9136
3703120,-1.2355
3703210,-0.1277
3703270,-0.5596
3703310,-1.0154
3703330,-1.0831
3703360,-1.2893
3703420,0.9746
3703450,-0.2636
3703480,-2.5086
3703510,0.6806
3703540,0.5212
3703570,-0.7918
3703600,1.0377
3703630,-0.8711
3703720,-1.5475
3703780,-0.5872
3703870,-0.3023
3703900,-0.1680
3703930,-2.3729
3703990,-1.2871
3704050,-0.2741
3704080,-3.2589
3704140,-1.6922
3704200,-3.2670
3704320,-2.0784
3704380,-1.8755
3704410,-0.7738
3704440,-4.9749
3704500,-1.2897
3704530,0.3202
3704590,-3.1548
3704620,-0.0971
3704650,-1.3259
3704720,-0.7909
3704740,-1.6172
3704830,-2.5552
3704880,-1.8280
3704920,-4.2844
3704950,-2.8306
3705020,-2.5571
3705040,-1.3046
3705070,-1.4687
3800014,-0.8338
3800018,1.3318
3800021,-1.8992
3800025,-2.6587
3800038,-0.1019
3800043,1.0377
3800044,-5.4044
3800046,1.0895
3800047,-0.3463
3800051,1.1826
3800052,1.1970
3800054,2.6306
3800389,-3.3376
3802014,1.0377
