id,b_ses
4206780,0.5261
4206810,-2.0914
4206840,0.0693
4206960,2.5646
4207080,-4.0871
4207110,0.2407
4207230,1.5269
4207290,1.7756
4207320,2.7216
4207530,-1.8682
4207560,0.7115
4207590,0.8078
4207650,-5.4066
4207680,0.7200
4207710,-0.2287
4207980,-3.2416
4208010,-3.4255
4208060,-4.9234
4208460,2.3131
4208490,1.5524
4208550,1.4748
4208580,-2.9939
4208670,0.2508
4208790,0.5227
4208820,-2.1346
4208850,-1.1247
4209090,-2.0188
4209120,2.3877
4209240,-0.8748
4209270,0.8665
4209300,-3.4163
4209480,1.0599
4209540,-1.8094
4209690,-1.8231
4209750,-4.9917
4209780,1.2674
4210070,0.3466
4210200,-4.2638
4210380,1.0377
4210590,1.0705
4210620,0.1603
4210650,1.5647
4210710,-3.3037
4210860,-0.4684
4210870,1.0133
4210920,-3.8367
4210950,-3.1929
4210980,-1.3816
4211160,1.0042
4211220,1.3211
4211400,1.6324
4211420,-7.8831
4211450,-9.5321
4211580,-2.7975
4211610,1.3413
4211670,2.0315
4211700,-3.7340
4211760,2.9479
4211790,0.2687
4211820,-2.2555
4211880,-2.4712
4211940,-11.1995
4212150,-0.8368
4212170,-0.3505
4212330,-0.4886
4212390,0.8089
4212420,0.3593
4212480,-5.4044
4212540,-0.9014
4212600,0.5244
4212690,-2.5099
4212725,-0.6503
4212750,1.4415
4212840,-0.8361
4213050,-1.2132
4213080,1.0377
4213140,-2.0562
4213320,-0.9146
4213440,-0.8471
4213470,1.5008
4213500,-0.7817
4213590,-2.7908
4213980,-0.1525
4214100,-2.9639
4214160,-0.3447
4214250,1.2756
4214580,-2.5662
4214760,-1.6219
4214850,-5.5166
4214940,-2.8382
4215030,-2.0134
4215120,1.4755
4215170,-3.9604
4215210,-2.5927
4215240,-1.7163
4215290,-3.5236
4215330,-0.2061
4215360,0.8055
4215480,-1.7034
4215600,-2.8707
4215660,-0.8377
4215720,-1.3529
4215750,1.3318
4215830,-0.6691
4215900,-4.1398
4215990,-5.3057
4216020,-2.9030
4216110,0.7972
4216170,-0.9815
4216200,-0.9010
4216290,-2.5600
4216380,1.0909
4216410,-0.6540
4216500,-2.6015
4216530,-2.5029
4216620,-2.8389
4216740,-3.2984
4216890,1.6174
4216980,-2.0823
4217010,2.5101
4217220,2.6683
4217280,0.2097
4217370,0.3280
4217520,-0.0294
4217580,1.0377
4217640,2.3877
4217700,-0.9558
4217730,0.7115
4217770,-1.8717
4217850,2.3877
4218030,-0.5200
4218090,1.0377
4218270,-2.3042
4218300,1.8449
4218390,2.3877
4218510,-0.5819
4218580,-3.4861
4218590,-0.5140
4218630,0.7103
4218660,1.8715
4218740,-3.4960
4218750,0.3861
4218840,-1.4487
4218930,0.2978
4218990,-2.5758
4219020,1.1202
4219050,-0.8744
4219170,-2.5702
4219290,0.6499
4219350,0.2419
4219470,-0.1757
4219500,-0.8896
4219530,-3.3064
4219650,-3.0499
4219680,-2.5895
4219710,-3.0446
4219860,-1.7930
4219890,0.5659
4219920,-0.6025
4220040,-2.3389
4220100,1.6582
4220370,-2.7691
4220400,-1.2395
4220430,-0.2447
4220460,-0.0577
4220550,-0.6550
4220580,2.5314
4220730,2.6450
4220850,-4.6481
4220970,-0.4316
4221090,-3.7799
4221120,-0.4194
4221200,-5.3248
4221330,-2.9515
4221570,0.9157
4221660,1.0377
4221810,2.5457
4221870,0.2980
4221910,-9.0090
4222050,1.0895
4222060,-1.6592
4222170,-1.6038
4222230,0.9555
4222260,-5.3965
4222350,2.0115
4222380,1.4408
4222400,-1.2711
4222410,0.8857
4222440,-0.5624
4222470,0.4502
4222560,1.6286
4222590,-0.1085
4222600,0.5246
4222620,1.7000
4222770,-2.4621
4222790,-1.7847
4222800,-3.2573
4222830,-4.5950
4222860,0.5493
4223010,0.0902
4223250,-5.2008
4223490,-3.1532
4223550,0.5979
4223640,0.2426
4223760,-2.9473
4223790,-0.7427
4223820,-0.4867
4223850,1.2261
4224000,-0.3839
4224030,-6.3916
4224060,0.8185
4224150,-3.2566
4224210,2.9370
4224300,0.5552
4224320,-1.1711
4224390,0.0814
4224480,-1.4524
4224510,-0.5877
4224540,-1.8237
4224570,1.5892
4224650,-1.2121
4224750,-4.4149
4224790,-0.2750
4224960,-1.2275
4224990,-2.9170
4225080,-5.4044
4225110,-0.6006
4225200,-1.4846
4225290,-0.1607
4225590,2.9479
4225680,-2.6388
4225740,0.9128
4225830,-4.7637
4225950,-3.6025
4225980,-0.4255
4226010,1.0377
4226070,-3.1979
4226250,-0.4216
4226300,-3.0342
4226370,-2.9062
4226390,-1.4358
4226460,-2.1420
4226550,-0.5847
4226580,-0.3886
4226730,-0.4402
4226760,0.7210
4226820,-2.5927
4226850,0.1965
4400120,-1.6166
4400150,1.8921
4400240,-0.4434
4400270,0.2187
4400300,-3.7549
4400330,-0.8422
4400360,2.9479
4400420,2.9479
4400450,1.4755
4400540,0.0700
4400570,0.9587
4400630,-0.1508
4400720,-1.0901
4400750,-0.2749
4400780,0.6503
4400840,-1.6310
4400870,-0.7817
4400900,-2.2196
4400990,1.0083
4401020,-0.8575
4401110,1.1001
4401140,-0.6158
4401200,-2.4506
4500002,-2.3630
4500005,-2.5422
4500012,-2.3431
4500690,-2.6336
4500720,-1.7830
4500750,-3.6828
4500780,-0.7257
4500810,-3.2573
4500840,-2.2498
4500870,-1.9773
4500900,-2.7823
4500930,-3.0132
4500960,-2.6034
4501020,-3.2291
4501050,-1.7781
4501080,-3.9608
4501110,-1.5659
4501170,-1.3095
4501250,-1.2909
4501440,-2.1868
4501500,-2.6960
4501530,-2.9626
4501560,-3.1333
4501740,-2.5685
4501770,-2.0815
4501800,-3.7492
4501830,-2.3194
4501860,-1.9774
4501890,-4.1952
4501920,-2.3383
4501950,-3.2630
4502010,-1.1160
4502070,-2.0630
4502100,-1.2661
4502130,-2.1435
4502160,-2.0374
4502190,-3.6940
4502220,-3.3672
4502250,-3.0903
4502280,-2.4784
4502310,-2.0258
4502340,-2.8880
4502370,-2.3522
4502400,-1.1087
4502430,-1.0729
4502460,-1.4985
4502490,-2.6462
4502520,-2.0120
4502550,-1.6684
4502580,-2.4387
4502610,-1.6302
4502640,-3.2249
4502670,-3.4780
4502700,-1.1289
4502730,-1.8983
4502760,-2.0434
4502790,-1.0679
4502820,-0.4665
4502850,-2.6905
4502880,-3.2972
4502970,-3.2409
4503000,-2.5222
4503030,-2.0294
4503060,-1.7924
4503150,-2.4847
4503180,-1.5772
4503210,-2.1566
4503330,-1.1991
4503360,-1.9136
4503390,-0.4932
4503460,-1.5419
4503480,-2.2766
4503510,-1.2870
4503540,-1.6543
4503570,-3.1599
4503600,-0.5162
4503630,-1.3448
4503660,-2.5620
4503690,-2.8062
4503720,-1.7545
4503750,-1.6718
4503780,-2.8901
4503810,-1.5104
4503840,-2.2578
4503870,-1.8710
4503900,-0.7335
4545079,-1.9823
4600052,1.6405
4604680,1.0377
4607400,0.0484
4608520,2.5314
4622410,1.3318
4625500,2.1454
4631350,-4.2665
4631710,0.9425
4639600,1.0377
4644940,-4.9471
4646380,-1.7930
4648390,-0.1302
4650850,1.1970
4659820,-0.2144
4660450,-4.5785
4666270,-3.0539
4675420,-7.1519
4680430,0.4542
4700001,-1.4017
4700060,-0.5418
4700078,0.1452
4700120,-0.1157
4700180,-3.8146
4700240,-2.3184
4700300,-1.3868
4700330,0.6874
4700360,-1.2804
4700420,0.8055
4700510,-3.3968
4700570,0.1334
4700600,-3.3432
4700630,-2.5164
4700690,-3.6864
4700780,-1.5643
4700850,-2.5038
4700900,-0.5626
4700930,1.4334
4700960,-5.0862
4700990,0.0777
4701020,-1.8362
4701050,1.0573
4701080,-2.8379
4701110,-1.3993
4701170,-1.5651
4701200,-3.0121
4701260,-2.9209
4701290,-2.2882
4701390,-2.8502
4701400,-0.7489
4701410,-1.7657
4701470,-4.0057
4701500,-3.7632
4701590,-2.5229
4701650,-2.3254
4701680,-2.0173
4701740,-10.2584
4701770,-2.1869
4701800,-2.9414
4701830,-4.3464
4701890,1.7278
4701920,-5.3927
4701950,-2.8943
4701980,-3.2675
4702010,-2.1119
4702100,0.0644
4702130,-1.5642
4702160,0.6055
4702190,-1.8092
4702220,-2.0788
4702280,-3.0877
4702310,-3.6009
4702340,-1.0310
4702370,-1.5220
4702400,-2.0926
4702460,-1.4101
4702490,-0.3583
4702580,-2.5393
4702610,-0.8372
4702640,-1.7706
4702670,-4.8735
4702700,-2.1143
4702760,-1.7844
4702790,-5.7196
4702820,-0.2082
4702880,-1.6398
4702940,-2.6848
4702970,-4.7966
4703000,0.6939
4703030,-1.2126
4703060,-2.9639
4703150,-1.7128
4703180,-2.1339
4703210,-6.8564
4703240,-2.0845
4703270,-0.6803
4703330,-8.6286
4703360,-4.3708
4703390,-1.8714
4703480,-1.7927
4703510,-2.9614
4703590,-2.3892
4703600,-3.6717
4703690,-0.7699
4703780,-3.6120
4703810,0.0718
4703870,-0.3475
4703900,-1.7318
4703960,-2.6761
4703990,-0.6339
4704020,-1.0046
4704050,-8.1243
4704080,-2.9473
4704100,-2.8399
4704170,-2.2149
4704200,-1.1177
4704230,2.0035
4704260,-2.4293
4704350,0.1700
4704380,1.0616
4704440,-0.9283
4704470,-6.1701
4704490,-2.1005
4704500,-0.5640
4704530,1.3347
4704550,0.9612
4747029,-6.8564
4747031,-7.8849
4747033,-4.1933
4747077,0.9555
4747079,-2.5039
4747103,-8.5020
4747107,0.0802
4747123,-0.3293
4747143,1.8343
4747149,-2.0393
4747187,-0.2621
4747189,-0.6419
4800001,-1.1014
4800008,2.1830
4800009,0.8857
4800010,0.5025
4800011,-0.2975
4800012,-1.0044
4807350,-2.1205
4807410,-2.1769
4807440,-3.2032
4807470,-4.0678
4807710,-2.1323
4807780,1.6083
4807800,-1.3220
4807830,-1.9918
4807890,0.6973
4807950,1.7542
4808090,0.5367
4808130,-1.9769
4808190,-1.3638
4808230,1.0377
4808280,-0.2407
4808310,-2.0714
4808340,0.2474
4808460,-0.3098
4808580,-0.0493
4808610,2.1171
4808700,-1.2208
4808730,-3.0037
4808870,-1.1662
4808880,-1.8962
4808910,0.9313
4808940,-2.4541
4809200,-2.9746
4809280,2.2528
4809390,-3.4351
4809450,0.7809
4809540,-1.0958
4809570,-0.9467
4809630,-5.5588
4809670,-2.0120
4809690,-0.6130
4809720,0.3563
4809810,-1.2227
4809860,-1.7596
4810140,-3.7641
4810200,-0.0805
4810230,-1.7813
4810260,-9.5321
4810320,-2.9701
4810440,-6.1376
4810470,1.1970
4810710,-0.0950
4810800,-3.3504
4810890,-1.3303
4810910,1.3210
4811190,-1.3547
4811280,-2.0070
4811640,0.7849
4811680,0.1272
4811700,-0.8196
4811730,1.5892
4811790,-2.6495
4811990,-2.8223
4812060,-2.4903
4812090,-1.4236
4812120,-0.6904
4812180,-0.3378
4812220,-0.7817
4812390,1.0198
4812420,1.4261
4812460,-0.7312
4812480,0.8857
4812640,-3.2977
4812780,1.5808
4812810,1.1545
4813020,2.7298
4813050,-0.3636
4813110,-1.1034
4813230,-0.0192
4813290,0.1267
4813320,-3.9625
4813410,1.3318
4813440,1.0895
4813590,-0.7003
4813650,-1.4344
4813860,-5.2121
4813920,-1.9665
4813960,1.0184
4814130,-3.4757
4814160,-9.3920
4814190,-3.1225
4814250,1.1970
4814280,0.3363
4814310,-4.6062
4814370,-1.6408
4814430,-6.9172
4814520,-0.3788
4814670,-1.9399
4814700,-1.7205
4814730,-1.1818
4814760,2.5314
4814820,-3.2822
4814850,-0.5349
4814970,-2.1152
4815000,-0.5172
4815150,-2.8608
4815180,2.0417
4815210,-0.0115
4815240,-0.7892
4815270,-1.5863
4815300,-2.3884
4815330,-3.1278
4815510,1.2381
4815720,-2.7802
4815750,-0.9516
4815910,-0.4884
4815960,-0.6601
4816110,-0.0068
4816180,-2.8571
4816200,1.1970
4816230,-2.6813
4816410,-2.2039
4816440,0.1802
4816500,1.0895
4816530,-0.0240
4816570,-2.4567
4816620,-0.4784
4816710,0.6524
4816740,-0.6658
4816860,-0.0330
4816890,-5.1521
4817040,-2.9217
4817070,-0.1974
4817160,1.3318
4817390,-3.2460
4817460,-3.9345
4817610,-0.3831
4817640,-0.7019
4817700,-0.1731
4817760,-3.5060
4817830,-4.4370
4817850,-1.2556
4817880,-3.8597
4818000,-2.7067
4818120,-0.3427
4818150,0.9105
4818180,1.1983
4818210,-4.5602
4818280,-2.7490
4818300,-0.5364
4818360,0.5739
4818540,-2.3630
4818780,-1.1828
4818810,-2.0979
4818900,-5.2008
4818940,-0.2798
4819020,-1.2804
4819050,-0.8453
4819080,-2.4762
4819170,-1.7290
4819350,0.1469
4819380,-1.2809
4819440,0.8055
4819560,0.7376
4819650,0.3286
4819700,-2.5734
4819740,-3.1647
4819770,-0.2184
4819830,-1.8490
4819840,-2.3060
4819950,2.6365
4820010,0.5718
4820160,0.1908
4820220,-0.9229
4820250,-0.5306
4820280,-3.3250
4820310,0.8079
4820340,-0.7262
4820500,-3.7632
4820600,0.2309
4820640,-0.2183
4820700,-1.1406
4820760,-2.0613
4820960,1.0377
4821030,0.7918
4821060,-1.8280
4821150,-1.3310
4821330,0.8055
4821360,1.0377
4821420,-0.9706
4821540,-1.3105
4821590,0.8857
4821630,-1.6274
4821660,-0.3298
4821720,-3.2705
4821780,-2.4382
4821810,1.0377
4821900,-2.1658
4822120,-2.3986
4822140,-1.4292
4822170,-2.6419
4822350,1.0895
4822380,1.5892
4822410,-0.5135
4822470,-4.7200
4822530,0.8797
4822650,1.0377
4822710,-5.0981
4822740,-1.9261
4822770,-6.8267
4822830,-3.1795
4822890,-0.5269
4822920,-1.9124
4822970,-1.1155
4823010,-1.8675
4823250,2.2377
4823280,-0.0194
4823310,-3.2284
4823460,-3.2552
4823640,-2.2852
4823670,-0.7817
4823730,-2.9746
4823790,-2.0892
4823850,-4.1133
4823880,0.2675
4823910,0.2945
4824000,-3.3028
4824030,-2.3137
4824060,-0.5378
4824100,-0.6517
4824180,1.5765
4824330,1.1970
4824420,-2.1310
4824450,-2.2989
4824480,-4.4456
4824590,-2.2345
4824630,-2.0698
4824730,-2.7682
4824930,2.3979
4824960,1.1970
4824990,-0.6516
4825020,0.7115
4825140,-2.8925
4825170,0.3468
4825200,-2.6857
4825230,-0.3574
4825260,0.3772
4825320,0.1355
4825500,-0.0179
4825530,-0.6136
4825590,0.7258
4825620,-0.9627
4825660,-0.6939
4825710,-3.0657
4825740,-0.3935
4825920,-4.0451
4826100,-0.4892
4826160,-1.7333
4826190,0.3051
4826220,-0.4970
4826280,-1.5941
4826370,0.5663
4826430,0.5944
4826490,-1.4225
4826580,-0.1461
4826610,-0.0762
4826640,0.8185
4826670,-0.5533
4826700,-5.4234
4826790,-7.9747
4826910,-5.0559
4827030,0.4703
4827180,-5.7555
4827240,1.3434
4827300,0.0900
4827330,1.2904
4827390,-1.5471
4827420,0.3591
4827450,-1.0607
4827510,1.1816
4827540,-2.6267
4827570,0.9555
4827690,-3.0494
4827720,0.1333
4827750,-2.1893
4827780,-2.9762
4827870,-1.3751
4827890,1.1970
4828020,-1.1162
4828110,-1.6730
4828200,-1.3570
4828230,0.3816
4828380,2.3877
4828410,-1.5803
4828500,-2.1749
4828550,-2.3524
4828590,-3.2638
4828650,1.0377
4828680,0.4549
4828710,-3.4976
4828740,-0.1503
4828780,-2.1787
4828890,-1.1270
4828920,0.1028
4829010,0.2069
4829100,-4.6237
4829130,-3.8778
4829160,-2.6177
4829190,-3.1254
4829220,-0.7817
4829580,1.3694
4829670,-0.5880
4829700,2.5314
4829820,-1.5894
4829850,0.1553
4830120,0.5854
4830180,-2.0720
4830300,-3.0067
4830340,-0.2233
4830390,-0.6434
4830420,-1.6733
4830570,-1.1891
4830600,0.0660
4830640,0.0401
4830930,-0.6153
4830950,0.9892
4831040,-1.9611
4831170,1.0251
4831260,0.8659
4831290,-3.1252
4831470,0.3619
4831650,1.0185
4831760,-2.8426
4831770,-4.6341
4831890,0.8603
4831970,-5.4044
4832090,-3.4111
4832160,2.3877
4832190,-3.0088
4832280,-6.3406
4832310,0.1933
4832340,-1.5143
4832370,-1.3247
4832400,0.9469
4832610,-2.6086
4832730,-2.6886
4832740,-4.1317
4832940,-1.7634
4833010,-1.8511
4833060,-2.0059
4833120,-0.0891
4833180,0.4542
4833360,1.1970
4833780,0.3771
4833840,-0.9558
4833870,-1.2791
4834020,-4.5574
4834050,-2.9819
4834110,0.5658
4834170,-0.7415
4834290,-1.9261
4834320,-1.8152
4834440,1.2481
4834550,-0.6727
4834800,-1.3271
4834830,-1.0021
4834860,0.2940
4834980,0.3249
4835010,-2.6918
4835070,-2.5003
4835100,-0.2816
4835130,-2.1126
4835310,1.8597
4835340,-1.8002
4835400,-2.3208
4835430,-0.0001
4835560,1.1970
4835570,1.6838
4835740,1.0175
4835850,-4.2100
4836000,1.8307
4836210,-1.7652
4836240,-0.5789
4836300,-0.1133
4836360,-2.0684
4836570,1.3738
4836660,0.7239
4836750,-1.4882
4836930,0.9555
4836960,1.3431
4836970,-1.6742
4837020,-1.4653
4837110,-1.9726
4837410,1.2366
4837440,0.8640
4837590,-2.2042
4837650,0.1477
4837710,1.3694
4837800,0.5951
4837900,-0.7728
4838040,-3.5626
4838080,-0.4677
4838190,-1.8521
4838220,-0.3705
4838360,-2.1471
4838460,-4.1442
4838580,1.3318
4838700,-1.8634
4838730,-2.5984
4838790,-0.8618
4838900,-3.7424
4838970,-1.7959
4839180,-1.4607
4839270,1.7160
4839480,0.8192
4839540,-1.7513
4839570,1.1741
4839630,-0.4822
4839690,-2.4829
4839750,1.3318
4839870,2.0035
4839990,-1.4847
4840020,-1.7056
4840080,-1.4320
4840110,-0.1570
4840230,-1.4930
4840320,-5.3965
4840350,0.4011
4840440,-2.8903
4840470,2.6306
4840500,-11.1995
4840550,-3.1029
4840620,-1.9896
4840650,-1.8358
4840680,-4.1415
4840710,0.5993
4840770,-1.0466
4840920,1.3805
4840950,-1.8117
4841010,1.0377
4841070,1.3805
4841100,-2.1298
4841190,-5.1093
4841220,-1.1488
4841350,0.7193
4841520,1.6268
4841790,-3.0490
4841820,-1.5700
4841880,2.6450
4841970,0.1588
4842030,-3.7318
4842120,1.1970
4842240,0.0117
4842280,-3.3778
4842330,-0.9481
4842450,-1.9174
4842480,-2.1503
4842510,-3.2899
4842630,-4.1271
4842960,0.4396
4843140,-0.3923
4843230,-2.1816
4843260,1.0895
4843290,0.7603
4843320,-0.6676
4843350,-2.9639
4843470,-2.6214
4843530,-11.1995
4843560,0.4443
4843650,-1.1154
4843720,-2.2294
4843890,2.7852
4843920,-0.2321
4844010,2.1454
4844110,-5.0815
4844150,-1.3582
4844280,-2.7095
4844430,-1.3015
4844470,-3.1415
4844670,0.9668
4844730,-3.2874
4844800,-0.6188
4844820,-0.4254
4844940,-1.9737
4845040,-8.1800
4845090,-2.6390
4845120,-4.5702
4845150,0.7038
4845380,-2.1414
4845420,-0.8618
4845480,-3.3064
4845540,-1.5509
4845600,-0.7018
4845630,1.3431
4845670,0.8857
4845780,-1.9746
4845900,-1.4951
4845950,-1.1649
4846200,1.0377
4846230,-0.4028
4846320,-0.9558
4846350,-1.6968
4846380,-2.5909
4846440,-5.0164
4846470,-1.9434
4846500,1.5023
4846530,0.4175
4846620,-3.4682
4846680,-0.0493
4900030,0.5742
4900090,2.6306
4900120,1.9359
4900142,0.2583
4900210,0.3069
4900360,-1.8193
4900420,0.6375
4900450,-0.8617
4900510,1.8437
4900600,-0.2017
4900630,-4.0420
4900720,-0.5240
4900750,1.9703
4900810,0.3000
4900870,-1.6673
4900990,-5.3435
4901050,1.3323
4901140,-1.0284
4901200,1.2305
5000006,1.9252
5002820,-2.7423
5003090,0.3440
5003240,-3.0490
5003330,1.0377
5003480,1.0377
5003810,-3.4540
5003840,2.0357
5004590,-0.8618
5005310,-5.7451
5005370,1.3431
5007260,-4.7402
5007470,2.4329
5007530,-0.4704
5007560,0.9555
5008700,-5.5131
5009360,-6.0810
5009510,-0.0136
5100022,1.4116
5100023,-0.2224
5100036,-0.2409
5100060,-1.8196
5100090,-0.8609
5100120,-1.0017
5100152,0.0569
5100180,-0.0853
5100210,-0.8847
5100240,-1.2775
5100270,-0.4267
5100300,0.0604
5100360,-0.4545
5100365,-0.7388
5100420,1.1942
5100450,-3.9872
5100480,-2.0917
5100510,-3.4085
5100540,-1.6458
5100560,-1.6870
5100600,-0.9870
5100660,-0.3089
5100720,-0.4599
5100750,-1.6540
5100780,-1.5959
5100810,-0.2824
5100840,0.1327
5100870,-1.0812
5100960,-0.9715
5100990,-1.8208
5101050,-0.1587
5101080,-1.8882
5101110,-3.2086
5101140,0.8055
5101170,-0.4434
5101190,-1.6454
5101200,-0.6476
5101230,0.2676
5101260,0.0679
5101290,1.3121
5101320,-0.5641
5101350,-6.6632
5101380,-0.4556
5101410,-3.3324
5101440,-1.1523
5101470,-0.1163
5101510,-1.7729
5101560,-2.9850
5101590,-5.9711
5101620,-0.2453
5101650,0.7028
5101710,0.6426
5101740,-0.8562
5101770,-2.1734
5101800,-1.1102
5101830,0.5556
5101860,-0.9414
5101890,-0.9119
5101920,-1.7841
5101980,-2.1210
5102010,-0.8523
5102070,-0.1720
5102100,0.0501
5102120,-0.9052
5102160,-1.5523
5102250,0.8038
5102280,-0.7020
5102310,-0.5312
5102340,-2.3561
5102360,0.2654
5102370,0.4727
5102390,0.5243
5102400,-2.2168
5102430,0.1543
5102460,-2.1566
5102490,-0.7335
5102520,-3.1979
5102580,-0.9053
5102610,0.3731
5102640,-1.4619
5102670,-2.3252
5102710,-1.0877
5102730,-1.0569
5102760,0.2820
5102790,-1.0735
5102820,-1.9023
5102850,-0.2113
5102880,-3.6073
5102910,-2.1195
5102940,-1.6294
5103000,-1.7269
5103030,0.3284
5103060,-1.7404
5103090,-0.2477
5103130,0.4674
5103150,-1.1908
5103180,0.1828
5103210,1.2566
5103240,-2.8455
5103270,0.1667
5103300,-2.5784
5103330,-0.5802
5103370,-1.2356
5103390,0.5024
5103460,-2.2059
5103480,1.7249
5103510,0.0187
5103520,-1.3543
5103600,-1.5983
5103640,-0.0709
5103660,0.8647
5103690,-3.4132
5103710,-0.8691
5103750,0.3468
5103780,-1.4780
5103810,-2.0621
5103840,-0.1426
5103870,-0.9960
5103900,-2.1009
5103930,-2.9944
5103950,-1.0604
5103980,-0.3399
5104020,-2.8384
5104050,-2.7329
5104080,-5.1238
5104110,-2.0658
5104150,0.5805
5300003,-5.3965
5300060,-0.9388
5300150,1.3499
5300300,-1.4336
5300330,1.8774
5300380,1.2870
5300390,-0.7476
5300420,-0.3632
5300480,0.4122
5300660,-2.5221
5300690,1.0377
5300720,-4.8193
5300780,-2.3536
5300810,1.8711
5301080,-1.1869
5301110,-3.5564
5301140,1.0377
5301230,-3.6760
5301290,1.0700
5301410,-1.4917
5301800,1.1224
5302280,-5.7238
5302400,-0.7217
5302670,-0.7708
5302700,-2.1824
5302820,-0.9150
5302880,0.3313
5302940,-1.8434
5303180,0.8234
5303210,2.0114
5303540,-2.1326
5303660,-1.1828
5303750,-1.0038
5303930,0.5473
5303960,-1.8487
5304050,-5.2008
5304170,2.0464
5304200,1.6177
5304230,0.9533
5304470,-11.9551
5304560,1.1970
5304620,-0.8340
5304860,-0.5407
5304920,-0.1827
5304950,1.9085
5304980,2.5314
5305010,1.5892
5305220,-2.9449
5305370,1.3318
5305400,0.7156
5305430,0.0871
5305490,-1.4885
5305670,2.5314
5305730,0.4703
5305760,1.4755
5305850,0.4776
5305910,-1.4573
5305940,-0.9752
5306060,-0.2568
5306180,-5.4433
5306390,0.9555
5306450,-3.6196
5306570,-0.5770
5306690,-0.3231
5306750,0.8091
5306820,-4.3332
5306900,-0.9558
5306930,0.2850
5306960,0.9963
5307020,-1.0695
5307110,1.8597
5307230,-1.9535
5307470,-1.6359
5307650,-1.0087
5307710,-1.8836
5307830,0.7115
5307920,-0.5707
5308020,1.3855
5308040,3.0071
5308130,-1.3443
5308160,0.6285
5308190,1.4236
5308250,-2.9277
5308340,-1.6070
5308460,-1.8369
5308610,-0.6466
5308670,-0.8769
5308700,-2.3209
5308760,0.0975
5308970,-2.1150
5309100,2.6306
5309180,-0.7684
5309270,-2.4849
5309300,1.3318
5309450,-0.0817
5309660,1.0216
5309720,1.3318
5309780,1.0377
5310110,-1.8964
5310140,0.8992
5400030,0.8055
5400060,-0.5249
5400120,-0.1959
5400150,-1.5034
5400180,-2.5042
5400300,-1.5123
5400330,0.9821
5400390,-2.2005
5400450,-2.3322
5400480,-4.6654
5400510,-3.1768
5400570,0.2970
5400600,-2.2824
5400690,-2.1207
5400720,-1.6475
5400780,1.1970
5400810,-2.4516
5400840,-1.4726
5400870,-1.2833
5400900,-1.1114
5400930,-1.5104
5400960,0.4542
5400990,-3.4085
5401050,-4.4937
5401110,-5.4044
5401200,-3.2478
5401230,-2.1444
5401350,-0.9739
5401620,-3.0728
5500360,0.7115
5500390,-5.3175
5500810,-0.9290
5500870,-7.7362
5501050,-3.3365
5501080,-1.0959
5501140,-5.3965
5501230,-2.6062
5501260,-0.6272
5501740,0.9555
5501770,2.1391
5501800,-0.1768
5502100,2.6306
5502160,0.6674
5502640,-4.2095
5502730,-0.8049
5503060,-4.3667
5503210,1.4726
5503510,2.6306
5503860,-0.0553
5504050,-4.0802
5504290,1.6536
5504530,0.9555
5504680,-4.0909
5504770,-4.1105
5504800,2.0617
5504830,2.1172
5505160,0.6268
5505460,0.8017
5505490,2.3595
5505820,-2.8332
5505910,-2.1273
5505940,-1.1812
5506000,1.3761
5506030,2.5015
5506090,-3.1333
5506140,-0.4494
5506180,2.7656
5506600,1.7686
5507020,-2.8925
5507290,2.3877
5507320,-1.3331
5507380,-4.7089
5507470,1.8597
5507530,-2.0302
5507590,2.6306
5507620,-0.4791
5507650,0.6082
5508130,1.0377
5508520,-3.4506
5508610,-0.8618
5508760,2.3877
5508820,-0.9103
5509030,-2.3513
5509060,-2.6250
5509090,-2.1419
5509130,1.9337
5509510,-0.6614
5509600,-2.8794
5509810,-1.5629
5509960,0.0409
5509990,-5.3965
5510320,1.4987
5510350,-3.2577
5510380,-3.8114
5510410,-1.5920
5510470,-0.3272
5510590,1.7348
5510620,-0.5779
5510830,1.7150
5510890,2.3877
5511010,0.8055
5511100,1.6174
5511190,-2.1798
5511310,-4.2100
5511370,2.5314
5511640,0.2799
5511790,1.3177
5511850,-5.5131
5512240,2.6306
5512360,-3.0316
5512660,-0.9388
5512720,-3.5021
5513050,1.8003
5513260,1.0764
5513410,1.0377
5513530,2.1602
5513620,1.0377
5513650,-0.0450
5513800,-6.1740
5514010,1.1908
5514040,-2.0584
5514130,1.3318
5514160,0.2107
5514220,1.1970
5514340,1.6335
5514430,-2.6761
5514490,2.6306
5514550,-0.3356
5514610,-2.5426
5514640,-0.4294
5514700,-1.0695
5514820,-10.1522
5514910,0.7736
5515330,-5.9887
5515720,-1.7944
5515750,1.4415
5515780,-0.6780
5515810,-0.1279
5515900,-1.6969
5515990,-2.3434
5516260,-2.5002
5516290,-1.0456
5516320,-5.2008
5516620,2.6306
5516650,-5.4044
5516680,-5.4044
5600730,-0.0681
5601980,-3.2262
5604510,-0.6467
5605220,1.0377
7200030,-3.3137
