id,p_coh
4106780,0.0407
4106900,0.0947
4106930,-0.0877
4107020,0.1180
4107080,0.0501
4107200,0.0715
4107230,-0.0220
4107280,0.0722
4107380,-0.0448
4107500,0.0269
4108010,0.1989
4108040,0.0301
4108100,-0.0391
4108160,-0.0547
4108310,0.0470
4108520,0.0111
4108550,-0.0065
4108650,0.0814
4108700,0.0746
4108720,0.0407
4108820,0.1619
4108830,-0.0288
4108880,-0.0406
4109000,-0.1372
4109120,0.0725
4109150,-0.1022
4109270,0.0928
4109330,0.0099
4109480,0.0664
4109510,0.0363
4109600,0.0962
4109630,0.0693
4110040,0.0134
4110350,-0.0192
4110410,0.0564
4110520,-0.0239
4110530,-0.0749
4110680,-0.0745
4110710,-0.0017
4110820,0.0260
4110890,0.0903
4110980,0.0136
4111040,0.0379
4111100,-0.0535
4111220,-0.0357
4111290,0.1158
4111450,0.0464
4111490,-0.0370
4111580,0.0002
4111610,0.0169
4111670,-0.0388
4111720,-0.0245
4111790,0.0327
4111940,0.0178
4111970,-0.0002
4112240,0.0335
4112320,-0.0807
4112600,-0.0005
4112930,0.0889
4113080,0.0327
4113170,0.0391
4113350,0.0033
4113490,-0.0375
4113530,-0.0868
4200824,0.1269
4202010,-0.0535
4202040,0.0971
4202100,0.0206
4202130,-0.0174
4202190,-0.0030
4202280,-0.0146
4202310,0.0245
4202340,-0.0272
4202400,0.1671
4202440,-0.0492
4202480,0.0425
4202490,0.0697
4202550,0.0560
4202590,-0.0277
4202670,-0.0509
4202760,0.0556
4202790,0.0312
4202850,0.1124
4202910,0.0941
4202970,0.1874
4203000,0.0018
4203120,-0.1133
4203180,-0.0075
4203210,0.0070
4203240,0.0161
4203300,-0.0224
4203330,0.0549
4203360,0.1155
4203390,-0.0002
4203420,0.0202
4203450,0.1031
4203480,0.0796
4203510,0.0410
4203570,-0.0024
4203600,0.0104
4203630,-0.1562
4203660,0.0886
4203688,-0.0387
4203690,-0.1731
4203750,0.0034
4203840,0.0298
4203870,-0.0124
4203900,-0.0512
4203960,0.0640
4204020,0.0249
4204050,0.0962
4204080,-0.0251
4204140,0.0053
4204200,-0.0200
4204230,0.0031
4204260,0.0450
4204320,0.0709
4204500,-0.0205
4204530,-0.0115
4204590,0.0461
4204710,0.0887
4204740,-0.0697
4204830,-0.0028
4204890,0.0380
4204920,0.1223
4204980,-0.1726
4205010,0.0090
4205040,0.0578
4205070,-0.1025
4205160,0.0937
4205190,-0.0424
4205310,0.0288
4205340,0.0767
4205370,0.1158
4205400,0.0507
4205430,0.0283
4205460,0.0085
4205490,-0.0071
4205550,0.0975
4205640,0.0530
4205700,0.0686
4205730,0.1017
4205760,0.0312
4205860,-0.1404
4205880,-0.0682
4205910,0.0441
4206030,0.0396
4206090,0.0412
4206120,-0.0541
4206150,0.0644
4206240,-0.0237
4206270,0.0448
4206360,-0.0203
4206390,-0.0635
4206420,-0.0206
4206430,0.0418
4206480,0.1055
4206550,0.1159
4206590,-0.0845
4206660,0.0042
4206780,0.0531
4206810,-0.0722
4206840,0.0498
4206860,-0.0516
4206930,-0.1664
4206960,0.0579
4207050,0.0096
4207080,0.1027
4207110,0.0526
4207140,0.0644
4207200,0.0346
4207230,0.0640
4207290,0.1119
4207320,0.0423
4207530,-0.0656
4207540,0.0671
4207560,-0.0447
4207590,0.0463
4207650,0.1109
4207680,0.0547
4207710,0.1610
4207830,0.0771
4207980,-0.0683
4208010,0.0811
4208060,-0.1216
4208280,0.0116
4208460,0.0789
4208490,0.0231
4208550,0.0190
4208580,0.0176
4208670,0.0426
4208790,0.1934
4208820,0.0544
4208850,-0.0525
4209090,-0.0289
4209120,0.0829
4209150,-0.0386
4209240,0.0578
4209270,0.0848
4209300,-0.1221
4209360,-0.0134
4209480,0.0768
4209540,0.0805
4209570,-0.0297
4209600,-0.0313
4209690,-0.0479
4209750,-0.0683
4209780,0.0246
4209930,-0.0473
4209940,0.0005
4209960,0.0362
4209990,0.0190
4210070,0.0646
4210110,-0.0286
4210115,0.0306
4210200,-0.0273
4210230,0.0521
4210350,-0.0564
4210380,-0.0977
4210440,0.0811
4210590,0.0567
4210620,-0.0703
4210650,0.1166
4210710,0.0584
4210740,0.1127
4210830,-0.0068
4210860,0.0508
4210870,0.0641
4210920,-0.0846
4210950,-0.0872
4210980,0.0111
4211010,0.0913
4211160,0.1276
4211220,-0.0148
4211310,-0.0225
4211340,0.0553
4211400,0.0425
4211420,-0.0609
4211450,0.1557
4211490,0.1082
4211580,0.0302
4211610,-0.0303
4211670,0.1130
4211700,-0.1781
4211730,-0.0602
4211760,0.1040
4211790,0.0600
4211820,0.0766
4211880,-0.0779
4211940,-0.0655
4212030,-0.0008
4212090,-0.0783
4212150,0.1541
4212170,0.0429
4212210,0.0559
4212330,0.0138
4212390,0.0918
4212480,0.0390
4212540,-0.0256
4212570,-0.0552
4212600,0.0198
4212630,0.0276
4212660,-0.0300
4212690,0.1431
4212720,0.0305
4212725,-0.0366
4212750,0.0383
4212840,-0.0321
4212930,0.0473
4212990,0.0496
4213020,0.0137
4213050,-0.1017
4213080,0.1089
4213110,0.0661
4213140,0.0658
4213290,-0.0221
4213320,0.0488
4213380,0.0085
4213440,0.0057
4213470,0.0598
4213500,0.0375
4213590,0.0757
4213710,0.0086
4213770,0.0292
4213980,0.1208
4214100,0.0391
4214160,0.1012
4214250,0.1335
4214310,0.0101
4214430,-0.1132
4214460,0.0337
4214550,0.0368
4214580,0.1742
4214730,-0.0290
4214760,0.0247
4214790,0.1086
4214850,0.0236
4214880,0.0292
4214940,-0.0963
4215030,0.1194
4215120,0.0133
4215150,0.1022
4215170,0.0606
4215210,0.0297
4215240,0.0846
4215270,-0.1384
4215290,-0.0635
4215330,0.0646
4215360,-0.0186
4215450,-0.0758
4215480,0.1278
4215510,-0.0659
4215540,0.0912
4215600,-0.1248
4215660,-0.0535
4215720,0.1028
4215750,0.0369
4215810,-0.0022
4215830,0.0630
4215900,-0.0897
4215960,0.0450
4215990,-0.0517
4216020,-0.0734
4216050,0.0319
4216110,0.1749
4216170,-0.0248
4216200,0.0161
4216230,0.0990
4216290,-0.1169
4216380,0.0246
4216410,0.0482
4216440,-0.0320
4216500,-0.0310
4216530,0.0568
4216620,-0.1025
4216740,-0.1749
4216890,0.0856
4216980,0.0011
4217010,0.0181
4217100,-0.0069
4217160,0.0932
4217220,0.1414
4217280,0.0507
4217310,0.1292
4217370,-0.0106
4217430,0.0512
4217460,0.1784
4217520,0.0488
4217580,0.1033
4217610,-0.1383
4217640,0.1688
4217670,-0.0285
4217700,-0.0752
4217730,0.0300
4217760,0.0394
4217770,-0.0885
4217790,0.0050
4217850,0.0366
4217880,0.1762
4217940,0.0067
4218030,0.0232
4218090,0.0384
4218120,0.0206
4218150,-0.0053
4218240,-0.2021
4218270,0.1796
4218300,-0.0076
4218330,0.0085
4218360,-0.0702
4218390,0.1407
4218450,0.0244
4218510,0.0975
4218570,0.0226
4218580,-0.0386
4218590,-0.0463
4218630,0.1132
4218660,-0.0245
4218740,0.0154
4218750,0.1093
4218780,0.0940
4218810,-0.0898
4218840,0.0950
4218900,0.0342
4218930,0.0536
4218990,-0.0694
4219020,0.0349
4219050,0.0606
4219140,-0.0731
4219170,-0.0091
4219200,-0.1110
4219290,0.0686
4219350,0.1422
4219470,0.0843
4219500,-0.0410
4219530,0.0196
4219560,0.1289
4219650,0.0385
4219680,-0.0776
4219710,-0.0292
4219800,0.0541
4219830,-0.0603
4219860,0.0892
4219890,0.0646
4220040,-0.1455
4220100,0.1016
4220130,-0.0482
4220220,0.0493
4220250,0.0198
4220310,0.1776
4220370,0.0832
4220400,-0.0397
4220430,-0.0020
4220460,-0.0677
4220520,0.1371
4220550,0.1057
4220580,0.0825
4220640,-0.0759
4220730,-0.1759
4220850,-0.1785
4220910,-0.0165
4220970,0.0617
4221090,-0.0985
4221120,-0.0436
4221150,0.0565
4221180,-0.0063
4221200,0.0735
4221240,-0.0083
4221330,-0.1085
4221420,0.0868
4221490,-0.0713
4221510,-0.0111
4221540,0.1263
4221570,0.0102
4221660,0.0470
4221690,-0.1044
4221810,-0.0519
4221840,0.1392
4221870,0.0295
4221910,-0.0751
4221930,-0.0089
4222050,-0.0194
4222060,0.0364
4222140,0.0334
4222170,0.0600
4222200,0.0908
4222230,-0.0518
4222260,0.0155
4222290,-0.0955
4222320,-0.0034
4222350,0.0991
4222370,-0.0150
4222380,0.0533
4222400,-0.0402
4222410,0.0601
4222440,0.0969
4222470,0.0404
4222530,-0.0299
4222560,0.0466
4222590,0.1150
4222600,0.1853
4222620,-0.0111
4222710,0.0250
4222740,0.1728
4222770,0.1016
4222790,-0.0979
4222800,-0.1149
4222830,-0.1376
4222860,0.0268
4222980,-0.0629
4223010,0.0155
4223040,-0.0096
4223220,0.0172
4223250,0.0057
4223490,0.0285
4223550,-0.0566
4223640,0.1307
4223700,-0.1198
4223760,0.0606
4223790,-0.0107
4223820,-0.0108
4223850,-0.0402
4223970,-0.0187
4224000,-0.0269
4224030,0.0377
4224060,-0.0148
4224090,0.1317
4224120,-0.0491
4224150,0.0122
4224240,-0.0244
4224300,-0.0077
4224320,-0.0944
4224360,0.0824
4224390,0.1497
4224480,0.0204
4224510,0.0405
4224540,0.0588
4224630,0.0837
4224650,0.0015
4224750,-0.0279
4224790,0.0808
4224820,0.0147
4224870,0.0445
4224960,0.0699
4224970,0.0570
4224990,0.0154
4225080,0.0260
4225110,0.1148
4225140,-0.0384
4225170,0.1175
4225200,0.0345
4225230,0.0054
4225290,0.0954
4225440,0.1288
4225590,0.0268
4225650,0.1782
4225680,-0.0409
4225740,0.0997
4225830,0.0486
4225950,-0.0645
4225980,0.0598
4226010,0.0589
4226040,0.0125
4226070,0.0009
4226130,-0.0392
4226250,0.0162
4226300,-0.0618
4226370,0.0530
4226390,0.0245
4226400,0.0526
4226430,0.0645
4226460,-0.0098
4226520,0.0111
4226550,-0.0328
4226580,0.0641
4226610,0.0026
4226700,-0.0781
4226730,-0.0996
4226760,-0.0106
4226820,-0.0579
4226850,0.0966
4400005,-0.0740
4400065,-0.0043
4400090,0.0326
4400120,0.0455
4400150,0.1277
4400210,0.0267
4400240,0.0152
4400270,0.2110
4400330,0.0556
4400360,0.1515
4400540,0.0791
4400570,0.0546
4400630,0.0588
4400660,0.0262
4400720,0.0671
4400750,0.1396
4400780,0.0361
4400810,0.0909
4400840,0.0295
4400870,0.0170
4400900,0.0264
4400990,0.1078
4401020,0.0632
4401050,0.0688
4401110,-0.0221
4401140,0.0097
4401170,-0.0148
4401200,-0.0048
4500002,0.0701
4500690,0.0761
4500720,-0.0308
4500750,0.0908
4500780,0.0393
4500810,-0.0379
4500840,0.2319
4500870,0.0218
4500900,-0.0135
4500930,-0.0139
4500960,0.1904
4501020,-0.0191
4501050,-0.0190
4501080,0.1283
4501110,0.0752
4501170,0.0030
4501250,-0.0485
4501440,0.0287
4501500,0.0069
4501530,0.0778
4501560,0.0176
4501740,0.0307
4501770,0.0247
4501800,0.0431
4501830,-0.0044
4501860,0.0455
4501920,0.0335
4501950,0.0683
4502010,0.0601
4502070,0.0173
4502100,0.0253
4502130,0.0357
4502160,0.0187
4502190,-0.0109
4502220,-0.1241
4502250,-0.0148
4502280,-0.0272
4502310,0.0850
4502340,0.0257
4502370,0.0037
4502400,0.0116
4502430,0.0655
4502460,0.1437
4502490,0.0557
4502520,-0.0326
4502550,0.0113
4502580,0.0310
4502610,0.0016
4502640,0.0174
4502670,0.0376
4502700,0.0258
4502730,0.0189
4502760,0.0969
4502790,-0.1017
4502820,0.0099
4502970,-0.0024
4503000,-0.0621
4503030,0.1011
4503060,0.0425
4503150,-0.0126
4503180,0.0044
4503210,-0.0054
4503330,0.0013
4503360,0.0024
4503390,-0.0204
4503460,-0.0336
4503480,0.0365
4503510,-0.0216
4503540,0.0442
4503570,0.0975
4503600,-0.0148
4503630,-0.0261
4503660,-0.0049
4503690,-0.0914
4503720,-0.0969
4503750,0.0228
4503780,-0.0697
4503810,-0.0003
4503840,0.1158
4503870,0.0090
4503900,0.1274
4503908,-0.0407
4600002,-0.0068
4600052,0.0231
4600053,-0.0534
4602070,-0.0596
4605610,0.0141
4606240,0.0255
4607950,-0.0200
4608520,-0.0494
4610560,-0.0185
4612000,0.0294
4616950,-0.0879
4619410,-0.0631
4619450,-0.1283
4620100,-0.0023
4624390,-0.0354
4630800,0.0201
4631350,0.1388
4634480,-0.0142
4635480,-0.1186
4639540,0.2141
4639600,-0.0780
4641300,-0.0702
4646380,-0.3195
4648390,-0.0580
4655260,-0.0578
4659820,0.0110
4665460,-0.1274
4666270,-0.0302
4666930,0.0496
4669930,0.0175
4672090,-0.0485
4674370,0.0354
4675420,0.2267
4676620,-0.0215
4678570,0.0075
4679710,-0.0627
4680430,-0.0640
4680441,-0.0151
4700001,0.1965
4700030,0.1935
4700060,0.0967
4700090,0.1946
4700120,0.1495
4700180,0.1525
4700210,0.3171
4700240,0.1074
4700270,0.0639
4700300,0.1601
4700330,0.1248
4700360,0.1461
4700420,0.1065
4700450,0.1715
4700510,0.1160
4700570,0.0931
4700600,0.2650
4700630,0.1351
4700660,0.0421
4700690,0.0617
4700720,0.2283
4700750,0.1592
4700780,0.2020
4700850,0.1915
4700900,0.1347
4700930,0.1126
4700960,0.1475
4700990,0.0866
4701020,0.0515
4701050,0.1694
4701080,0.1793
4701110,0.1061
4701140,-0.0092
4701170,0.0829
4701200,-0.0821
4701230,0.1385
4701260,0.1791
4701290,0.0447
4701390,0.2059
4701400,0.1330
4701410,0.2276
4701440,0.0472
4701470,0.0821
4701500,0.1907
4701530,0.0597
4701590,0.1819
4701620,-0.0155
4701650,0.1928
4701680,0.0598
4701740,0.1309
4701770,0.2074
4701800,0.2366
4701830,0.2486
4701860,0.2041
4701890,0.0602
4701920,0.0872
4701950,0.2068
4701980,0.1329
4702010,0.2184
4702070,0.0803
4702100,0.1126
4702130,0.1402
4702160,0.0370
4702190,0.1730
4702220,0.1088
4702280,0.1382
4702310,0.2703
4702340,0.1763
4702370,0.0824
4702400,0.0156
4702430,0.0891
4702460,0.0951
4702490,0.1858
4702520,0.1878
4702550,0.0945
4702580,0.1375
4702610,0.0943
4702640,0.1055
4702670,0.1317
4702700,0.0640
4702760,0.1045
4702790,0.0836
4702820,0.1894
4702880,0.1155
4702910,0.1892
4702940,0.1607
4702970,0.1477
4703000,0.0696
4703030,0.1454
4703060,0.1494
4703090,0.0710
4703150,0.1888
4703180,0.1950
4703210,-0.0101
4703240,0.1291
4703270,0.0326
4703300,0.0674
4703330,0.2118
4703360,0.1022
4703390,0.3742
4703420,-0.0811
4703450,0.1874
4703480,0.0873
4703510,0.1681
4703590,0.1366
4703600,0.1514
4703660,0.1265
4703690,0.1394
4703720,0.1416
4703750,0.0648
4703780,0.0785
4703810,0.1862
4703870,0.0834
4703960,0.0844
4703990,0.1238
4704020,0.2154
4704050,0.2832
4704080,0.1588
4704100,0.2493
4704170,0.3164
4704200,0.0850
4704230,0.1200
4704260,0.1290
4704290,0.0893
4704320,0.1064
4704350,0.1714
4704380,0.0984
4704440,0.0425
4704470,0.1734
4704490,0.0811
4704500,0.1430
4704530,0.2298
4704550,0.2214
4800001,-0.0248
4800008,0.0689
4800009,-0.0447
4800010,-0.0293
4800011,-0.0683
4800012,0.0055
4807350,-0.0358
4807410,0.0613
4807440,0.0073
4807470,0.0299
4807590,-0.0234
4807650,-0.0245
4807710,-0.0696
4807780,0.0873
4807800,0.0181
4807830,0.0157
4807890,0.0307
4807950,0.0015
4807980,-0.0238
4808090,-0.0417
4808130,0.0616
4808190,-0.0110
4808230,0.0029
4808280,-0.1089
4808310,-0.0676
4808340,-0.0700
4808400,-0.0341
4808430,0.1321
4808550,-0.0225
4808580,0.0711
4808700,0.0481
4808730,-0.0095
4808870,-0.0070
4808880,0.0059
4808910,0.0411
4808940,0.0590
4809150,0.0189
4809200,0.0719
4809300,-0.0243
4809360,-0.0117
4809390,0.0391
4809410,0.1582
4809450,0.0248
4809540,0.0333
4809570,0.0003
4809630,-0.0364
4809670,-0.1381
4809720,-0.0108
4809810,-0.0674
4809860,0.0554
4809870,-0.0069
4810140,0.1070
4810200,-0.0325
4810230,0.0981
4810260,0.0647
4810320,0.0099
4810350,0.1318
4810470,0.0057
4810500,-0.1806
4810590,-0.0482
4810710,-0.0227
4810780,-0.0045
4810800,0.0277
4810890,0.0708
4810950,-0.0562
4810990,-0.0185
4811010,0.1457
4811070,0.0967
4811110,0.0853
4811190,-0.0972
4811220,0.0214
4811280,0.0115
4811310,-0.0572
4811340,0.0259
4811430,-0.1118
4811580,0.0402
4811610,0.0026
4811640,-0.0683
4811680,0.0676
4811700,-0.0634
4811730,0.0318
4811790,0.0467
4811990,0.1119
4812060,0.0632
4812090,-0.0650
4812120,0.0021
4812180,0.0419
4812220,-0.0235
4812390,0.0766
4812420,0.0127
4812460,0.0439
4812480,0.0043
4812510,0.1055
4812640,0.0137
4812700,0.0940
4812750,-0.0416
4812780,0.0609
4812810,0.0410
4812870,0.1083
4812990,-0.0548
4813050,-0.0009
4813110,0.0858
4813170,0.0139
4813230,-0.0416
4813290,0.0944
4813320,-0.0845
4813350,-0.0152
4813410,0.0666
4813440,0.0353
4813500,-0.0627
4813530,0.0280
4813590,0.0212
4813650,-0.0080
4813680,0.0223
4813710,0.1686
4813800,0.0426
4813860,0.0570
4813920,0.0249
4813960,0.0073
4814070,0.0340
4814130,-0.0392
4814160,0.0157
4814190,0.1028
4814280,-0.0216
4814310,0.0254
4814370,0.1425
4814400,0.1740
4814430,0.0307
4814450,0.0912
4814490,-0.0608
4814520,-0.0012
4814550,-0.0186
4814640,0.0113
4814670,-0.0283
4814700,0.0378
4814730,0.0244
4814760,0.0003
4814790,0.0794
4814820,0.0382
4814850,-0.0635
4814880,-0.0631
4814970,-0.0149
4815000,0.0592
4815120,0.1563
4815150,0.0767
4815180,-0.0106
4815210,-0.0873
4815240,0.0303
4815270,-0.0134
4815300,-0.0666
4815330,-0.0606
4815400,0.1399
4815510,0.0431
4815540,-0.0342
4815690,-0.0806
4815720,0.0651
4815750,0.0512
4815840,-0.0028
4815910,0.0421
4815930,-0.0427
4815960,0.0493
4815990,0.0210
4816080,0.0804
4816110,0.0873
4816180,-0.0512
4816200,0.0032
4816230,0.0124
4816380,-0.0236
4816410,0.0116
4816440,0.0476
4816500,0.0302
4816530,-0.0018
4816570,-0.0835
4816620,0.0194
4816710,0.0024
4816740,0.0085
4816770,0.0315
4816860,-0.0676
4816890,-0.0066
4816950,0.0788
4817010,-0.0559
4817040,-0.0215
4817070,0.0123
4817100,-0.0260
4817160,0.0205
4817390,0.0323
4817550,0.0445
4817580,0.2385
4817610,0.0643
4817640,-0.0539
4817700,0.0092
4817730,0.0379
4817790,-0.0147
4817830,0.0391
4817850,-0.0521
4817880,0.0011
4817960,0.0934
4818000,-0.1200
4818060,0.0407
4818120,0.0410
4818150,0.0380
4818180,0.0720
4818210,0.1099
4818280,-0.0467
4818300,0.0417
4818360,0.0331
4818390,0.0798
4818480,0.1081
4818540,0.0889
4818720,0.0559
4818810,0.1041
4818900,0.0870
4818940,0.0531
4819080,0.0406
4819110,0.0527
4819170,0.0398
4819280,0.0529
4819320,-0.0975
4819350,0.0471
4819380,0.0470
4819440,0.0669
4819560,-0.0181
4819650,0.0620
4819700,0.0418
4819740,0.1012
4819770,0.0774
4819820,0.0024
4819830,-0.0179
4819840,0.0623
4819950,-0.0003
4819980,0.0646
4820010,-0.0314
4820130,0.1932
4820160,0.1650
4820190,0.0253
4820220,0.0329
4820250,-0.0073
4820280,-0.0258
4820310,-0.0734
4820340,-0.0179
4820400,0.0851
4820500,-0.0104
4820550,0.1138
4820600,-0.0679
4820640,0.0344
4820700,-0.0102
4820760,-0.0999
4820850,0.0192
4820960,0.0512
4821000,0.0391
4821030,-0.0300
4821060,0.0298
4821150,-0.0259
4821360,0.0102
4821390,-0.0330
4821420,0.0387
4821450,0.0167
4821540,0.0957
4821600,0.0552
4821630,0.0069
4821660,-0.0463
4821720,0.0347
4821750,-0.0818
4821780,0.0084
4821810,-0.1714
4821900,0.0273
4822050,-0.0128
4822120,0.0392
4822170,-0.0713
4822230,0.0409
4822260,0.0385
4822320,-0.0069
4822380,0.0724
4822410,0.0805
4822470,-0.0363
4822500,-0.0147
4822530,0.0265
4822560,0.1098
4822710,0.0708
4822740,0.0264
4822770,-0.1317
4822800,0.1274
4822830,-0.0299
4822890,-0.0166
4822920,-0.1244
4822970,0.0868
4822980,-0.0505
4823010,0.1389
4823070,0.2067
4823100,0.0609
4823280,-0.0291
4823310,0.1197
4823370,0.0163
4823430,0.0810
4823460,-0.0883
4823490,0.1721
4823640,-0.0016
4823670,0.0783
4823790,0.0270
4823820,-0.0601
4823850,-0.0068
4823880,0.0247
4823910,0.0344
4824000,-0.0419
4824030,-0.1303
4824060,0.0368
4824100,0.1706
4824120,0.1783
4824150,0.0211
4824180,0.0552
4824210,0.0586
4824260,-0.0252
4824420,-0.0061
4824450,0.1359
4824480,0.0685
4824530,-0.0409
4824590,-0.0023
4824600,-0.0115
4824630,-0.0456
4824730,0.0639
4824750,-0.0130
4824780,0.0252
4824810,-0.0370
4824840,0.0072
4824930,0.0235
4824960,-0.0000
4824990,0.0443
4825020,-0.0703
4825140,-0.1214
4825170,0.0677
4825200,-0.0637
4825230,-0.0554
4825260,0.0205
4825320,0.0591
4825440,0.0032
4825500,-0.0067
4825530,0.0219
4825560,0.0474
4825590,-0.0258
4825620,-0.0450
4825660,0.0645
4825680,0.0556
4825710,0.0431
4825740,0.0174
4825920,0.0345
4825980,0.0235
4826040,0.0258
4826100,0.0601
4826130,0.0211
4826160,-0.1146
4826190,0.0996
4826250,0.0614
4826280,0.0749
4826310,0.0561
4826340,0.0354
4826370,0.0247
4826400,-0.0184
4826430,0.0112
4826470,0.0411
4826490,0.0272
4826580,0.0324
4826610,-0.0140
4826640,0.0442
4826670,0.1020
4826790,0.0892
4826850,-0.0800
4827030,-0.0463
4827180,0.0573
4827210,0.0371
4827240,0.0355
4827300,-0.0779
4827330,-0.0086
4827390,-0.0455
4827420,-0.0628
4827450,0.1474
4827510,-0.0344
4827540,-0.0329
4827690,-0.0240
4827720,0.0065
4827750,-0.0087
4827780,-0.0278
4827810,-0.0212
4827870,-0.0792
4827890,0.0112
4828020,-0.0806
4828110,0.1098
4828200,0.1216
4828290,0.0935
4828350,0.0215
4828500,0.0159
4828550,-0.0743
4828590,-0.0246
4828620,0.0413
4828650,-0.0444
4828680,0.0337
4828710,0.0133
4828740,-0.0541
4828780,0.2199
4828890,0.0782
4828920,0.0874
4829010,0.0146
4829100,0.1179
4829130,-0.1153
4829160,0.0089
4829190,0.0574
4829280,0.0517
4829400,-0.0819
4829460,0.0779
4829580,-0.0316
4829670,0.0291
4829700,-0.0095
4829820,0.0234
4829850,0.0469
4830060,0.0673
4830120,-0.0079
4830180,0.0195
4830250,0.0621
4830300,0.0395
4830340,-0.0799
4830390,-0.0324
4830420,-0.0211
4830570,-0.0368
4830600,-0.0135
4830640,0.0495
4830720,0.0752
4830870,0.0251
4830930,0.0626
4830950,0.0374
4831040,0.0315
4831170,-0.1361
4831230,-0.0338
4831260,0.0249
4831290,0.1075
4831470,0.0687
4831760,-0.0308
4831770,0.0142
4831890,-0.0639
4831950,-0.0229
4832090,-0.0188
4832130,-0.2225
4832160,0.1239
4832190,-0.0477
4832280,0.0203
4832310,0.0292
4832340,0.0436
4832370,0.0525
4832400,-0.1069
4832430,0.0143
4832460,-0.0309
4832610,0.0250
4832640,-0.0138
4832730,0.1537
4832740,0.0406
4832790,0.0690
4832910,0.0092
4832940,-0.0033
4832970,-0.0170
4833010,0.0034
4833060,0.0448
4833120,0.0185
4833180,-0.0057
4833360,0.0433
4833630,0.0351
4833660,0.0932
4833690,0.0810
4833720,-0.1073
4833780,-0.0437
4833840,-0.0171
4833870,0.0503
4834020,0.0392
4834050,0.0535
4834110,-0.0228
4834170,0.0233
4834260,0.0454
4834290,0.1049
4834320,0.0306
4834440,0.0604
4834470,-0.0009
4834500,0.0162
4834550,0.0352
4834650,0.0398
4834770,-0.1343
4834800,-0.0434
4834830,0.0637
4834860,0.0546
4834920,0.0022
4834980,0.0413
4835010,0.1284
4835040,-0.0998
4835070,0.0262
4835100,0.0266
4835130,-0.0413
4835190,-0.0395
4835250,-0.0028
4835310,0.0315
4835340,0.0256
4835400,0.0419
4835430,0.0611
4835490,-0.0951
4835520,-0.0134
4835550,0.0467
4835560,0.0550
4835570,0.0173
4835580,0.0546
4835740,-0.0668
4835760,0.0396
4835800,0.0339
4835850,0.0674
4835910,0.0012
4836000,0.0248
4836180,0.1184
4836210,-0.0153
4836240,0.0120
4836300,0.0185
4836360,0.0646
4836390,-0.0654
4836480,-0.1330
4836540,0.0068
4836570,-0.0036
4836660,0.0485
4836750,0.0955
4836780,0.0518
4836930,0.0631
4836960,-0.0539
4836970,0.0725
4837020,-0.0662
4837140,-0.0862
4837170,0.0602
4837200,0.0306
4837260,-0.0245
4837410,0.0507
4837440,0.0729
4837590,0.0303
4837650,0.0157
4837710,0.0756
4837740,0.1149
4837800,-0.0035
4837900,0.1252
4838080,0.0251
4838190,-0.0802
4838220,0.0876
4838360,-0.0119
4838400,0.0456
4838430,0.0063
4838460,0.0321
4838580,-0.0195
4838700,-0.0275
4838730,-0.0119
4838760,0.0161
4838790,0.0167
4838820,0.0494
4838850,0.0711
4838900,-0.0137
4838970,-0.0010
4839030,0.2117
4839150,0.0504
4839180,0.0406
4839270,-0.0495
4839330,0.0853
4839360,-0.0059
4839480,0.0602
4839510,-0.0302
4839540,0.0006
4839570,-0.0498
4839600,0.0025
4839630,0.0521
4839690,0.0009
4839750,-0.0792
4839780,0.1099
4839870,0.0996
4839930,0.0711
4839960,0.0825
4839990,-0.0033
4840020,-0.0254
4840080,0.0389
4840230,0.0932
4840320,0.0374
4840350,0.0342
4840410,-0.0049
4840440,0.0127
4840550,0.0023
4840620,0.0008
4840650,-0.0244
4840680,0.0313
4840710,0.0489
4840740,-0.0115
4840770,-0.0360
4840800,0.2186
4840920,-0.1439
4840950,0.0100
4841010,-0.0195
4841070,-0.0272
4841100,-0.0548
4841190,0.0916
4841220,-0.0176
4841250,0.0460
4841280,0.1061
4841350,0.1455
4841400,-0.0150
4841430,-0.0698
4841520,0.0533
4841610,0.0042
4841670,-0.0205
4841820,0.0358
4841910,0.0324
4841970,-0.0367
4842030,-0.0550
4842060,0.1028
4842090,0.0304
4842120,0.0404
4842210,0.0867
4842240,0.0423
4842280,0.0635
4842300,0.0286
4842330,0.0073
4842360,0.0220
4842450,0.0539
4842480,-0.0016
4842510,0.0779
4842690,-0.1387
4842810,0.1367
4842840,-0.0816
4842930,-0.0866
4842960,0.1813
4842990,-0.1425
4843200,0.0009
4843230,0.0264
4843260,-0.0303
4843290,-0.0757
4843320,-0.0978
4843350,-0.0246
4843470,-0.0035
4843530,0.0718
4843650,0.1206
4843720,-0.0142
4843760,0.0127
4843800,0.0863
4843860,-0.0191
4843890,-0.0355
4843920,-0.0227
4843950,-0.0228
4844010,0.1130
4844110,-0.0021
4844150,-0.0849
4844160,-0.0417
4844280,-0.0287
4844430,0.0701
4844470,0.0505
4844580,-0.0023
4844670,0.0291
4844730,0.0453
4844800,-0.0553
4844820,0.0278
4844890,-0.0674
4844960,-0.0221
4845000,0.0099
4845040,0.0378
4845090,-0.0105
4845120,-0.0052
4845150,0.0994
4845180,0.1546
4845380,0.0673
4845480,-0.0609
4845540,0.0271
4845600,0.0966
4845630,0.0019
4845670,-0.0307
4845720,0.0429
4845780,-0.0133
4845900,0.0180
4845950,0.0328
4846200,0.0980
4846230,-0.0177
4846260,-0.0950
4846320,0.0741
