id,f_grd
3303900,1.1777
3303930,0.9653
3303960,1.1514
3304030,0.9219
3304040,1.0404
3304050,0.8254
3304140,0.8841
3304230,1.1206
3304350,0.9593
3304380,0.8077
3304410,0.8211
3304590,0.9130
3304670,0.9824
3304680,0.8741
3304740,0.8672
3304760,0.8602
3304830,1.0692
3304890,1.1160
3304980,0.8606
3305040,1.0225
3305220,0.7911
3305280,0.9931
3305310,0.8468
3305370,1.2237
3305430,1.1557
3305460,1.2172
3305520,1.0951
3305550,0.9576
3305580,1.0032
3305730,1.0151
3305790,1.0223
3305820,0.9084
3305880,1.0418
3305940,0.9881
3306030,1.0527
3306060,0.9091
3306080,0.9783
3306150,0.9262
3306180,1.0496
3306240,0.9113
3306420,0.9352
3306480,1.1317
3306720,0.9784
3306780,0.9343
3306930,1.0093
3307050,1.0268
3307140,1.0457
3307170,1.1983
3307300,0.9842
3400004,1.1516
3400008,1.0767
3400009,1.0639
3400660,1.1480
3400690,1.2587
3400750,1.2244
3400810,1.2390
3400900,1.1136
3400930,0.8507
3400960,0.8950
3401050,1.1985
3401170,1.0572
3401260,0.9515
3401320,1.0966
3401350,0.9839
3401380,1.1336
3401410,0.9624
3401500,0.8827
3401530,1.1775
3401560,0.9114
3401590,1.1184
3401620,1.1316
3401650,1.0747
3401710,1.2165
3401800,1.1032
3401830,0.8159
3401860,1.1600
3401920,0.9680
3401950,0.9437
3401980,1.1711
3402030,1.0534
3402100,1.0707
3402160,1.1732
3402220,1.1247
3402250,0.9942
3402280,1.0766
3402310,1.1250
3402340,0.9324
3402400,1.0687
3402430,0.9935
3402460,1.1273
3402520,1.1503
3402550,1.0171
3402580,1.0382
3402640,0.9476
3402790,1.1727
3402820,1.0068
3402850,1.0366
3403000,0.9415
3403060,1.3143
3403120,1.0608
3403150,1.1323
3403180,1.1291
3403240,1.1189
3403270,0.9001
3403300,0.9861
3403330,1.3333
3403360,1.1174
3403390,1.1688
3403420,1.0397
3403450,1.2541
3403480,0.9054
3403540,1.2972
3403570,1.1966
3403600,1.0523
3403720,1.2686
3403780,1.0553
3403810,1.1581
3403840,1.1964
3403870,1.1605
3403900,1.0945
3403930,0.8841
3403990,1.0736
3404020,0.9560
3404080,1.1157
3404110,1.0741
3404140,1.1643
3404170,1.0839
3404230,0.7014
3404290,0.9609
3404320,1.1079
3404350,1.1569
3404410,1.0663
3404470,0.9333
3404500,1.1438
3404560,1.0577
3404590,0.9557
3404660,0.9657
3404710,0.9419
3404740,0.8760
3404770,1.1265
3404890,1.0260
3404920,1.0930
3404950,1.1133
3404980,1.1536
3405010,1.0800
3405040,1.1369
3405070,1.0263
3405190,1.1012
3405220,1.1298
3405250,1.1149
3405280,1.0814
3405310,1.1512
3405340,1.1182
3405370,1.0676
3405400,0.8592
3405430,1.1194
3405490,1.1130
3405580,1.1287
3405640,1.0796
3405730,1.1127
3405760,1.0257
3405790,1.1361
3405880,1.1033
3405940,1.1207
3405970,1.1083
3406000,1.0609
3406030,0.9920
3406090,1.1299
3406120,1.1048
3406180,1.1450
3406210,1.1841
3406240,1.1454
3406270,0.8406
3406300,1.1644
3406330,1.0659
3406360,0.9413
3406390,1.0414
3406420,1.0731
3406450,0.8655
3406510,1.0677
3406540,0.9783
3406570,1.2530
3406630,0.9871
3406690,1.0843
3406780,1.1423
3406840,1.2715
3406870,1.0507
3406900,1.0595
3406930,0.9612
3406960,1.0847
3406990,0.9385
3407170,1.1003
3407230,1.1420
3407260,1.0284
3407290,0.9807
3407320,0.9966
3407350,0.8127
3407380,1.1667
3407410,1.1921
3407440,0.9063
3407500,0.9941
3407530,1.1285
3407560,0.9797
3407680,0.8108
3407740,0.9742
3407770,0.9579
3407800,1.0271
3407830,1.0296
3407860,0.9097
3407890,1.0176
3407920,0.9923
3407950,1.0124
3408040,1.2045
3408100,1.0317
3408220,0.7713
3408370,1.1739
3408400,1.0160
3408460,1.1211
3408520,1.1996
3408580,1.0644
3408610,0.9765
3408640,0.8586
3408670,1.1010
3408700,1.1061
3408730,1.1262
3408760,1.0979
3408790,1.2999
3408820,1.1202
3408850,0.8927
3408880,1.1045
3408940,0.9148
3409000,0.9962
3409120,1.1016
3409150,1.0108
3409180,0.9645
3409210,1.1336
3409240,1.1168
3409270,1.0612
3409300,1.1168
3409330,1.1027
3409390,1.2122
3409420,1.1444
3409450,1.1207
3409510,1.1258
3409540,1.2535
3409600,1.0636
3409630,1.0107
3409660,0.9773
3409690,1.0337
3409720,1.1035
3409750,1.0177
3409780,1.0730
3409810,1.2440
3409840,1.0020
3409870,0.9802
3409900,1.1957
3409930,1.3422
3409990,0.9810
3410020,1.0854
3410050,1.0486
3410110,1.1022
3410140,1.0810
3410200,1.1695
3410230,1.2831
3410290,1.1491
3410320,1.0589
3410380,1.0699
3410470,0.9268
3410500,1.1263
3410560,0.9730
3410590,1.2977
3410620,1.1927
3410650,1.0600
3410710,1.0806
3410770,1.1374
3410810,1.0826
3410890,1.0606
3410920,1.1166
3410950,1.1038
3410980,1.1342
3411010,1.2302
3411040,1.0313
3411070,1.1080
3411130,0.9586
3411160,1.0145
3411220,0.9668
3411280,1.1606
3411310,1.1396
3411340,0.9659
3411400,1.0608
3411430,0.9639
3411460,1.0338
3411490,0.9534
3411520,1.0833
3411550,1.2656
3411580,1.0695
3411640,1.0078
3411790,1.0810
3411820,1.1636
3411850,1.1909
3411880,0.9619
3411910,1.0337
3411970,1.2153
3412060,1.2096
3412120,1.0974
3412180,1.1841
3412240,1.3297
3412270,0.7165
3412360,1.0871
3412390,0.8567
3412420,1.0574
3412450,1.0240
3412480,1.1441
3412540,0.9697
3412660,1.2223
3412690,1.0121
3412720,0.8624
3412810,0.8902
3412840,0.9484
3412870,1.0519
3412900,1.0486
3412930,0.7121
3412960,0.8416
3412990,1.1418
3413050,0.9659
3413080,1.1162
3413110,1.1393
3413140,0.9578
3413200,0.8626
3413230,1.0916
3413290,0.9716
3413320,1.2348
3413350,1.1037
3413410,1.3272
3413470,1.0443
3413530,1.0451
3413590,1.0923
3413650,1.1846
3413680,1.0533
3413710,1.0283
3413740,1.0148
3413770,1.0884
3413800,0.5967
3413830,1.0670
3413860,1.1389
3413890,1.2061
3413950,0.9793
3414010,0.8196
3414070,1.1188
3414100,1.0926
3414130,1.0217
3414280,0.8171
3414310,0.9068
3414340,1.1730
3414370,1.0859
3414430,0.9369
3414460,1.2438
3414490,1.0513
3414550,0.9448
3414640,1.0473
3414670,1.1083
3414850,0.9701
3414880,1.1304
3414970,1.3073
3415000,0.9589
3415030,1.0351
3415090,1.0034
3415120,0.7917
3415180,1.0029
3415210,1.1835
3415330,1.0705
3415360,0.9999
3415390,1.0348
3415420,1.0682
3415510,0.9019
3415540,1.1533
3415630,0.9755
3415690,1.1019
3415720,1.0269
3415870,1.1699
3415900,1.1094
3415960,1.0835
3415990,1.0472
3416020,1.0187
3416080,1.0826
3416110,1.0411
3416170,1.2456
3416200,1.1058
3416230,0.9549
3416260,1.1238
3416290,0.9139
3416350,1.0528
3416380,0.9342
3416440,1.0627
3416470,1.0804
3416500,1.0191
3416530,1.0811
3416560,1.1564
3416590,1.0175
3416620,1.1013
3416650,1.2196
3416680,1.1771
3416710,1.1284
3416740,1.2103
3416800,1.0032
3416830,1.0596
3416860,0.9313
3416890,1.1081
3416920,1.0784
3416950,1.1600
3416980,1.1307
3417010,1.2002
3417070,1.0130
3417100,1.1267
3417130,1.0541
3417160,1.1248
3417190,1.1289
3417250,1.1484
3417280,1.1571
3417310,0.8993
3417370,0.9108
3417430,0.9314
3417490,1.2420
3417520,0.8971
3417580,0.9679
3417610,0.9709
3417640,1.0286
3417700,1.2150
3417730,1.2001
3417760,1.0717
3417820,1.1237
3417880,1.2569
3417910,1.1295
3417940,0.8517
3418000,0.7850
3418060,0.8921
3418120,0.8140
3418150,1.0472
3418210,1.3281
3418300,1.0223
3418330,1.1057
3418360,1.0554
3500010,0.9680
3500030,1.0069
3500060,0.9828
3500120,1.0301
3500150,0.9409
3500180,0.9705
3500210,0.8793
3500240,0.9188
3500300,0.7866
3500390,1.0046
3500570,0.9801
3500600,0.8447
3500690,1.0210
3500750,0.9411
3500810,0.9045
3500900,0.7920
3500930,0.8744
3500960,0.9724
3500990,0.9731
3501080,1.0513
3501110,0.9918
3501170,0.9647
3501230,1.1265
3501260,0.9319
3501500,0.9456
3501530,0.8743
3501560,0.7700
3501650,1.0555
3501680,0.9530
3501710,1.0090
3501740,1.0255
3501890,1.0573
3502010,1.0353
3502070,0.8514
3502100,0.9284
3502190,0.9144
3502250,0.9356
3502310,0.9228
3502370,0.9324
3502400,1.0824
3502430,0.7942
3502460,0.9001
3502520,1.0317
3502580,1.1352
3502610,1.1549
3502640,1.0695
3502670,0.9934
3502800,0.6671
3600001,0.8706
3600002,1.1329
3600004,0.8998
3600005,0.9008
3600008,1.0071
3600009,0.9530
3600010,0.8719
3600011,0.9115
3600012,0.9682
3600013,0.7634
3600014,0.9327
3600015,1.0418
3600016,1.0002
3600018,0.9727
3600019,0.7746
3600020,1.1426
3600021,1.1302
3600023,0.9613
3600024,0.9703
3600124,0.8626
3600125,0.9300
3602340,0.8990
3602370,0.9243
3602430,1.1487
3602460,0.7511
3602520,0.9969
3602550,0.9292
3602580,0.8543
3602730,1.0616
3602820,0.9726
3602920,1.0722
3602940,0.8420
3602970,0.8361
3603180,1.2042
3603270,0.9052
3603420,0.8010
3603480,0.9989
3603660,1.1142
3603720,1.1520
3603810,0.7474
3603840,0.7581
3603870,1.0216
3603930,1.1491
3603960,1.0302
3603990,0.9776
3604050,1.0103
3604080,0.9677
3604110,1.1606
3604140,0.9176
3604200,1.1244
3604290,1.0385
3604410,1.0320
3604530,0.9467
3604620,0.8542
3604650,0.8060
3604710,1.1494
3604740,0.9801
3604870,0.8684
3604920,0.9780
3605040,1.0674
3605280,0.8862
3605310,0.9728
3605340,1.2524
3605460,1.0377
3605520,0.9333
3605580,0.9704
3605640,0.9924
3605820,0.8259
3605850,0.8397
3605940,1.0909
3606060,1.2922
3606090,0.8800
3606160,1.0136
3606180,1.1791
3606210,1.0626
3606240,0.8492
3606300,1.0892
3606330,1.1103
3606390,1.0162
3606420,1.0329
3606470,0.9590
3606500,0.9440
3606540,1.1642
3606570,0.8638
3606630,0.9791
3606660,0.8977
3606690,0.9979
3606720,0.9579
3606780,1.0628
3606840,0.8705
3606870,0.6266
3606900,1.0058
3606990,1.2132
3607020,1.0872
3607110,0.9471
3607230,0.7080
3607260,1.0724
3607290,0.9877
3607320,1.0015
3607380,0.9358
3607470,0.9979
3607530,1.0343
3607590,1.0212
3607650,0.8018
3607680,0.9390
3607770,0.8703
3607860,0.8681
3607980,0.8469
3608010,1.1031
3608130,1.0204
3608160,0.9112
3608250,0.9789
3608310,0.6771
3608340,0.9301
3608370,0.8453
3608400,1.0225
3608430,1.0772
3608460,0.9196
3608490,0.8159
3608580,1.0414
3608790,0.9964
3608880,1.0012
3608910,0.9431
3608970,0.9371
3609030,0.7602
3609060,0.6769
3609090,1.1712
3609120,1.0812
3609210,0.9074
3609330,0.9157
3609360,1.0219
3609390,0.9205
3609420,0.8988
3609540,1.1606
3609630,0.9307
3609660,1.0918
3609690,0.8652
3609720,0.9361
3609840,0.9649
3609870,0.9936
3609930,0.9819
3609960,0.7306
3609990,0.9428
3610050,1.0269
3610080,0.9320
3610170,1.1339
3610200,1.0853
3610410,0.8292
3610500,0.7699
3610560,0.7388
3610590,0.8569
3610620,0.9082
3610650,0.8015
3610680,1.0362
3610710,0.9831
3610860,1.0850
3610890,1.1604
3610920,0.7677
3610950,0.9143
3610980,0.9157
3611070,0.9439
3611160,0.8476
3611190,1.0181
3611370,0.9873
3611400,0.9602
3611460,0.8719
3611490,0.8867
3611520,0.9536
3611550,0.7253
3611610,0.9494
3611670,1.0037
3611700,0.9047
3611730,1.1573
3611740,0.9563
3611760,1.1627
3611880,1.0307
3611910,0.9963
3611940,1.3038
3611970,0.8191
3612180,0.6873
3612240,0.9951
3612270,0.8628
3612300,0.9851
3612330,1.2022
3612360,0.9831
3612390,0.9787
3612450,1.0278
3612510,0.9842
3612630,0.9859
3612720,1.0712
3612750,0.9537
3612870,0.9565
3612900,1.0666
3612960,0.9244
3612990,1.0605
3613020,0.9764
3613080,1.0722
3613110,0.8504
3613230,1.0371
3613290,1.1437
3613350,1.0520
3613530,0.9671
3613590,0.8482
3613620,1.1269
3613710,0.9825
3613740,1.0347
3613950,1.1023
3613980,0.9255
3614010,0.8820
3614130,0.5107
3614190,1.0632
3614220,0.7724
3614280,1.0986
3614340,0.9813
3614400,0.9086
3614430,0.7829
3614460,1.1172
3614550,1.1182
3614580,0.9853
3614610,0.7457
3614640,1.0706
3614700,1.1291
3614730,1.0571
3614760,0.9924
3614820,0.8488
3614850,1.0803
3614940,0.9050
3614970,0.8732
3615090,1.0275
3615180,0.8980
3615210,1.1854
3615240,0.8505
3615300,0.8427
3615360,1.0741
3615390,1.0295
3615450,1.1593
3615480,0.7664
3615510,0.9178
3615540,1.0761
3615570,1.0387
3615630,0.9256
3615780,0.8086
3615810,0.9419
3615900,0.8929
3615980,0.8651
3615990,0.9966
3616080,1.1812
3616170,0.9393
3616200,1.1061
3616230,0.9170
3616260,0.9181
3616290,0.8359
3616410,0.9775
3616440,0.9728
3616470,1.0335
3616560,0.9255
3616620,0.9553
3616680,0.9968
3616710,1.0073
3616740,0.9487
3616830,0.8503
3616950,1.0268
3616980,1.0084
3617130,1.0600
3617160,0.8119
3617190,1.0278
3617220,0.8625
3617380,0.8387
3617460,0.9138
3617520,1.1081
3617640,1.0595
3617670,0.8272
3617700,1.0135
3617730,0.8648
3617820,0.8486
3617910,0.9716
3617970,0.8885
3618030,0.9177
3618090,0.9111
3618120,0.9334
3618150,1.0242
3618180,0.9416
3618210,0.9026
3618240,1.1878
3618270,1.0950
3618330,1.2626
3618450,0.9508
3618480,0.9812
3618540,1.0007
3618570,0.8402
3618600,1.0407
3618630,1.0557
3618660,0.8653
3618690,0.7262
3618750,0.7441
3618900,1.0016
3618960,0.9552
3619110,0.9861
3619170,1.0982
3619200,1.0131
3619230,0.9834
3619260,1.0369
3619320,1.0339
3619380,1.1325
3619410,0.9195
3619500,0.9073
3619560,0.9531
3619590,0.9168
3619650,1.1563
3619680,0.8899
3619740,0.7970
3619800,1.1373
3619830,0.8647
3619920,0.9424
3619950,1.1306
3620040,1.0783
3620100,0.4548
3620160,0.8605
3620190,1.1085
3620220,0.9954
3620340,1.0938
3620370,1.0387
3620400,0.9744
3620460,1.2069
3620490,0.7738
3620580,0.9425
3620640,0.8849
3620670,0.9285
3620700,0.8441
3620760,0.9667
3620790,0.8067
3620820,0.7200
3620850,1.0734
3620880,1.1728
3620910,0.7893
3620940,0.9949
3620970,1.0109
3621000,1.2732
3621120,0.9347
3621180,1.1563
3621210,0.9686
3621240,0.9187
3621250,0.9333
3621260,0.9720
3621270,1.0409
3621330,0.9604
3621360,0.8660
3621450,1.1515
3621480,0.9195
3621510,1.0052
3621570,0.8372
3621630,0.8499
3621660,0.9087
3621720,0.8787
3621780,0.8559
3621810,0.9231
3621840,1.0860
3621900,0.9856
3621960,0.8634
3622020,0.8626
3622050,1.0263
3622140,0.9071
3622170,0.9881
3622260,0.9100
3622290,0.9501
3622380,1.0002
3622410,0.7170
3622470,1.0079
3622500,1.0143
3622530,0.9855
3622560,1.1003
3622650,0.9397
3622680,1.0887
3622710,1.1362
3622740,0.9960
3622770,0.7933
3622830,1.0934
3622890,1.0850
3622920,0.9357
3623010,0.7717
3623040,0.9739
3623160,1.1875
3623190,1.0043
3623220,1.0217
3623280,0.9852
3623310,1.1227
3623430,0.9040
3623460,0.7195
3623490,1.1128
3623520,0.8315
3623580,1.1098
3623640,0.8557
3623670,1.0179
3623760,0.8095
3623880,0.9151
3624000,1.0086
3624030,1.0622
3624090,1.0234
3624150,0.9933
3624210,1.0366
3624240,1.0094
3624270,0.9768
3624450,0.6660
3624480,1.2707
3624630,0.9716
3624690,0.9010
3624750,0.6105
3624780,0.7742
3624840,0.9359
3624900,0.9464
3624960,0.8508
3624990,0.4600
3625050,1.0843
3625140,0.9669
3625170,1.0428
3625260,1.0747
3625290,0.9846
3625320,1.0148
3625350,1.0949
3625380,0.9289
3625440,0.7606
3625500,0.7751
3625650,1.0115
3625740,1.0208
3625770,1.1009
3625800,0.8247
3625920,0.9948
3625950,1.1900
3625980,1.1143
3626010,0.6983
3626070,0.9667
3626100,0.8789
3626160,0.7878
3626310,0.9326
3626370,1.1378
3626400,1.0784
3626430,0.8671
3626670,1.1055
3626700,1.0356
3626760,0.9313
3626840,0.9500
3626850,0.9793
3626880,1.0882
3626940,1.2129
3627000,0.7456
3627060,1.0369
3627120,1.0812
3627150,0.9757
3627180,1.0888
3627210,1.0224
3627240,0.9020
3627300,1.0833
3627360,1.0177
3627450,1.0552
3627540,1.1525
3627570,0.9792
3627620,0.9470
3627660,0.9452
3627750,0.9100
3627780,1.1351
3627810,0.7840
3627900,1.2286
3627960,1.1475
3628050,1.0770
3628110,0.9867
3628200,1.0576
3628320,1.0727
3628380,1.1319
3628500,0.9625
3628560,1.0232
3628590,0.6904
3628620,0.8263
3628650,1.0583
3628680,1.0155
3628710,0.9765
3628740,0.9818
3628890,0.9328
3628950,0.8883
3628980,1.1423
3629040,1.0246
3629130,1.1498
3629160,0.8866
3629240,0.8410
3629250,1.1224
3629280,0.9312
3629370,0.7061
3629400,0.8843
3629430,0.9114
3629460,1.0964
3629490,1.0986
3629610,1.0296
3629640,1.1482
3629670,0.9653
3629790,0.9639
3629820,0.8068
3629850,0.9803
3629880,0.9428
3629910,0.8016
3629940,0.9248
3629970,0.9846
3630030,0.8924
3630060,0.7234
3630120,0.8182
3630160,0.8802
3630210,0.7777
3630240,1.0926
3630270,0.7514
3630330,1.0671
3630360,1.1232
3630390,0.8595
3630420,1.0229
3630480,1.1471
3630540,1.1425
3630600,0.9489
3630630,1.0688
3630660,0.8401
3630690,1.0163
3630780,0.8569
3630930,0.8919
3630960,0.7184
3630990,1.0385
3631020,0.8514
3631050,0.9330
3631170,0.9478
3631260,1.0790
3631290,1.0002
3631320,1.0816
3631380,1.1050
3631440,0.9874
3631470,1.1640
3631560,0.8938
3631710,1.0705
3631800,0.7394
3631920,0.7052
3631950,0.9717
3631980,1.2643
3632010,0.9310
3700011,0.8651
3700012,0.9739
3700030,0.8979
3700090,0.7936
3700120,0.9052
3700180,0.8168
3700210,1.1131
3700240,0.9670
3700270,0.9992
3700300,0.9966
3700330,0.8378
3700360,0.9167
3700390,0.7823
3700420,0.8433
3700450,0.9541
3700480,0.9705
3700530,0.9657
3700580,0.9452
3700600,0.8519
3700630,0.9421
3700660,0.6799
3700690,0.9965
3700720,0.9753
3700750,1.0263
3700780,0.9543
3700840,0.9754
3700870,1.0144
3700900,0.7803
3700930,0.9597
3700960,0.9859
3701080,0.8942
3701110,0.9235
3701140,0.9388
3701170,0.9856
3701200,0.8452
3701260,0.8949
3701320,0.8346
3701380,0.9480
3701500,0.8498
3701530,0.8227
3701620,0.8785
3701680,0.8160
3701770,0.8718
3701800,0.8942
3701830,0.8645
3701920,0.9126
3701950,0.8738
3702010,0.8901
3702040,0.8624
3702100,0.9967
3702160,0.7999
3702190,0.9610
3702250,0.9293
3702280,1.0013
3702310,0.9633
3702340,1.0115
3702370,0.9142
3702400,0.9866
3702430,0.8416
3702560,0.8362
3702610,0.8033
3702640,0.7625
3702680,1.0073
3702760,0.9438
3702820,0.8228
3702880,0.9144
3702940,0.8955
3702970,0.9698
3703000,0.9597
3703060,0.8770
3703090,0.9856
3703120,0.9150
3703210,1.0709
3703270,0.7722
3703310,0.8910
3703330,0.9781
3703360,0.8787
3703420,0.9987
3703450,0.8668
3703480,0.9414
3703510,0.9893
3703540,0.7941
3703570,0.9256
3703600,0.8663
3703630,0.8509
3703720,0.8990
3703780,0.8102
3703870,0.9693
3703900,0.8782
3703930,0.7912
3703990,0.9053
3704050,0.7885
3704080,0.8326
3704140,0.9382
3704200,0.8715
3704320,0.9840
3704380,0.9227
3704410,0.9218
3704440,0.9885
3704500,0.9914
3704530,0.8741
3704590,0.7963
3704620,1.0240
3704650,0.8630
3704720,0.9541
3704740,0.7833
3704800,1.0038
3704830,1.0412
3704880,0.9296
3704890,0.8819
3704920,0.9861
3704950,0.9110
3705020,0.8401
3705040,0.9821
3705070,1.0851
3800014,1.0459
3800021,1.0207
3800025,1.0289
3800031,0.9345
3800038,1.0452
3800041,1.0375
3800044,0.9986
3800053,1.0842
3802530,0.8738
3803060,0.8829
3804090,1.1670
3805040,0.9209
3806780,1.0252
3808060,0.9254
3808130,0.9690
3811430,1.1348
3811820,0.8906
3812540,0.7034
3813030,1.0238
3813920,0.7980
3816130,0.9347
3818730,0.9289
3818850,0.9915
3819020,0.8800
3819410,1.1159
3819880,0.8640
3900094,0.9621
3900537,0.8407
3904348,0.8637
3904349,0.8327
3904350,0.9803
3904351,0.8956
3904352,1.0459
3904353,0.9591
3904354,1.0465
3904355,1.1018
3904357,1.0105
3904358,1.0599
3904359,0.9733
3904360,0.9028
3904361,0.8320
3904362,1.2313
3904363,0.9558
3904364,1.1453
3904365,1.0155
3904366,0.9450
3904367,1.0431
3904368,0.8909
3904369,1.0073
3904370,0.9088
3904371,0.8619
3904373,1.1053
3904374,0.8794
3904375,0.9759
3904376,0.9113
3904377,0.9538
3904378,0.8704
3904379,0.8804
3904380,0.8857
3904381,0.9411
3904382,1.0361
3904383,0.9291
3904384,0.9248
3904385,0.8662
3904386,0.8686
3904387,0.9506
3904388,0.9299
3904389,0.9139
3904390,0.9297
3904391,0.9516
3904392,0.7937
3904393,1.0977
3904394,0.9145
3904395,0.8838
3904396,0.8787
3904397,0.9464
3904399,0.9202
3904400,0.9660
3904401,0.8501
3904402,1.0657
3904403,0.8012
3904404,0.5974
3904405,1.0269
3904406,0.7361
3904407,1.1935
3904408,0.7600
3904409,0.9806
3904410,0.8801
3904411,0.8092
3904412,0.9817
3904413,1.1319
3904414,1.0118
3904415,1.0631
3904416,1.0460
3904418,1.1111
3904419,0.9879
3904420,1.0397
3904421,1.0973
3904422,0.8018
3904423,0.9752
3904424,0.9617
3904425,0.9780
3904426,0.9120
3904427,1.0934
3904428,1.1173
3904429,0.8993
3904430,0.8727
3904431,1.1552
3904433,0.8451
3904434,0.9434
3904435,0.9427
3904436,0.9126
3904437,1.0278
3904438,0.9470
3904439,0.9810
3904440,0.8735
3904441,0.8979
3904443,0.9502
3904444,0.7331
3904445,1.0229
3904447,0.8241
3904448,0.9892
3904449,0.9625
3904450,1.1119
3904451,0.7948
3904452,1.0765
3904453,0.9543
3904454,0.9456
3904455,1.1106
3904456,0.9463
3904457,1.0664
3904458,1.2588
3904459,1.2044
3904460,0.9275
3904461,0.9684
3904463,0.9374
3904464,0.9268
3904465,1.1417
3904467,0.8956
3904468,0.9890
3904469,0.8811
3904470,1.1452
3904471,0.8911
3904472,1.0807
3904474,0.7962
3904475,0.8562
3904476,1.0969
3904479,0.8625
3904480,1.0591
3904481,0.9931
3904482,0.7182
3904483,1.0064
3904484,1.0319
3904485,1.0154
3904486,1.0193
3904487,1.0750
3904488,0.9764
3904489,0.9064
3904490,0.8354
3904491,0.8457
3904492,0.9609
3904493,1.2323
3904494,0.9593
3904495,0.8884
3904498,1.1598
3904499,0.9136
3904500,0.8020
3904502,0.7962
3904503,0.8881
3904504,0.9221
3904505,0.8443
3904506,1.0455
3904507,0.8637
3904508,0.9955
3904509,0.9501
3904510,0.9218
3904511,0.9593
3904513,1.0342
3904514,1.1638
3904515,0.9521
3904516,0.7340
3904517,0.9054
3904518,1.1598
3904519,1.0674
3904520,0.7867
3904521,1.1697
3904522,0.8691
3904523,0.9682
3904524,0.9421
3904525,0.8013
3904526,0.8574
3904527,1.0616
3904528,1.2127
3904529,0.8219
3904531,1.0802
3904532,1.2205
3904533,0.9829
3904535,0.6892
3904536,0.8524
3904537,0.9642
3904538,0.7617
3904539,1.1488
3904540,0.7920
3904541,0.9154
3904542,0.9548
3904543,1.2099
3904545,1.0616
3904546,0.9222
3904547,1.1047
3904548,1.0638
3904549,0.9635
3904550,1.0520
3904551,0.9832
3904552,0.9819
3904553,0.8630
3904554,1.0373
3904555,0.9734
3904556,1.1077
3904557,0.9446
3904558,1.1299
3904560,0.9626
3904561,0.9587
3904563,1.3840
3904564,1.0010
3904565,0.9111
3904566,0.8691
3904567,1.0912
3904575,0.7857
3904576,1.1007
3904577,1.0100
3904578,0.7801
3904579,1.0003
3904580,1.1153
3904582,0.9458
3904583,0.9647
3904585,0.8660
3904586,0.8530
3904587,0.9561
3904588,0.9454
3904590,1.1519
3904591,1.0034
3904592,0.8323
3904594,1.1445
3904595,1.0061
3904597,0.9884
3904599,1.0233
3904600,0.7384
3904601,0.9163
3904603,0.9671
3904604,1.0098
3904606,1.0270
3904607,0.8808
3904609,0.9011
3904610,0.9479
3904611,1.1008
3904612,1.0418
3904613,0.8825
3904614,1.1339
3904615,1.0188
3904617,0.9751
3904619,0.9047
3904620,1.0731
3904621,0.9945
3904623,1.0115
3904624,1.0035
3904625,1.0631
3904626,0.9925
3904627,0.9859
3904628,1.1427
3904630,1.0832
3904631,1.2053
3904632,0.8800
3904633,0.9871
3904634,0.9678
3904635,0.8262
3904636,0.9408
3904638,0.9213
3904639,1.0874
3904640,0.9275
3904642,1.0769
3904643,0.9539
3904644,0.9457
3904645,1.0150
3904647,0.8844
3904648,0.9392
3904650,0.9822
3904651,1.0574
3904652,0.8925
3904655,1.0674
3904656,1.0473
3904657,1.0553
3904659,0.7476
3904660,1.3029
3904662,1.1062
3904663,0.9664
3904664,0.8549
3904667,0.9683
3904668,1.1262
3904670,0.9769
3904671,1.1428
3904672,0.8620
3904674,1.0330
3904675,1.1460
3904676,1.1815
3904678,1.1178
3904680,0.9114
3904681,0.8878
3904682,0.9430
3904684,0.9427
3904685,0.8748
3904686,1.0754
3904687,0.9423
3904688,1.0143
3904689,0.9612
3904690,0.9282
3904694,1.0322
3904695,1.0868
3904696,1.0575
3904697,0.9114
3904699,1.0714
3904700,0.8032
3904701,1.1272
3904702,1.1613
3904704,1.1015
3904705,1.0687
3904707,0.8985
3904708,1.1856
3904709,1.2405
3904716,0.9873
3904717,0.9783
3904718,0.9639
3904719,0.9709
3904721,0.9558
3904722,1.0553
3904724,1.1014
3904725,1.0676
3904726,0.9622
3904727,1.0561
3904730,1.1096
3904733,0.8280
3904734,1.1101
3904736,0.8447
3904737,1.0430
3904738,0.9640
3904739,0.9567
3904742,0.8595
3904743,0.8487
3904744,1.0959
3904745,0.9460
3904750,0.8759
3904751,0.9906
3904752,0.9452
3904758,1.1334
3904759,1.1512
3904761,0.8323
3904762,1.1192
3904763,1.0132
3904768,1.1192
3904769,0.9714
3904771,0.7989
3904772,0.9233
3904773,0.7550
3904774,0.8854
3904776,0.9398
3904778,0.9890
3904779,0.9671
3904780,0.7828
3904782,0.9535
3904783,0.8973
3904785,0.6906
3904787,1.0208
3904788,1.0257
3904790,0.9811
3904792,0.8580
3904793,1.0119
3904794,0.9404
3904795,0.9513
3904796,1.0064
3904798,1.1017
3904799,1.0380
3904800,1.0825
3904801,0.8501
3904802,0.9283
3904803,0.9665
3904804,0.9183
3904807,1.1289
3904808,0.8923
3904809,0.8093
3904811,1.1658
3904812,1.0409
3904813,1.0618
3904814,1.0511
3904815,1.1502
3904816,0.9969
3904817,1.0032
3904820,1.0945
3904821,1.1565
3904822,0.9508
3904823,0.9601
3904825,1.0432
3904826,1.1596
3904827,0.9467
3904829,0.9556
3904830,0.9811
3904831,1.1192
3904832,1.1874
3904833,0.9540
3904834,1.2024
3904835,0.8228
3904836,0.9240
3904837,0.9922
3904838,1.2042
