id,f_coh
2928860,-0.1107
2928920,0.0478
2928950,0.0733
2929100,0.0386
2929170,-0.0964
2929250,0.0129
2929280,0.0367
2929370,-0.0782
2929430,-0.0044
2929520,-0.0529
2929610,0.0333
2929640,0.0332
2929760,-0.0044
2930270,-0.0597
2930330,0.0346
2930360,0.0560
2930420,-0.0892
2930450,-0.0130
2930520,-0.1094
2930570,-0.0700
2930660,-0.0682
2930690,-0.0723
2930750,0.0086
2930780,0.0213
2930840,-0.0766
2931020,0.0174
2931050,0.1072
2931070,-0.0415
2931110,-0.0459
2931140,0.1248
2931440,0.0041
2931500,0.0168
2931530,0.0363
2931650,0.0457
2931680,-0.0613
2931710,0.0317
2931830,0.0632
2931860,-0.1496
2932010,-0.0781
2932070,-0.0255
2932100,0.0623
2932110,0.0196
2932190,0.0014
2932310,0.0963
3000002,0.0428
3000003,-0.0630
3000005,0.0735
3002010,-0.0972
3003290,0.0176
3003820,-0.0326
3003870,-0.0500
3004560,0.0264
3004980,0.0161
3005140,-0.0761
3005280,0.0671
3007050,-0.1288
3007110,0.1010
3007190,-0.0063
3007330,-0.0873
3007410,-0.0379
3008670,0.0060
3008910,0.0945
3009560,0.0974
3009720,-0.0068
3010080,-0.0084
3010920,0.0592
3011100,0.0186
3011520,0.0349
3012420,-0.0770
3012510,-0.0122
3013040,-0.0065
3013260,0.0316
3013310,-0.0499
3013395,0.0700
3013560,0.0083
3013860,-0.0268
3014700,0.0650
3015450,0.0412
3016200,-0.0610
3016490,0.0525
3016530,0.0583
3016880,-0.0463
3016950,-0.0960
3017130,-0.0487
3017610,0.0434
3018410,-0.0638
3018570,0.0026
3018780,-0.0304
3021060,-0.0347
3021240,-0.0396
3022750,0.0113
3022790,-0.0216
3023040,-0.0210
3023940,-0.0065
3024200,-0.0795
3025020,0.0329
3025890,0.0066
3026160,0.0585
3027570,0.0871
3027740,0.1653
3028590,-0.1112
3100002,-0.0179
3100006,-0.0294
3100011,0.0081
3100016,0.0045
3100021,-0.0649
3100022,0.0551
3100034,0.0971
3100085,-0.0129
3100088,-0.0198
3100095,0.0863
3100098,-0.0278
3100112,0.1270
3100115,0.2318
3100122,0.0835
3100163,0.1596
3100165,0.0403
3100170,-0.0216
3102770,0.0669
3102910,0.0851
3103330,0.2293
3103360,0.0829
3103600,0.0247
3103810,0.0857
3103990,0.1966
3104100,0.0473
3104920,-0.1017
3104980,-0.0420
3105340,0.0860
3105460,-0.0771
3170110,0.2082
3170440,0.1252
3170530,0.0139
3170710,-0.0162
3170980,0.0049
3171100,-0.0789
3171220,0.0461
3171580,0.0620
3171940,-0.0926
3172390,0.0584
3172810,0.1248
3172840,0.0515
3173470,0.0887
3173710,0.1408
3173740,-0.0276
3173830,-0.0296
3173890,0.1240
3174160,-0.0757
3174200,0.0003
3174430,0.1598
3174580,0.0579
3174760,0.0033
3174820,0.0991
3174850,0.0298
3175270,0.1109
3175510,0.2044
3175630,0.0941
3175660,0.0059
3175900,0.0394
3176450,0.1952
3176470,0.1405
3176560,0.1588
3176710,0.0135
3176860,0.1796
3177550,0.0252
3178020,0.0754
3178210,0.1517
3178520,0.1402
3178660,-0.0099
3179050,0.1471
3200030,-0.0046
3200060,0.0317
3200090,0.0297
3200120,0.0237
3200210,-0.0341
3200240,-0.0215
3200270,-0.0468
3200300,0.0432
3200360,-0.0416
3200390,-0.0152
3200420,-0.0291
3200480,0.0588
3200510,0.0253
3301380,0.0354
3301440,0.0591
3301470,-0.0160
3301590,-0.0811
3301620,0.0245
3301650,-0.0343
3301740,0.0538
3301860,0.0160
3301950,0.0128
3302070,0.1523
3302130,0.0213
3302250,-0.0161
3302340,-0.0808
3302460,-0.0884
3302480,-0.0666
3302490,-0.0633
3302580,-0.0676
3302610,-0.0860
3302640,-0.0024
3302880,-0.0388
3302910,-0.0799
3302970,-0.0564
3302990,0.1013
3303000,0.0643
3303090,0.0742
3303150,0.0525
3303180,0.0440
3303210,0.1177
3303240,0.1421
3303330,-0.0696
3303480,0.0275
3303510,0.0736
3303600,0.0248
3303660,-0.0249
3303750,0.0008
3303780,-0.0863
3303840,0.1308
3303870,-0.0725
3303900,0.1471
3303930,0.0713
3303960,0.0797
3304030,0.0401
3304040,0.0299
3304050,0.0209
3304140,-0.1020
3304230,0.1195
3304350,0.0328
3304380,-0.1797
3304410,-0.0037
3304590,0.1073
3304670,0.0341
3304680,0.0293
3304740,-0.0519
3304760,0.0950
3304830,0.0636
3304890,0.1273
3304980,-0.0204
3305040,0.0399
3305220,-0.0068
3305280,0.1298
3305310,-0.0474
3305370,0.0420
3305430,0.1210
3305460,0.1540
3305520,0.1118
3305550,-0.0338
3305580,0.0561
3305730,0.0871
3305790,0.0233
3305820,0.1904
3305880,0.0256
3305940,0.0987
3306030,0.0480
3306060,0.0585
3306080,0.0166
3306150,0.0094
3306180,0.0391
3306240,0.0673
3306420,-0.1566
3306480,0.0039
3306720,0.0561
3306780,-0.0436
3306930,-0.0007
3307050,0.0644
3307140,-0.0150
3307170,0.0646
3307300,0.0222
3400004,0.0831
3400008,0.0580
3400009,-0.0874
3400660,0.0579
3400690,0.1354
3400750,0.1566
3400810,0.0214
3400900,-0.0141
3400930,0.0197
3400960,-0.0462
3401050,0.0320
3401170,-0.0357
3401260,-0.0181
3401320,-0.0299
3401350,-0.0066
3401380,0.0352
3401410,-0.0565
3401500,0.1007
3401530,0.0573
3401560,-0.0210
3401590,-0.0072
3401620,0.0947
3401650,0.1242
3401710,0.0970
3401800,0.0556
3401830,0.0150
3401860,0.1395
3401920,0.1233
3401950,0.0495
3401980,0.1928
3402030,0.0666
3402100,-0.0297
3402160,0.1330
3402220,0.0662
3402250,-0.0592
3402280,0.0617
3402310,0.1065
3402340,-0.0554
3402400,-0.0079
3402430,0.0972
3402460,0.0892
3402520,0.1009
3402550,-0.0253
3402580,0.0717
3402640,0.0976
3402790,0.1176
3402820,0.0477
3402850,0.0301
3403000,0.0045
3403060,0.1103
3403090,0.1437
3403120,0.1087
3403150,0.1228
3403180,0.0881
3403240,0.0625
3403270,-0.0092
3403300,0.0866
3403330,0.0486
3403360,-0.0385
3403390,0.1090
3403420,0.0683
3403450,0.0998
3403480,-0.0874
3403540,-0.0042
3403570,0.1084
3403600,0.1360
3403720,0.0833
3403780,0.0683
3403810,0.1093
3403840,0.0397
3403870,0.1622
3403900,-0.0264
3403930,0.0331
3403990,0.0770
3404020,0.0620
3404080,0.0896
3404110,0.0985
3404140,0.0714
3404170,0.0405
3404230,0.0041
3404290,0.0495
3404320,0.0217
3404350,-0.0039
3404410,-0.0069
3404440,-0.0412
3404470,0.0217
3404500,0.1057
3404530,-0.0860
3404560,0.0147
3404590,0.0591
3404620,-0.0644
3404660,0.0980
3404710,0.0257
3404740,0.1051
3404770,0.0172
3404890,0.0160
3404920,0.1189
3404950,0.0225
3404980,0.1720
3405010,0.0479
3405040,-0.0144
3405070,-0.0057
3405190,0.0292
3405220,0.1277
3405250,-0.0074
3405280,-0.0330
3405310,0.0749
3405340,0.1340
3405370,-0.0013
3405400,-0.0453
3405430,0.0551
3405490,0.1033
3405580,0.0964
3405640,0.0186
3405730,0.0507
3405760,0.0859
3405790,-0.0221
3405880,0.0853
3405940,0.0623
3405970,0.1546
3406000,0.1143
3406030,0.0013
3406090,0.0644
3406120,-0.0334
3406180,0.0436
3406210,0.0401
3406240,0.1538
3406270,0.0008
3406300,0.1122
3406330,0.0870
3406360,0.0843
3406390,0.0001
3406420,0.1325
3406450,-0.0240
3406510,0.0373
3406540,0.0750
3406570,0.1203
3406630,0.0505
3406690,0.0396
3406780,0.1651
3406840,0.0772
3406870,0.0397
3406900,0.0642
3406930,0.0151
3406960,0.1173
3406990,0.0560
3407170,0.1699
3407230,0.1130
3407260,0.0262
3407290,0.0694
3407320,0.0532
3407350,0.1286
3407380,0.1321
3407410,0.1193
3407440,0.0025
3407500,-0.0632
3407530,0.0435
3407560,0.0443
3407680,-0.0007
3407740,-0.0263
3407770,-0.0483
3407800,0.0274
3407830,0.1529
3407860,-0.0445
3407890,-0.0145
3407920,-0.1263
3407950,-0.0109
3408040,0.0467
3408100,0.0655
3408220,-0.0842
3408370,0.1179
3408400,0.0633
3408460,0.0020
3408520,0.1485
3408580,-0.0323
3408610,0.0687
3408640,-0.0625
3408670,0.0370
3408700,0.1051
3408730,0.1271
3408760,-0.0041
3408790,0.1349
3408820,0.1011
3408850,0.0196
3408880,0.0249
3408940,-0.0896
3409000,-0.0101
3409120,0.0720
3409150,0.0281
3409180,-0.0334
3409210,0.0233
3409240,0.0053
3409270,0.0952
3409330,0.0666
3409390,0.1058
3409420,0.0311
3409450,0.0794
3409510,0.1571
3409540,0.0555
3409600,0.0428
3409630,-0.0008
3409660,-0.0516
3409690,0.0990
3409720,0.1046
3409750,0.1283
3409780,-0.0574
3409810,0.1458
3409840,0.0402
3409870,0.0246
3409900,0.0688
3409930,0.0996
3409990,0.0005
3410020,-0.0169
3410050,0.0060
3410110,0.0624
3410140,0.1294
3410200,0.0993
3410230,0.0510
3410290,0.1487
3410320,0.0129
3410350,-0.0317
3410470,0.0110
3410500,0.1896
3410560,0.0062
3410590,0.1576
3410620,0.0693
3410650,0.0397
3410710,0.0731
3410770,0.0144
3410810,0.0510
3410890,0.0878
3410920,0.0900
3410950,0.0954
3410980,0.0777
3411010,0.1404
3411040,-0.0711
3411070,-0.0789
3411130,-0.1731
3411160,0.0778
3411220,0.0736
3411280,0.1027
3411310,0.0764
3411340,0.0530
3411400,-0.0198
3411430,-0.0380
3411460,-0.0236
3411490,-0.0219
3411520,0.1813
3411550,0.1193
3411580,0.1182
3411640,0.0500
3411790,-0.0278
3411820,0.0943
3411850,-0.0670
3411880,-0.0122
3411910,0.0259
3411970,0.0677
3412060,0.1033
3412120,0.0191
3412180,0.0586
3412240,0.2181
3412270,-0.0664
3412360,0.0581
3412390,0.0163
3412420,0.1057
3412450,0.0096
3412480,0.0970
3412540,0.0929
3412660,0.0983
3412690,0.0895
3412720,0.0322
3412810,0.0226
3412840,0.0363
3412870,0.0299
3412900,0.0100
3412930,0.0038
3412960,0.0989
3412990,0.0852
3413050,0.0603
3413080,0.0814
3413110,0.1209
3413140,0.0723
3413200,0.0704
3413230,0.0238
3413290,-0.0080
3413320,0.1066
3413350,0.1186
3413410,0.0942
3413470,-0.0549
3413530,0.0900
3413590,0.1067
3413650,0.0296
3413680,0.0521
3413710,0.0524
3413740,-0.0179
3413770,0.0883
3413800,-0.2431
3413830,0.1251
3413860,0.0749
3413890,0.1597
3413950,0.0600
3414010,0.0425
3414100,-0.0129
3414130,-0.0205
3414250,0.1164
3414280,0.0874
3414310,-0.0322
3414340,-0.0041
3414370,0.1141
3414430,-0.1471
3414460,0.1019
3414490,0.1371
3414550,0.0171
3414640,0.0802
3414670,0.0674
3414850,0.0334
3414880,-0.0227
3414970,0.0871
3415000,-0.0144
3415030,-0.0896
3415090,-0.0272
3415120,0.0339
3415180,0.0260
3415210,0.0928
3415270,0.0276
3415330,0.1447
3415360,0.0520
3415390,0.0222
3415420,0.0506
3415510,0.0670
3415540,0.1312
3415630,0.1393
3415690,0.0368
3415750,-0.0077
3415870,0.1357
3415900,0.1092
3415960,0.0410
3415990,0.0590
3416020,0.0491
3416080,0.0855
3416110,0.0561
3416170,-0.0180
3416200,0.0189
3416230,-0.0076
3416260,0.0730
3416290,0.0602
3416350,0.1044
3416380,-0.0349
3416440,-0.0427
3416470,-0.0789
3416500,0.1597
3416530,0.0174
3416560,0.1000
3416620,0.1046
3416650,0.1235
3416680,0.0675
3416710,0.0967
3416740,0.0879
3416800,0.0357
3416830,0.0128
3416860,0.0327
3416890,0.1464
3416920,0.0338
3416950,0.1034
3416980,0.0628
3417010,-0.0109
3417070,0.0063
3417100,0.0499
3417130,0.0316
3417160,0.0866
3417190,0.0012
3417250,0.0398
3417280,0.0712
3417310,-0.0137
3417430,-0.0968
3417490,-0.0159
3417520,0.0043
3417580,0.0033
3417610,0.1776
3417640,0.0072
3417700,0.0914
3417730,0.1199
3417760,0.0518
3417820,0.1101
3417880,0.0023
3417910,-0.0237
3417940,-0.1030
3418000,0.0462
3418060,0.1089
3418120,-0.0851
3418150,0.0376
3418210,0.1352
3418300,0.0445
3418330,0.0943
3418360,0.0707
3500010,-0.0268
3500030,0.0027
3500060,0.0013
3500120,0.0231
3500150,-0.0399
3500180,-0.0524
3500210,-0.0052
3500240,-0.0980
3500300,-0.0488
3500390,-0.0865
3500570,0.0178
3500600,-0.0847
3500690,0.0385
3500750,0.0242
3500810,-0.0320
3500900,-0.0043
3500930,-0.1092
3500960,-0.0361
3500990,0.0432
3501080,0.1129
3501110,-0.0091
3501170,0.0228
3501230,0.1471
3501260,0.0107
3501500,0.0346
3501530,-0.0988
3501560,0.0050
3501650,0.0242
3501680,0.0794
3501710,-0.0357
3501740,0.0101
3501890,0.0229
3502010,0.1871
3502070,-0.0050
3502100,0.0661
3502160,-0.0031
3502190,-0.0385
3502250,-0.0311
3502310,-0.0705
3502370,0.0915
3502400,0.0792
3502430,0.0202
3502460,0.0321
3502520,0.0196
3502610,0.0679
3502640,0.0605
3502670,0.0938
3502800,-0.0973
3600002,-0.1243
3600004,0.0390
3600005,0.0101
3600008,0.0727
3600009,-0.0532
3600010,0.0514
3600011,0.0180
3600012,-0.0843
3600013,-0.0808
3600014,-0.0580
3600015,0.0868
3600016,-0.0007
3600019,-0.0631
3600020,0.0624
3600021,0.0035
3600023,0.0843
3600024,0.0783
3600125,-0.0035
3602340,-0.0566
3602370,0.0638
3602430,0.0019
3602460,-0.0076
3602520,-0.0842
3602550,-0.1269
3602580,0.0242
3602730,-0.0474
3602820,-0.0633
3602920,0.0530
3602940,-0.0545
3602970,-0.0404
3603180,-0.0011
3603270,-0.0015
3603420,0.0265
3603480,-0.0323
3603660,0.0853
3603720,0.0227
3603810,-0.0449
3603840,-0.1099
3603870,-0.0215
3603930,0.0069
3603960,0.0519
3603990,0.0286
3604050,0.0016
3604080,-0.0923
3604110,0.0189
3604140,0.0216
3604200,0.0468
3604290,0.0052
3604410,0.0544
3604530,-0.0289
3604710,0.1070
3604740,0.0851
3604870,-0.0664
3604920,-0.0158
3605040,-0.0559
3605280,-0.0107
3605310,-0.0768
3605340,0.1041
3605460,0.0742
3605520,-0.1128
3605580,-0.0121
3605640,0.0710
3605820,-0.1076
3605850,-0.0139
3605940,0.0067
3606060,0.0955
3606090,0.0116
3606160,-0.0432
3606180,0.0162
3606210,0.0486
3606240,-0.0019
3606300,-0.0290
3606330,-0.0363
3606390,0.0593
3606470,0.0183
3606500,-0.0420
3606540,0.0612
3606570,-0.0692
3606630,-0.0631
3606660,-0.0607
3606690,-0.0207
3606720,0.0206
3606780,0.1209
3606840,-0.0181
3606870,-0.0875
3606900,0.0354
3606990,0.1549
3607020,-0.0023
3607110,0.0274
3607230,-0.0967
3607260,-0.0947
3607290,0.0289
3607320,0.0494
3607380,-0.0797
3607470,0.0320
3607530,-0.0205
3607590,0.0545
3607650,-0.0485
3607680,-0.0099
3607770,0.0444
3607860,-0.1517
3607980,-0.0822
3608010,0.0849
3608130,0.0253
3608160,-0.0210
3608250,0.0487
3608310,-0.0783
3608340,-0.0336
3608370,-0.1824
3608400,0.1694
3608430,0.0286
3608460,-0.1238
3608490,-0.0692
3608580,-0.0096
3608790,-0.1020
3608880,-0.0040
3608910,0.0665
3608970,0.0662
3609030,-0.1490
3609090,0.1148
3609120,0.0683
3609210,-0.0608
3609330,-0.0924
3609360,0.0720
3609390,-0.0937
3609420,0.0137
3609540,0.0982
3609630,-0.0419
3609660,-0.1140
3609690,-0.0306
3609720,-0.0036
3609840,0.0233
3609870,-0.0081
3609930,0.0991
3609960,-0.1481
3609990,-0.0344
3610050,-0.0125
3610080,0.0568
3610170,0.1153
3610200,0.0838
3610500,-0.0684
3610560,-0.1451
3610590,-0.0328
3610620,0.0642
3610650,0.0237
3610680,0.0294
3610710,-0.0540
3610860,0.0307
3610890,0.0792
3610920,0.0010
3610950,0.0236
3610980,-0.0410
3611070,-0.1196
3611160,0.0005
3611190,-0.0043
3611370,-0.0640
3611400,-0.0021
3611460,0.0400
3611550,-0.1493
3611670,0.0569
3611700,-0.0587
3611730,0.0705
3611740,-0.0477
3611760,0.0459
3611880,-0.0129
3611910,0.1064
3611970,-0.0681
3612180,-0.2139
3612240,-0.0471
3612270,-0.1032
3612300,-0.0539
3612330,0.0867
3612360,-0.0691
3612390,-0.0696
3612450,-0.0371
3612510,0.0334
3612630,0.0371
3612720,0.1044
3612750,0.0283
3612900,-0.1062
3612990,-0.0221
3613020,-0.0148
3613080,0.0448
3613110,-0.0646
3613290,0.0672
3613350,0.0897
3613530,-0.0431
3613590,-0.0023
3613620,0.0147
3613710,0.0133
3613740,-0.0441
3613950,0.0462
3613980,-0.0396
3614010,-0.0272
3614130,-0.1038
3614190,0.0074
3614220,-0.1009
3614280,0.0444
3614340,0.0950
3614400,0.0886
3614430,-0.0513
3614460,0.0713
3614580,0.0567
3614610,-0.0791
3614640,-0.0373
3614700,-0.0289
3614730,0.1739
3614760,0.0183
3614820,-0.0346
3614850,0.1005
3614940,0.0000
3614970,-0.0500
3615090,-0.0504
3615180,-0.0579
3615240,0.0018
3615300,-0.0420
3615360,0.1208
3615390,0.0299
3615450,0.1213
3615480,-0.0684
3615510,-0.0020
3615540,-0.0125
3615570,0.0680
3615630,-0.0889
3615780,-0.0861
3615810,0.0861
3615900,-0.0835
3615980,0.0348
3615990,-0.0421
3616080,0.1957
3616230,-0.0538
3616260,-0.0286
3616290,-0.0929
3616410,-0.0370
3616440,0.0949
3616470,0.0278
3616560,-0.1162
3616620,0.0456
3616680,0.0314
3616710,0.0723
3616740,-0.0147
3616830,-0.0460
3616950,0.1107
3616980,0.1458
3617130,0.0729
3617160,-0.0352
3617190,-0.0074
3617220,-0.0502
3617380,-0.0687
3617460,0.1025
3617520,0.0093
3617640,0.1803
3617670,-0.0665
3617700,0.0571
3617730,-0.0155
3617820,0.0009
3617910,-0.0976
3618030,-0.0862
3618120,-0.0109
3618150,0.0170
3618180,0.0197
3618210,-0.0376
3618240,0.1890
3618270,0.0504
3618330,0.1053
3618480,0.1000
3618570,-0.0984
3618600,0.0364
3618630,0.0570
3618660,-0.0370
3618690,-0.0761
3618750,-0.0567
3618900,-0.1174
3618960,-0.0627
3619110,0.0660
3619170,-0.0431
3619200,0.0506
3619230,-0.0158
3619260,0.0018
3619320,0.0328
3619410,0.0173
3619500,-0.1404
3619560,-0.0145
3619650,0.0883
3619680,-0.0329
3619740,-0.1375
3619800,-0.0115
3619950,0.0117
3620040,-0.0453
3620100,-0.1933
3620160,-0.0184
3620190,0.0851
3620340,0.0650
3620370,0.0143
3620400,0.0319
3620460,0.0600
3620490,-0.0519
3620580,0.0895
3620640,-0.0718
3620670,0.0382
3620700,-0.0304
3620760,-0.1084
3620790,-0.0388
3620820,-0.1174
3620850,-0.0072
3620880,0.1177
3620910,-0.0453
3621000,0.0789
3621120,0.0106
3621180,0.0089
3621210,-0.0436
3621240,-0.0156
3621250,0.0294
3621260,-0.0858
3621270,0.0056
3621330,-0.0246
3621360,-0.1488
3621450,-0.1314
3621480,0.0573
3621510,0.0183
3621570,-0.0834
3621630,-0.0163
3621660,-0.0041
3621720,-0.0942
3621780,-0.0209
3621810,0.1452
3621840,0.1648
3621900,-0.0050
3622020,-0.0026
3622050,-0.0231
3622140,-0.0380
3622170,-0.0201
3622260,0.0838
3622290,-0.0827
3622380,0.0326
3622470,-0.0187
3622530,0.0618
3622560,0.0757
3622650,-0.0527
3622680,0.0731
3622710,0.1679
3622740,0.0042
3622770,0.0835
3622890,-0.0203
3622920,0.0199
3623010,-0.0065
3623040,-0.0721
3623160,0.0789
3623190,0.0002
3623220,0.0214
3623310,0.0616
3623430,-0.0261
3623460,-0.1420
3623490,0.0130
3623520,-0.0017
3623580,0.0080
3623640,-0.0128
3623670,0.0501
3623760,-0.0703
3623880,-0.0487
3624000,-0.0638
3624030,0.0066
3624090,0.1664
3624150,-0.0486
3624210,0.0384
3624240,0.0198
3624270,-0.0528
3624450,-0.0512
3624480,0.0251
3624630,0.0563
3624690,-0.0632
3624750,-0.1660
3624900,-0.0666
3624960,-0.1049
3624990,-0.2248
3625050,0.0170
3625140,-0.1024
3625170,0.0607
3625260,0.0345
3625290,-0.0617
3625320,-0.1010
3625350,-0.0269
3625380,0.0156
3625440,-0.1096
3625500,-0.0539
3625650,0.0131
3625770,0.0616
3625800,-0.0188
3625920,-0.0056
3625950,0.1951
3625980,-0.0882
3626010,-0.1016
3626070,-0.0582
3626100,-0.0125
3626160,-0.1399
3626310,-0.1249
3626370,0.2518
3626400,-0.0408
3626430,-0.1370
3626670,0.0546
3626760,-0.1142
3626840,0.0022
3626850,0.0705
3626880,-0.0254
3626940,0.0541
3627000,-0.0822
3627060,0.0367
3627120,0.0588
3627150,-0.1117
3627180,-0.0358
3627210,0.0033
3627240,-0.0560
3627300,0.0276
3627360,0.0014
3627450,0.0267
3627540,-0.0357
3627570,-0.0199
3627660,-0.0679
3627750,-0.0750
3627780,0.1125
3627810,-0.1010
3627960,-0.0363
3628050,0.0961
3628110,-0.0319
3628200,0.0356
3628320,0.0248
3628380,0.0322
3628500,-0.0352
3628560,0.0177
3628590,-0.0902
3628620,-0.0176
3628650,0.1061
3628710,-0.0910
3628740,0.0353
3628890,-0.0773
3628950,-0.1004
3628980,0.1244
3629040,0.0506
3629130,0.0603
3629160,-0.1853
3629240,-0.0620
3629250,0.0146
3629280,0.0572
3629370,-0.0891
3629400,-0.1575
3629430,-0.0235
3629460,-0.0087
3629490,0.0273
3629610,0.0808
3629640,0.0346
3629670,0.0831
3629790,0.0139
3629820,-0.0216
3629850,0.0342
3629880,0.0213
3629940,-0.0432
3629970,0.0396
3630030,-0.0226
3630120,-0.0413
3630160,-0.0467
3630210,-0.0174
3630240,-0.0421
3630270,-0.1107
3630330,-0.0146
3630360,0.0590
3630420,0.0038
3630480,0.0750
3630540,-0.0131
3630630,0.0243
3630660,-0.1525
3630690,0.0168
3630780,-0.0507
3630930,-0.0679
3630960,-0.1186
3631020,-0.0457
3631050,0.0875
3631260,-0.0107
3631290,-0.1033
3631320,0.0826
3631380,0.0044
3631440,-0.0016
3631470,0.0443
3631560,0.0337
3631710,0.0837
3631800,-0.1209
3631920,0.0018
3631980,0.0403
3700011,0.0669
3700012,0.0476
3700030,0.0043
3700090,-0.0075
3700120,-0.0141
3700180,0.0772
3700210,0.0577
3700240,0.0590
3700270,0.0854
3700300,0.0864
3700330,0.0326
3700360,-0.0163
3700390,-0.0170
3700420,0.0003
3700450,0.0122
3700480,-0.0024
3700530,0.0476
3700580,-0.0013
3700600,-0.0124
3700630,0.0440
3700660,-0.0367
3700690,-0.0088
3700720,-0.0496
3700750,0.0444
3700780,-0.0055
3700840,0.0392
3700870,-0.0369
3700900,-0.0116
3700930,0.0634
3700960,0.0260
3701080,-0.0262
3701110,-0.0162
3701140,0.0152
3701170,-0.0089
3701200,-0.0493
3701260,0.0626
3701320,0.0445
3701380,0.0861
3701500,-0.0133
3701530,-0.0171
3701620,-0.0021
3701680,0.0703
3701770,0.0159
3701800,0.0255
3701830,0.0359
3701920,-0.0111
3701950,0.1667
3702010,0.0352
3702040,0.0467
3702100,0.0419
3702160,0.0710
3702190,-0.0132
3702250,0.0635
3702280,0.0944
3702310,-0.0107
3702340,-0.0222
3702370,-0.0250
3702400,0.0319
3702430,-0.0192
3702560,0.0034
3702610,-0.0491
3702640,0.0683
3702680,0.0816
3702760,0.0680
3702820,0.0398
3702880,-0.0987
3702940,-0.0556
3702970,0.0534
3703000,0.0325
3703060,0.0580
3703090,0.0303
3703120,0.0528
3703210,0.0768
3703270,-0.0850
3703310,0.0166
3703330,0.0510
3703360,-0.0097
3703420,-0.0186
3703450,0.0140
3703480,0.0403
3703510,0.0034
3703540,0.0454
3703570,-0.0118
3703600,0.0251
3703630,0.0691
3703720,0.0001
3703780,0.0290
3703870,0.1187
3703900,-0.0535
3703930,-0.0232
3703990,0.0568
3704050,-0.0351
3704080,0.0677
3704140,0.1152
3704200,0.0255
3704320,0.0259
3704380,-0.0103
3704410,-0.0129
3704440,0.0770
3704500,0.1323
3704530,-0.0210
3704590,-0.0961
3704620,0.0591
3704650,0.0732
3704720,0.0615
3704740,-0.0077
3704800,0.0904
3704830,0.0093
3704880,-0.0337
3704890,-0.0366
3704920,0.0374
3704950,-0.0091
3705020,-0.0397
3705040,0.0852
3705070,0.0222
3800014,-0.0001
3800021,0.0527
3800025,0.0986
3800031,-0.0002
3800032,-0.0608
3800038,-0.0210
3800041,-0.0241
3800044,0.0400
3800053,0.0574
3802530,-0.0081
3803060,-0.0475
3804090,0.1745
3805040,0.1050
3806780,0.0632
3808060,-0.0156
3808130,0.0250
3811430,0.0371
3811820,-0.0427
3812540,-0.1011
3813030,-0.0002
3813920,-0.0785
3816130,-0.0856
3818730,0.1167
3818850,0.0458
3819020,-0.1370
3819410,0.0944
3819880,-0.1926
3900094,0.0572
3900537,0.0266
3904348,0.0168
3904349,-0.0561
3904350,0.0503
3904351,0.0130
3904352,0.0886
3904353,0.0574
3904354,0.0531
3904355,0.1299
3904357,0.0088
3904358,0.0916
3904359,0.0130
3904360,0.0113
3904361,0.0805
3904362,0.1161
3904363,-0.0594
3904364,0.0706
3904365,-0.0447
3904366,-0.0024
3904367,0.0597
3904368,0.0357
3904369,0.0930
3904370,-0.1283
3904371,-0.0533
3904373,0.0325
3904374,-0.0297
3904375,0.0549
3904376,0.0193
3904377,0.0396
3904378,-0.0131
3904379,0.0130
3904380,-0.0050
3904381,-0.0050
3904382,-0.0585
3904383,0.0188
3904384,-0.0026
3904385,0.0073
3904386,-0.0228
3904387,0.0114
3904388,0.1622
3904389,0.0118
3904390,0.0327
3904391,0.0042
3904392,0.0412
3904393,0.0950
3904394,0.0180
3904395,0.0152
3904396,0.0731
3904397,0.0608
3904399,0.0395
3904400,0.0710
3904401,-0.0305
3904402,0.0593
3904403,-0.0466
3904404,-0.1058
3904405,0.0253
3904406,-0.0116
3904407,0.1522
3904408,-0.0869
3904409,0.0354
3904410,-0.0038
3904411,0.0102
3904412,0.0282
3904413,0.0622
3904414,0.1066
3904415,0.2046
3904416,0.1312
3904418,0.1046
3904419,0.0603
3904420,0.0320
3904421,0.0405
3904422,0.0309
3904423,-0.0904
3904424,0.0702
3904425,0.1702
3904426,0.0783
3904427,0.0285
3904428,0.1114
3904429,0.1793
3904430,-0.0231
3904431,0.0343
3904433,-0.0245
3904434,0.0130
3904435,0.0223
3904436,0.0119
3904437,0.0124
3904438,0.0023
3904439,0.0159
3904440,0.0419
3904441,0.0047
3904443,0.0394
3904444,-0.1174
3904445,0.0833
3904447,-0.0103
3904448,0.0004
3904449,0.0675
3904450,0.0542
3904451,-0.1496
3904452,0.0302
3904453,0.0800
3904454,0.0314
3904455,0.0398
3904456,-0.0209
3904457,0.0709
3904458,0.1314
3904459,0.1660
3904460,0.1053
3904461,0.0348
3904463,0.0205
3904464,-0.0228
3904465,0.1431
3904467,-0.0292
3904468,0.0766
3904469,-0.0396
3904470,0.0846
3904471,-0.0356
3904472,0.1843
3904474,-0.0692
3904475,0.0456
3904476,0.1099
3904479,0.0621
3904480,0.0708
3904481,0.0355
3904482,0.0190
3904483,-0.0029
3904484,0.0639
3904485,-0.0178
3904486,-0.0363
3904487,0.0566
3904488,0.0578
3904489,-0.0715
3904490,-0.0144
3904491,-0.0124
3904492,0.0168
3904493,0.0782
3904494,0.0347
3904495,-0.0370
3904498,0.1559
3904499,0.0550
3904500,0.0092
3904502,-0.0270
3904503,0.1560
3904504,0.0382
3904505,-0.0611
3904506,0.0055
3904507,-0.0748
3904508,0.0345
