id,w_coh
2910380,0.0480
2910410,-0.0154
2910500,-0.0968
2910520,0.0507
2910590,0.0905
2910620,-0.0623
2910650,0.1825
2910710,-0.1185
2910770,-0.0499
2910800,-0.0442
2910830,-0.1054
2910920,-0.0858
2910950,0.0058
2911070,-0.0259
2911100,-0.0956
2911220,-0.0565
2911250,0.0634
2911280,-0.0567
2911310,0.0171
2911340,0.0430
2911400,0.0404
2911450,-0.0362
2911550,0.0977
2911650,-0.0682
2911670,-0.0192
2911700,0.0175
2911730,0.0260
2911850,-0.1496
2911910,-0.1165
2911940,-0.0013
2911990,0.0620
2912010,-0.0960
2912030,0.0844
2912180,-0.0779
2912240,-0.0237
2912290,-0.0185
2912300,0.0021
2912450,0.1135
2912540,-0.0141
2912550,-0.0290
2912600,-0.0296
2912630,-0.0647
2912660,0.0208
2912780,-0.0821
2913080,-0.0628
2913140,-0.0296
2913170,-0.0900
2913230,0.0115
2913260,-0.0504
2913290,-0.0473
2913320,-0.1056
2913380,-0.1126
2913530,-0.0480
2913560,0.0422
2913590,-0.0467
2913620,0.0308
2913650,0.0152
2913710,0.0340
2913760,-0.0380
2913770,-0.1547
2913830,0.0527
2914250,-0.0543
2914280,-0.0224
2914310,-0.0274
2914320,0.0429
2914340,-0.0328
2914400,0.0159
2914430,-0.0018
2914460,-0.0599
2914490,-0.0764
2914550,0.0173
2914840,-0.1652
2915060,-0.1362
2915180,-0.1772
2915210,0.0624
2915270,-0.0326
2915300,-0.1217
2915390,-0.0473
2915420,0.0948
2915450,0.0356
2915480,-0.0452
2915510,0.0934
2915600,-0.0429
2916140,-0.0359
2916190,-0.1161
2916230,-0.1416
2916350,-0.1023
2916380,-0.1245
2916400,0.1208
2916450,-0.0255
2916500,-0.1263
2916590,0.0334
2916660,-0.0142
2916710,0.1527
2916740,-0.0453
2916770,0.0295
2916830,0.0415
2916950,0.0745
2917000,-0.0480
2917820,0.0385
2917850,-0.0180
2917880,-0.0078
2917970,0.0008
2918220,0.0886
2918240,-0.0338
2918270,-0.0069
2918300,-0.0517
2918360,0.0007
2918460,-0.0730
2918480,-0.1007
2918510,0.0539
2918540,-0.0210
2918600,0.0205
2918670,-0.0046
2918690,0.0069
2919080,0.0468
2919140,-0.1973
2919170,-0.0270
2919200,0.1525
2919230,-0.0307
2919260,-0.0426
2919350,-0.1011
2919380,-0.0182
2919410,0.0061
2919890,-0.0735
2919980,-0.0993
2920010,0.0522
2920050,0.1161
2920160,0.0689
2920310,0.1036
2920410,0.0134
2920430,-0.0588
2920490,-0.0169
2920550,0.0965
2920610,-0.0851
2920670,-0.1066
2920700,-0.0045
2920810,-0.0455
2920940,-0.0872
2921000,0.0672
2921100,0.0281
2921120,-0.0538
2921210,-0.1306
2921330,0.0720
2921420,-0.0021
2921480,-0.0139
2921510,-0.0101
2921540,0.0041
2921600,-0.0123
2921720,0.0982
2921750,0.1137
2921810,-0.0936
2921840,-0.0354
2921875,0.0284
2921940,0.0941
2921960,-0.1092
2922140,-0.0096
2922530,0.0491
2922710,-0.1215
2922740,-0.1058
2922800,0.0602
2922830,-0.0198
2922860,0.0546
2922890,0.0327
2922950,0.0150
2923010,0.1062
2923070,0.0302
2923100,0.0319
2923130,0.1052
2923160,0.1069
2923190,0.0842
2923220,0.0265
2923270,-0.0592
2923340,-0.0557
2923430,0.0688
2923460,-0.0283
2923490,0.0110
2923530,-0.0408
2923550,-0.0082
2923580,0.0762
2923640,-0.0216
2923700,0.0124
2923730,0.0027
2923760,0.1010
2924530,-0.0183
2925080,0.0824
2925110,-0.0271
2925140,-0.0689
2925210,-0.0404
2925230,0.0407
2925290,-0.0323
2925330,-0.0068
2925350,0.0151
2925410,-0.0408
2925450,-0.0392
2925500,0.0045
2925590,-0.0537
2925620,-0.1452
2925640,-0.1343
2925650,-0.0764
2925710,0.0513
2926070,-0.0375
2926160,-0.0843
2926220,0.0147
2926310,0.1730
2926370,-0.0630
2926430,-0.0406
2926480,0.0350
2926640,-0.0199
2926790,0.1424
2926850,0.0074
2926890,-0.0125
2926970,0.1107
2927060,-0.0049
2927090,0.0061
2927520,-0.1019
2927540,-0.0558
2927570,-0.0223
2927630,-0.0560
2927660,-0.0581
2927830,0.0460
2927870,-0.1221
2927900,-0.0996
2927930,-0.0741
2928110,-0.1439
2928140,0.0738
2928260,-0.0594
2928290,0.1426
2928360,-0.0728
2928380,-0.0645
2928410,-0.0637
2928430,0.0174
2928470,-0.1011
2928530,0.1027
2928560,-0.1025
2928590,-0.0240
2928620,-0.1247
2928710,0.0133
2928740,0.0108
2928800,-0.0399
2928860,-0.0989
2928920,0.0445
2928950,0.0909
2929100,0.0123
2929130,0.0459
2929170,-0.1356
2929250,0.0502
2929280,0.1568
2929340,0.0575
2929370,-0.0509
2929430,-0.0130
2929520,-0.0410
2929580,-0.1491
2929610,0.0006
2929640,0.0303
2929700,0.0771
2929760,0.0167
2929810,0.0260
2929820,0.0483
2929880,-0.0285
2929910,0.0771
2929940,-0.0264
2930270,-0.0992
2930330,-0.0104
2930360,0.0240
2930420,-0.1003
2930450,0.0031
2930520,-0.0964
2930570,-0.0730
2930660,-0.0335
2930690,-0.0661
2930720,-0.0199
2930750,-0.0119
2930780,0.0025
2930810,-0.0575
2930840,-0.1003
2930870,-0.0308
2930990,0.0644
2931020,0.0607
2931050,0.0913
2931070,-0.0949
2931110,-0.0335
2931140,0.1427
2931440,0.0131
2931460,0.1372
2931500,0.0066
2931530,0.0157
2931560,-0.1109
2931620,-0.0423
2931650,0.0487
2931680,-0.0270
2931710,0.0355
2931800,0.0755
2931830,0.0688
2931860,-0.1650
2931920,-0.0700
2931950,-0.0064
2932010,-0.0618
2932070,-0.0198
2932100,0.0581
2932110,0.0038
2932190,0.0149
2932220,-0.1190
2932300,0.0153
2932310,0.1286
2932490,-0.1022
3000002,0.0335
3000003,0.0314
3000005,0.0669
3000654,-0.1051
3002010,-0.1364
3002070,-0.0127
3002730,0.0655
3002850,-0.0706
3003290,-0.0301
3003420,0.0866
3003800,-0.0838
3003820,-0.0339
3003870,-0.0616
3004230,-0.1523
3004260,0.0858
3004560,0.0132
3004980,0.0021
3005280,0.0482
3005460,0.0301
3005880,-0.0219
3005990,-0.1055
3006260,0.0029
3006320,-0.0010
3006840,0.0563
3006870,-0.1013
3007050,-0.0754
3007110,0.1140
3007190,0.0430
3007330,-0.1466
3007410,-0.0455
3008280,-0.2128
3008670,0.0008
3008910,0.0487
3009560,0.0631
3009720,-0.0301
3009930,-0.0065
3010080,0.0013
3010140,0.0163
3010920,0.0371
3011100,0.0269
3011160,0.0593
3011520,0.0137
3012420,-0.0825
3012510,-0.0422
3013040,-0.0271
3013260,0.0404
3013310,-0.0665
3013440,-0.0568
3013560,0.0075
3013800,-0.1108
3013860,-0.0289
3014700,0.0447
3014820,-0.0241
3015200,-0.0739
3015450,0.0434
3016200,-0.0760
3016490,0.0086
3016530,0.0573
3016880,-0.0458
3016950,-0.0905
3017130,-0.0524
3017190,0.0573
3017580,0.0763
3017610,-0.0055
3018410,-0.0834
3018570,-0.0144
3018750,0.0841
3018780,-0.0452
3020040,-0.1529
3020820,0.0965
3021060,-0.0071
3022080,-0.0163
3022790,-0.0384
3023040,-0.0203
3023900,-0.0132
3023940,0.0133
3024200,-0.0793
3024300,0.0247
3025020,0.0117
3025890,-0.0081
3026070,0.0322
3026160,0.0538
3026550,0.1019
3027270,-0.1481
3027570,0.0468
3027740,0.1261
3027810,0.0511
3100002,0.0771
3100003,-0.0009
3100004,0.1023
3100006,-0.0332
3100008,0.0525
3100011,0.0075
3100015,0.0638
3100016,-0.0119
3100021,-0.0570
3100022,0.0408
3100024,0.0424
3100029,-0.0349
3100034,0.0662
3100041,0.1276
3100065,-0.0199
3100070,0.1293
3100071,0.1443
3100077,0.0675
3100085,0.0140
3100088,0.0216
3100090,-0.0854
3100091,0.1463
3100095,0.0376
3100098,0.0273
3100099,-0.1223
3100105,0.0590
3100109,0.0743
3100112,0.1212
3100114,0.1272
3100115,0.1965
3100116,0.0893
3100117,0.0748
3100118,-0.0418
3100119,0.0253
3100121,0.0543
3100122,0.1762
3100129,0.0800
3100130,0.0775
3100132,0.0888
3100157,0.1545
3100163,0.2351
3100165,0.0650
3100170,-0.0133
3100172,0.1836
3100176,0.0892
3100178,0.1210
3100179,-0.0329
3101992,0.2692
3102770,0.0452
3102790,0.0135
3102820,0.0447
3102910,0.1102
3103130,0.0744
3103330,0.1924
3103360,0.0823
3103540,0.0924
3103600,0.0080
3103810,0.1050
3103990,0.1505
3104100,0.0601
3104200,0.0430
3104640,-0.1269
3104920,-0.0520
3104950,0.0364
3104980,-0.0111
3105340,0.0665
3105460,-0.0783
3105550,-0.0261
3105630,0.0642
3105970,0.0776
3162950,0.1825
3170110,0.2215
3170140,-0.0103
3170440,0.0713
3170530,0.0066
3170650,0.2064
3170710,-0.0300
3170980,0.0196
3171100,-0.0399
3171220,0.0784
3171580,0.0776
3171730,-0.0796
3171820,0.1397
3171940,-0.0624
3172000,0.2631
3172390,0.0695
3172570,-0.0373
3172810,0.0532
3172840,0.0567
3173050,0.0929
3173290,0.0963
3173470,0.0736
3173710,0.1563
3173740,-0.0245
3173830,-0.0727
3173890,0.0963
3174160,-0.0518
3174200,0.0376
3174220,0.0393
3174430,0.1208
3174580,0.0921
3174640,0.1260
3174760,0.0095
3174820,0.1274
3174850,0.0455
3174940,-0.1114
3175060,-0.0340
3175210,-0.0308
3175270,0.1220
3175510,0.2000
3175570,0.0998
3175630,0.0809
3175660,0.0261
3175770,0.2912
3175900,0.0435
3175960,0.1427
3176450,0.0001
3176470,0.1301
3176560,0.2054
3176590,0.0842
3176710,-0.0142
3176860,0.0963
3177180,0.0857
3177520,0.0261
3177550,0.0337
3178020,0.0768
3178210,0.1820
3178520,0.1336
3178540,0.0313
3178660,-0.0248
3178720,0.0844
3178940,0.0478
3179050,0.1354
3179080,0.0277
3200030,0.0151
3200060,0.0649
3200090,0.0125
3200120,-0.0064
3200210,-0.0112
3200240,-0.0368
3200270,-0.0158
3200300,0.0585
3200360,-0.0445
3200390,-0.0250
3200420,-0.0511
3200450,0.0411
3200480,0.0664
3200510,0.0146
3300035,-0.1041
3300616,-0.1026
3301380,0.0338
3301440,0.0370
3301470,0.0006
3301500,-0.0789
3301590,-0.0103
3301620,0.0391
3301650,-0.0329
3301680,0.0052
3301740,0.0217
3301860,-0.1060
3301890,0.0714
3301950,0.0614
3302010,-0.0785
3302070,0.1208
3302100,-0.0673
3302130,-0.0042
3302250,-0.0433
3302280,-0.0300
3302310,0.0839
3302340,-0.1187
3302400,0.0808
3302460,-0.0875
3302480,-0.1003
3302490,-0.1086
3302580,-0.0403
3302610,-0.1137
3302640,-0.0041
3302760,0.0255
3302880,0.0166
3302910,-0.0887
3302970,-0.0106
3302990,0.1275
3303000,0.0828
3303090,0.0577
3303150,0.1230
3303180,-0.0022
3303210,0.0833
3303240,0.1175
3303330,-0.0858
3303360,0.2184
3303420,0.0588
3303480,0.0386
3303510,0.0490
3303540,0.1027
3303600,0.0308
3303660,0.0066
3303690,0.1017
3303750,-0.0226
3303780,-0.1285
3303810,0.0170
3303840,0.1542
3303870,-0.0744
3303900,0.1353
3303930,0.0268
3303960,0.0695
3304030,0.0733
3304040,0.0142
3304050,0.0005
3304140,-0.1239
3304230,0.1145
3304260,0.0910
3304290,-0.0860
3304350,0.0484
3304380,-0.1098
3304410,0.0096
3304590,0.0754
3304670,0.0047
3304680,0.0405
3304740,-0.0238
3304760,0.0136
3304830,0.0287
3304890,0.0667
3304960,0.0292
3304980,0.0033
3305040,0.0062
3305220,-0.0322
3305280,0.0365
3305310,-0.0438
3305370,0.0428
3305400,-0.1000
3305430,0.0270
3305460,0.1036
3305520,0.1120
3305550,0.0039
3305580,0.0123
3305730,0.0445
3305760,0.1039
3305790,0.0197
3305820,0.1585
3305880,0.0153
3305940,0.0519
3306030,0.0272
3306060,0.0664
3306080,0.0331
3306150,-0.0064
3306180,0.0297
3306420,-0.1833
3306480,0.0263
3306540,0.1926
3306720,0.0495
3306780,-0.0615
3306930,-0.0338
3307050,0.1183
3307115,-0.0362
3307140,-0.0075
3307170,0.0681
3307300,0.0205
3400004,0.0629
3400008,0.0610
3400009,-0.0345
3400660,0.0458
3400690,0.1285
3400720,0.0337
3400750,0.1144
3400810,0.0508
3400900,-0.0665
3401020,0.0046
3401050,0.0167
3401170,-0.0022
3401260,-0.0547
3401320,-0.0026
3401350,0.0342
3401380,0.0275
3401410,-0.0256
3401440,-0.0454
3401500,0.1037
3401530,0.0250
3401560,-0.0250
3401590,0.0047
3401620,0.0726
3401650,0.0906
3401710,0.1231
3401800,0.0118
3401830,0.0386
3401860,0.1042
3401950,0.1063
3401980,0.1375
3402030,0.0405
3402160,0.1441
3402220,0.0916
3402250,-0.0772
3402280,0.0308
3402310,0.0590
3402340,-0.0723
3402370,-0.0196
3402400,0.0479
3402430,0.0521
3402460,0.0651
3402520,0.0857
3402550,-0.0346
3402580,0.0710
3402790,0.0848
3402820,0.0246
3402850,0.0110
3403000,0.0035
3403060,0.1016
3403090,0.0544
3403120,0.0789
3403150,0.0909
3403180,0.0608
3403240,0.0373
3403270,-0.0374
3403300,0.0524
3403330,0.0553
3403360,-0.0235
3403390,0.1029
3403420,0.1034
3403450,0.0616
3403480,-0.0843
3403540,-0.0333
3403570,0.1058
3403600,0.1112
3403690,0.0632
3403720,0.0725
3403780,0.0258
3403810,0.1081
3403840,0.0117
3403870,0.1329
3403900,-0.0039
3403990,0.0560
3404020,0.0441
3404080,0.0934
3404110,0.0927
3404140,0.0672
3404170,0.0007
3404290,0.0576
3404320,0.0540
3404350,-0.0085
3404410,-0.0340
3404470,0.1285
3404500,-0.0051
3404560,0.0084
3404590,0.0209
3404620,-0.1011
3404660,0.0612
3404710,0.0329
3404860,0.0913
3404890,0.0052
3404920,0.1491
3404950,0.0421
3404980,0.1407
3405010,0.0414
3405070,-0.0438
3405190,0.0367
3405220,0.1065
3405250,-0.0459
3405280,-0.0707
3405310,0.1012
3405340,0.1682
3405370,0.0041
3405400,-0.0862
3405430,0.0461
3405460,-0.1076
3405490,0.0934
3405520,0.0570
3405550,0.1740
3405580,0.0262
3405640,0.0173
3405670,0.0352
3405730,0.0486
3405760,0.0899
3405790,0.0207
3405850,0.0885
3405880,0.1076
3405940,0.0435
3405970,0.1742
3406000,0.0587
3406030,0.0062
3406090,0.0714
3406120,-0.0923
3406180,0.0632
3406210,0.0313
3406270,-0.0289
3406300,0.0664
3406330,0.0755
3406360,0.1265
3406390,-0.0048
3406420,0.1003
3406450,-0.0523
3406480,0.0263
3406510,0.0421
3406540,0.0731
3406570,0.1476
3406630,0.0718
3406690,0.0158
3406720,0.0482
3406780,0.0943
3406810,-0.0687
3406840,0.0510
3406870,0.0748
3406900,0.0527
3406930,-0.0244
3406960,0.0936
3406990,0.0448
3407110,-0.0456
3407170,0.0648
3407230,0.0482
3407260,0.0591
3407320,0.0006
3407350,0.1356
3407380,0.0465
3407410,0.1052
3407440,-0.0091
3407500,-0.0028
3407530,0.0411
3407560,0.0360
3407740,-0.0184
3407770,0.0078
3407800,-0.0060
3407830,0.1159
3407860,-0.0657
3407890,-0.0081
3407920,-0.0770
3407950,0.0961
3408010,-0.0116
3408040,0.0385
3408070,-0.0156
3408100,0.0501
3408130,-0.0441
3408160,-0.1355
3408220,-0.2089
3408370,0.0915
3408400,0.0742
3408460,0.0002
3408520,0.1073
3408580,-0.0415
3408610,-0.0133
3408640,-0.0057
3408670,0.0157
3408700,0.0638
3408730,0.0917
3408760,-0.0203
3408790,0.1034
3408820,0.0747
3408850,-0.0281
3408880,-0.0590
3408940,-0.1202
3409000,0.0160
3409120,0.0311
3409150,0.0316
3409180,-0.0267
3409210,0.0082
3409240,0.0311
3409270,0.0665
3409300,-0.0898
3409330,0.0637
3409390,0.0935
3409420,0.0248
3409450,0.0343
3409510,0.0920
3409540,0.0602
3409600,0.0621
3409630,0.0203
3409660,0.0221
3409690,0.1325
3409720,0.0898
3409750,0.0837
3409780,-0.0530
3409810,0.1145
3409840,0.0675
3409870,0.0283
3409900,0.0167
3409930,0.1009
3409990,-0.0377
3410020,-0.0622
3410050,0.0474
3410110,0.0605
3410140,0.0985
3410200,0.0666
3410230,0.0925
3410290,0.1622
3410320,0.0178
3410350,-0.0151
3410380,0.0790
3410470,0.0219
3410500,0.1031
3410530,-0.0246
3410560,0.0191
3410590,0.0837
3410620,0.0952
3410650,-0.0176
3410710,0.0587
3410770,0.0261
3410810,-0.0035
3410860,0.1335
3410890,0.1155
3410920,0.0417
3410950,0.0855
3410980,0.0580
3411010,0.0979
3411040,-0.0783
3411070,-0.1119
3411100,-0.0448
3411130,-0.1320
3411160,0.0267
3411280,0.1156
3411310,0.0528
3411340,-0.0671
3411400,-0.0041
3411430,-0.0072
3411460,-0.0449
3411490,-0.0563
3411520,0.1713
3411550,0.0994
3411580,0.1363
3411640,0.0253
3411670,-0.0545
3411790,-0.0356
3411820,0.0619
3411850,-0.0224
3411880,-0.0487
3411910,0.0119
3411940,-0.0793
3411970,0.0838
3412060,0.1037
3412090,-0.0830
3412120,0.0446
3412150,-0.0196
3412180,0.0272
3412240,0.0948
3412300,0.0254
3412390,-0.0108
3412420,0.0630
3412450,0.0382
3412480,0.0300
3412660,0.1037
3412690,0.0135
3412720,0.0076
3412810,-0.0143
3412840,-0.0053
3412870,0.0450
3412900,-0.0055
3412960,0.0759
3412990,0.0789
3413050,0.0164
3413080,0.0809
3413110,0.1032
3413230,0.0215
3413260,0.0182
3413290,-0.0246
3413320,0.0546
3413350,0.0590
3413410,0.0545
3413500,-0.0709
3413530,0.0270
3413590,0.0860
3413650,0.0082
3413680,0.0617
3413710,0.0766
3413770,0.0295
3413800,-0.2643
3413830,0.1135
3413860,0.0680
3413890,0.1455
3413950,0.0699
3413980,-0.0236
3414010,0.0661
3414040,0.0817
3414070,0.0579
3414100,-0.0371
3414130,-0.0401
3414250,0.0603
3414310,-0.0357
3414340,-0.0074
3414370,0.0547
3414430,-0.0759
3414460,0.0690
3414490,0.1274
3414640,0.0491
3414670,0.0472
3414850,-0.0324
3414880,0.0028
3414970,0.1061
3415000,-0.0522
3415030,-0.0350
3415090,-0.0436
3415120,0.0478
3415210,0.0194
3415270,0.0390
3415330,0.1138
3415360,0.0041
3415390,0.0132
3415420,0.0115
3415510,0.0425
3415540,0.1283
3415570,0.0262
3415600,0.0254
3415630,0.1179
3415660,0.0194
3415690,0.0417
3415720,-0.0205
3415750,-0.0199
3415870,0.1094
3415900,0.0920
3415960,0.0105
3415990,0.0532
3416020,0.0211
3416080,-0.0406
3416110,-0.0002
3416170,-0.0356
3416200,0.0207
3416230,-0.0082
3416260,0.0771
3416320,-0.1960
3416350,0.0720
3416440,-0.0721
3416470,-0.0491
3416500,0.1256
3416530,0.0432
3416560,0.1040
3416590,0.1971
3416620,0.0524
3416650,0.0998
3416680,0.0886
3416710,0.0646
3416740,0.0747
3416800,0.0202
3416830,-0.0130
3416860,0.0535
3416890,0.1431
3416920,0.0343
3416950,0.0932
3416980,0.0312
3417010,-0.0232
3417070,0.0245
3417100,0.0440
3417130,0.0280
3417160,0.0428
3417190,0.0264
3417250,-0.0127
3417280,0.0431
3417340,0.0143
3417370,-0.0229
3417430,-0.0889
3417490,0.0415
3417520,-0.0154
3417610,0.1180
3417640,-0.0149
3417700,0.0886
3417730,0.0566
3417760,0.0582
3417790,0.0415
3417820,0.0701
3417880,0.0266
3417910,0.0155
3417970,-0.0966
3418060,0.0630
3418120,-0.1500
3418150,0.0222
3418180,-0.0262
3418210,0.1091
3418300,-0.0414
3418330,0.0778
3418360,0.0215
3500010,-0.0139
3500030,0.0116
3500060,0.0520
3500120,0.0241
3500150,-0.0254
3500180,0.0195
3500210,0.0900
3500240,-0.1225
3500270,0.0000
3500300,-0.0642
3500390,-0.0179
3500510,-0.0591
3500540,-0.1183
3500570,0.0037
3500690,0.0248
3500960,0.0207
3500990,0.0636
3501080,0.0981
3501110,-0.0516
3501170,0.0801
3501260,0.0111
3501500,0.0509
3501650,0.0844
3501680,0.0862
3501740,-0.0123
3501890,0.0059
3502100,0.0579
3502190,-0.0482
3502250,0.0180
3502310,-0.0239
3502370,0.0419
3502430,0.0151
3502460,0.0554
3502520,-0.0705
3502610,0.0213
3502640,0.0209
3600001,-0.0085
3600002,-0.1622
3600003,0.0498
3600004,0.0450
3600005,-0.0036
3600007,-0.1636
3600008,0.1240
3600009,-0.0348
3600010,0.0578
3600011,0.0297
3600012,-0.0920
3600013,-0.1095
3600014,-0.0257
3600015,0.0455
3600016,-0.0028
3600017,0.0460
3600018,0.0192
3600019,-0.0968
3600020,0.0807
3600021,0.0653
3600023,-0.0178
3600024,0.0660
3600124,-0.0051
3600125,0.0068
3602340,-0.0516
3602370,-0.0312
3602430,0.0040
3602460,0.0508
3602520,-0.1466
3602550,-0.1184
3602580,-0.0262
3602670,-0.0511
3602700,-0.1378
3602730,0.0204
3602820,-0.0911
3602920,0.0224
3602970,-0.0709
3603180,0.0493
3603210,-0.0553
3603270,0.0063
3603420,0.0435
3603480,-0.0158
3603660,0.0153
3603720,0.0197
3603810,-0.0176
3603840,-0.0530
3603870,-0.0117
3603930,-0.0068
3603960,0.0416
3603990,0.0457
3604050,-0.0129
3604080,-0.0386
3604110,0.0029
3604140,0.0126
3604200,0.0930
3604290,-0.0428
3604410,0.0412
3604530,-0.0647
3604620,-0.0428
3604650,-0.0703
3604710,0.1099
3604740,0.0864
3604870,-0.0783
3604920,0.0190
3605040,-0.0736
3605280,0.0373
3605310,-0.0378
3605340,0.0825
3605460,0.1164
3605520,-0.1184
3605580,-0.0035
3605640,0.0775
3605820,-0.0577
3605850,-0.0069
3605940,0.0007
3606060,0.0740
3606090,0.0428
3606160,-0.0576
3606180,0.0204
3606210,0.0131
3606240,-0.0061
3606300,-0.0122
3606330,-0.0455
3606390,0.0367
3606420,0.0177
3606470,0.0124
3606500,-0.0564
3606540,0.0238
3606570,-0.0465
3606630,-0.0800
3606660,-0.0573
3606690,-0.0554
3606720,0.0123
3606780,0.1161
3606840,-0.0502
3606900,0.0352
3606990,0.1414
3607020,0.0129
3607110,0.0014
3607230,-0.1433
3607260,-0.1065
3607290,0.0438
3607320,0.0958
3607380,-0.0624
3607470,-0.0376
3607530,-0.0148
3607560,-0.2140
3607590,0.0734
3607650,-0.0267
3607680,-0.0906
3607770,0.0662
3607860,-0.1637
3607980,-0.0951
3608010,0.0910
3608130,0.0280
3608160,-0.0367
3608250,0.0758
3608310,-0.0327
3608340,-0.0338
3608370,-0.1067
3608400,0.1609
3608430,-0.0004
3608460,-0.1057
3608490,-0.0719
3608580,-0.0004
3608790,-0.1224
3608880,-0.0280
3608910,0.0369
3608970,0.0305
3609030,-0.1704
3609060,-0.1567
3609090,0.1072
3609120,0.1396
3609210,-0.1212
3609330,-0.1370
3609360,0.0281
3609390,-0.1630
3609420,-0.0303
3609540,0.0725
3609630,-0.0349
3609660,-0.0392
3609690,-0.1217
3609720,0.0224
3609840,0.0081
3609870,-0.0048
3609930,0.0643
3609960,-0.1594
3609990,-0.0037
3610050,-0.0056
3610080,0.0650
3610170,0.1237
3610200,0.1167
3610410,-0.0728
3610500,-0.1141
3610530,0.0565
3610560,-0.1534
3610590,-0.0032
3610680,0.0192
3610710,-0.0497
3610860,0.0280
3610890,0.0986
3610920,-0.0425
3610950,0.0033
3610980,-0.0279
3611070,-0.0764
3611160,0.0134
3611190,-0.0977
3611370,-0.0666
3611400,-0.0174
3611460,0.0011
3611490,-0.0904
3611520,0.0052
3611610,-0.0795
3611670,0.0552
3611700,-0.0452
3611730,0.0385
3611740,-0.0043
3611760,0.0462
3611880,-0.0137
3611910,0.0541
3611940,0.0426
3611970,0.0094
3612180,-0.1714
3612240,-0.0137
3612270,-0.0527
3612300,-0.0573
3612330,0.0524
3612360,-0.0987
3612390,-0.0432
3612450,-0.0221
3612510,0.0085
3612630,0.0463
3612750,-0.0161
3612900,-0.0950
3612960,0.0062
3612990,0.0131
3613020,-0.0475
3613080,0.0139
3613110,-0.0696
3613230,0.0930
3613290,0.0320
3613350,0.0870
3613380,0.0999
3613530,0.0330
3613590,0.0575
3613620,0.0351
3613710,-0.0438
3613740,-0.0115
3613950,0.0790
3613980,-0.0319
3614010,-0.0511
3614190,0.0168
3614220,-0.0951
3614280,0.0314
3614340,0.0521
3614400,0.0672
3614460,0.0549
3614550,-0.0150
3614580,0.0190
3614610,-0.0703
3614640,-0.0355
3614700,0.0124
3614730,0.1725
3614760,0.0121
3614820,-0.0251
3614850,0.0991
3614940,0.0428
3614970,-0.0690
3615090,-0.0180
3615180,-0.0941
3615240,-0.0157
3615300,-0.0681
3615360,0.1351
3615390,0.0419
3615450,0.1419
3615480,-0.0821
3615510,0.0058
3615540,0.0236
3615570,0.0768
3615630,-0.0686
3615780,-0.0930
3615810,0.0242
3615900,-0.0436
3615980,0.0423
3615990,-0.0568
3616080,0.2229
3616170,0.0380
3616200,0.1128
3616230,-0.0444
3616260,-0.0150
3616290,-0.0521
3616380,0.0603
3616410,-0.0425
3616440,0.0302
3616470,0.0108
3616560,-0.1113
3616620,0.0491
3616680,0.0428
3616710,0.0554
3616740,-0.0481
3616830,-0.0480
3616950,0.1297
3616960,-0.0447
3616980,0.1095
3617130,-0.0211
3617160,-0.0534
3617190,-0.0223
3617220,0.0204
3617380,-0.0591
3617460,0.0612
3617520,0.0324
3617640,0.1482
3617670,-0.0734
3617700,0.0719
3617730,0.0165
3617820,0.0217
3617910,-0.0916
3617970,-0.0951
3618030,-0.0379
3618090,-0.0500
3618120,-0.0118
3618150,0.0277
3618180,-0.0093
3618240,0.2074
3618270,0.0817
3618330,0.1026
3618450,0.0116
3618480,0.1248
3618540,-0.0114
3618570,-0.0712
3618600,0.0394
3618630,0.0431
3618660,-0.0341
3618690,-0.0367
3618750,-0.0266
3618900,-0.1135
3618960,-0.0962
3619110,0.0636
3619170,-0.0368
3619200,0.0203
3619230,-0.0272
3619260,0.0042
3619320,-0.0593
3619380,0.0957
3619410,-0.0245
3619500,-0.0695
3619560,-0.0137
3619590,-0.0995
3619650,0.1173
3619680,-0.0030
3619740,-0.1636
3619800,-0.0382
3619830,0.0233
3619920,-0.0766
3619950,0.0684
3620040,-0.0520
3620160,0.0023
3620190,0.1649
3620220,-0.0013
3620340,0.0976
3620370,0.0250
3620400,0.0216
3620460,0.0653
3620490,0.0419
3620580,0.1064
3620610,-0.1029
3620640,-0.0415
3620670,-0.0461
3620700,-0.0339
3620760,-0.0956
3620790,-0.0862
3620820,-0.1108
3620850,0.0212
3620880,0.0790
3620910,-0.0440
3620940,-0.0577
3621000,0.0610
3621120,-0.0030
3621180,0.0512
3621210,-0.0385
3621240,0.0055
3621250,0.0531
3621260,-0.0283
3621270,0.0265
3621330,-0.0174
3621360,-0.1006
3621450,-0.0656
3621480,0.0615
3621510,0.0382
3621570,-0.0716
3621630,-0.0149
3621660,-0.0438
3621720,-0.1103
3621780,-0.0343
3621810,0.1532
3621840,0.1703
3621900,0.0142
3621960,-0.1316
3622020,0.0091
3622050,-0.0338
3622140,0.0052
3622170,-0.0926
3622260,0.0497
3622290,-0.0382
3622380,0.0005
3622410,-0.1378
3622470,0.0210
3622500,0.0780
3622530,0.0059
3622560,0.0393
3622680,0.0952
3622710,0.1543
3622740,-0.0320
3622770,0.0066
3622830,0.0300
3622890,-0.1067
3622920,0.0058
3623010,-0.0230
3623040,-0.0278
3623070,-0.1633
3623160,0.0785
3623190,-0.0183
3623220,0.0081
3623310,0.0948
3623370,-0.0187
3623430,-0.0283
3623460,-0.1588
3623490,-0.0248
3623520,0.0152
3623580,0.0535
3623640,-0.0456
3623670,-0.0150
