id,p_grd
4207710,1.0069
4207830,1.0172
4207980,0.7816
4208010,0.8567
4208060,0.7309
4208280,0.7547
4208460,0.8199
4208490,0.8029
4208550,0.8789
4208580,0.9028
4208670,0.8640
4208790,1.1464
4208820,1.0407
4208850,0.7571
4209090,0.8070
4209120,0.9958
4209150,0.8738
4209240,0.8778
4209270,0.8920
4209300,0.7657
4209360,0.9469
4209480,0.9623
4209540,1.0913
4209570,0.9342
4209600,0.8553
4209690,0.9397
4209750,0.6499
4209780,0.9659
4209930,0.7041
4209940,0.7110
4209960,0.7949
4209990,0.8894
4210070,0.8861
4210110,0.7309
4210115,0.8526
4210200,0.6754
4210230,0.9075
4210350,0.9844
4210380,0.7484
4210440,1.0590
4210590,0.8707
4210620,0.8531
4210650,1.0939
4210710,1.1049
4210740,0.9519
4210830,0.8774
4210860,0.9677
4210870,1.0128
4210920,0.7434
4210950,0.6587
4210980,0.8850
4211010,1.0527
4211160,0.9798
4211220,0.6991
4211310,0.8325
4211340,0.9617
4211400,0.9535
4211420,0.8894
4211450,0.9664
4211490,0.8312
4211580,0.8573
4211610,0.8061
4211670,0.9054
4211700,0.6684
4211730,0.9002
4211760,0.9639
4211790,0.9692
4211820,0.9078
4211880,0.6671
4211940,0.8723
4212030,0.8473
4212090,0.7690
4212150,1.1301
4212170,0.8668
4212210,0.9149
4212300,0.9681
4212330,0.8912
4212390,0.9081
4212480,0.9697
4212540,0.8991
4212570,0.8243
4212600,0.8190
4212630,0.8554
4212660,0.8967
4212690,1.0880
4212720,0.8573
4212725,0.8404
4212750,0.7569
4212840,0.7855
4212930,0.8177
4212990,0.8296
4213020,0.8112
4213050,0.7550
4213080,0.9400
4213110,0.9239
4213140,0.8184
4213290,0.8794
4213320,0.7887
4213380,0.7093
4213440,0.7976
4213470,0.8143
4213500,0.9197
4213590,1.0906
4213710,0.9424
4213770,1.0801
4213980,1.0355
4214100,0.8438
4214160,1.0113
4214250,0.9611
4214310,0.8993
4214430,0.7609
4214460,0.7912
4214550,0.9893
4214580,0.9623
4214730,0.7748
4214760,0.9107
4214790,1.0991
4214850,0.7707
4214880,0.9680
4214940,0.7931
4215030,1.0627
4215120,0.8471
4215150,0.9178
4215170,0.9204
4215210,0.9703
4215240,0.9857
4215270,0.8359
4215290,0.7490
4215330,1.1197
4215360,0.7991
4215450,0.6902
4215480,1.0667
4215510,0.7534
4215540,0.9748
4215600,0.6886
4215660,0.8144
4215720,1.0430
4215750,0.9176
4215810,0.8024
4215830,0.8944
4215900,0.8422
4215960,0.9805
4215990,0.7647
4216020,0.8768
4216050,0.9375
4216110,1.0422
4216170,0.8536
4216200,0.9628
4216230,0.9554
4216290,0.8640
4216380,1.1477
4216410,0.9166
4216440,1.0902
4216500,0.6918
4216530,0.8516
4216620,0.5915
4216740,0.4641
4216890,0.9031
4216980,0.9288
4217010,1.0250
4217100,0.8407
4217160,0.9886
4217220,1.0281
4217280,0.9654
4217310,0.9531
4217370,0.8177
4217430,1.0785
4217460,1.0029
4217520,1.0554
4217580,0.9265
4217610,0.7704
4217640,0.9303
4217670,0.7651
4217700,0.7111
4217730,0.8804
4217760,0.9060
4217770,0.6997
4217790,0.8332
4217850,0.9089
4217880,1.0460
4217940,0.9445
4218030,0.8991
4218090,0.9427
4218120,0.9083
4218150,0.9063
4218240,0.6938
4218270,1.1918
4218300,1.0970
4218330,0.7854
4218360,0.6161
4218390,1.0031
4218450,0.8446
4218510,1.0593
4218570,0.9337
4218580,0.7967
4218590,0.7225
4218630,1.0427
4218660,0.6883
4218740,0.9835
4218750,1.0055
4218780,1.0290
4218810,0.7912
4218840,0.8597
4218900,0.8174
4218930,0.9008
4218990,0.8643
4219020,0.8318
4219050,0.9449
4219140,0.7890
4219170,0.8551
4219200,0.7984
4219290,0.8908
4219350,1.0361
4219470,0.9414
4219500,0.8540
4219530,1.0307
4219560,1.0264
4219650,0.9278
4219680,0.7448
4219710,0.8436
4219800,0.7852
4219830,0.8452
4219860,1.0074
4219890,0.9046
4220040,0.6907
4220100,1.0084
4220130,0.8996
4220220,0.6263
4220250,1.0236
4220310,1.2119
4220370,0.9560
4220400,0.7837
4220430,0.7141
4220460,0.6240
4220520,0.9821
4220550,0.9381
4220580,0.9086
4220640,0.7440
4220730,0.7714
4220850,0.7388
4220910,0.8585
4220970,1.0678
4221090,0.7417
4221120,0.8768
4221150,0.8906
4221180,0.8385
4221200,0.7615
4221240,0.8202
4221330,0.6587
4221420,1.0270
4221490,0.6055
4221510,0.8422
4221540,1.0080
4221570,0.8546
4221660,0.8803
4221690,0.8676
4221810,0.7920
4221840,0.9358
4221870,0.9146
4221910,0.6550
4221930,0.9113
4222050,0.8119
4222060,1.0188
4222140,0.8900
4222170,0.8590
4222200,0.7237
4222230,0.7483
4222260,0.9568
4222290,0.8420
4222320,0.8500
4222350,0.9498
4222370,0.8227
4222380,1.0219
4222400,0.8629
4222410,0.9816
4222440,1.0300
4222470,1.0837
4222530,0.8978
4222560,1.1649
4222590,0.9184
4222600,0.9443
4222620,0.9901
4222710,0.8238
4222740,1.0610
4222770,1.0391
4222790,0.8482
4222800,0.6110
4222830,0.7471
4222860,0.9715
4222980,0.8326
4223010,0.9285
4223040,0.8049
4223220,0.9776
4223250,0.6864
4223490,0.7823
4223550,0.9281
4223640,1.0375
4223700,0.6415
4223760,0.8949
4223790,1.0722
4223820,0.8127
4223850,0.7673
4223970,0.7730
4224000,1.0211
4224030,0.7552
4224060,0.7643
4224090,0.9436
4224120,0.8473
4224150,0.8359
4224240,0.7771
4224300,1.0726
4224320,0.8554
4224360,0.9410
4224390,1.0199
4224480,0.9661
4224510,0.9967
4224540,0.8730
4224630,0.7793
4224650,0.8374
4224750,0.9407
4224790,0.9067
4224820,0.9871
4224870,1.0229
4224960,0.9592
4224970,0.9878
4224990,0.8017
4225080,0.7665
4225110,0.8631
4225140,0.7800
4225170,0.9438
4225200,0.9067
4225230,0.8612
4225290,0.8817
4225440,0.8178
4225590,0.9093
4225650,1.0320
4225680,0.7163
4225740,1.0482
4225830,0.7497
4225950,0.6882
4225980,0.8762
4226010,0.9361
4226040,0.9365
4226070,0.7674
4226130,0.8412
4226250,0.8259
4226300,0.7637
4226370,0.7806
4226390,0.9474
4226400,0.7796
4226460,0.9514
4226520,0.8986
4226550,0.7434
4226580,0.9108
4226610,0.8460
4226700,0.8740
4226730,0.6847
4226760,0.7322
4226820,0.6490
4226850,0.9896
4400065,0.8892
4400090,0.9168
4400120,0.8355
4400150,1.0207
4400210,0.8508
4400240,0.9289
4400270,1.0350
4400330,1.0122
4400360,0.9998
4400540,0.9257
4400570,1.0017
4400630,1.0017
4400660,0.9200
4400720,1.0286
4400750,1.0001
4400780,0.8413
4400810,0.9536
4400840,0.8481
4400870,0.8748
4400900,0.8388
4400960,0.9793
4400990,0.8845
4401020,0.9029
4401050,0.8181
4401110,0.8046
4401140,0.9333
4401170,0.7785
4401200,0.7936
4500002,0.8227
4500690,0.9901
4500720,0.8783
4500750,0.9373
4500780,0.9389
4500810,0.9045
4500840,1.2068
4500870,0.8996
4500900,0.9196
4500930,1.0338
4500960,1.1405
4501020,0.8553
4501050,0.9920
4501080,1.0140
4501110,0.9868
4501170,0.8876
4501250,0.8860
4501440,0.9212
4501500,0.9552
4501530,0.9651
4501560,0.8958
4501740,0.9235
4501770,0.9015
4501800,0.9030
4501830,0.8926
4501860,0.9195
4501920,0.9181
4501950,0.9845
4502010,0.9388
4502070,0.9738
4502100,0.9931
4502130,0.8992
4502160,0.9035
4502190,0.9774
4502220,1.0737
4502250,0.9280
4502280,0.8594
4502310,0.9273
4502340,0.9160
4502370,0.9158
4502400,0.8488
4502430,0.9816
4502460,0.9665
4502490,0.9236
4502520,0.9715
4502550,0.9525
4502580,0.9658
4502610,0.9758
4502640,0.9222
4502670,0.9375
4502700,0.9306
4502730,1.0170
4502760,1.0306
4502790,0.9016
4502820,0.9987
4502850,0.9503
4502880,0.9391
4502970,0.9580
4503000,0.7627
4503030,1.0436
4503060,0.9728
4503150,0.9034
4503180,1.1513
4503210,0.9100
4503330,0.8330
4503360,0.8836
4503390,0.8132
4503460,0.9909
4503480,1.0142
4503510,0.9750
4503540,0.9677
4503570,1.0897
4503600,0.9781
4503630,0.9234
4503660,0.9272
4503690,0.7472
4503720,0.7585
4503750,0.8640
4503780,0.8711
4503810,1.0841
4503840,0.9761
4503870,0.9617
4503900,1.1454
4503908,0.9318
4600002,1.0355
4600052,0.8891
4600053,1.0513
4602070,0.9569
4605610,1.0633
4606240,1.0204
4607950,0.8878
4608520,0.9181
4610560,0.8659
4612000,0.8807
4616950,0.7763
4619410,0.8971
4619450,0.7468
4620100,0.9679
4624390,0.8528
4630800,0.9642
4631350,1.1201
4634480,0.9253
4635480,0.9241
4639540,1.1521
4639600,0.9590
4641300,0.9186
4644940,0.8822
4646380,0.7843
4648390,0.9572
4655260,0.9423
4659820,0.9615
4665460,0.9264
4666270,1.0441
4666930,1.0397
4669930,0.9376
4672090,0.9028
4674370,0.9963
4675420,1.3352
4676620,1.0125
4678570,1.3529
4679710,0.8425
4680430,0.9537
4680441,1.0053
4700001,1.1387
4700030,1.2768
4700060,1.1735
4700090,1.1312
4700120,1.1706
4700180,0.9305
4700240,1.0566
4700270,0.9806
4700300,1.0987
4700330,0.8808
4700360,1.0470
4700420,0.9843
4700450,1.2517
4700510,0.9879
4700570,1.0912
4700600,1.0214
4700630,1.1183
4700660,0.8823
4700690,1.0634
4700720,1.1127
4700750,1.0436
4700780,1.0275
4700850,1.1034
4700900,1.2053
4700930,1.0108
4700960,1.1293
4700990,1.0063
4701020,1.0399
4701050,1.1274
4701080,1.2991
4701110,1.1059
4701140,0.8702
4701170,0.9606
4701200,0.8614
4701230,1.1173
4701260,1.0746
4701290,0.8615
4701390,1.2444
4701400,1.1080
4701410,1.0876
4701440,1.0032
4701470,1.0468
4701500,1.1798
4701530,1.0373
4701590,1.0533
4701620,1.0406
4701650,1.0652
4701680,0.9171
4701740,1.0007
4701770,0.9951
4701800,1.1563
4701830,1.2078
4701860,0.9513
4701890,0.8495
4701920,1.0461
4701950,1.1060
4701980,0.9996
4702010,1.2469
4702070,1.0879
4702100,1.1357
4702130,1.1272
4702160,0.7771
4702190,1.0513
4702220,1.0208
4702280,1.1209
4702310,1.1327
4702340,1.1060
4702370,1.0187
4702400,0.8948
4702430,0.8620
4702460,1.1357
4702490,1.0697
4702520,1.1643
4702550,1.0992
4702580,0.7772
4702610,0.8673
4702640,1.1232
4702670,1.1376
4702700,0.9896
4702760,0.9339
4702790,1.0697
4702820,1.1448
4702880,1.0275
4702910,1.2011
4702940,1.0130
4702970,1.1770
4703000,0.9845
4703030,0.9754
4703060,1.0084
4703090,0.9226
4703150,1.1116
4703180,1.0644
4703210,1.0845
4703240,0.9898
4703270,1.0727
4703300,0.9772
4703330,1.0522
4703360,0.9653
4703390,1.1407
4703420,0.9745
4703450,0.9374
4703480,0.9266
4703510,1.0432
4703590,1.0895
4703600,1.0422
4703660,1.1511
4703690,1.0031
4703720,0.9729
4703750,1.1068
4703780,0.9158
4703810,1.0308
4703870,1.0844
4703960,1.1617
4703990,0.9660
4704020,1.0433
4704050,0.9956
4704080,1.1164
4704100,1.1086
4704170,1.2804
4704200,1.1020
4704230,0.8634
4704260,1.1748
4704290,1.0356
4704320,1.0148
4704350,1.1443
4704380,1.1179
4704440,0.9802
4704470,1.0703
4704490,1.1771
4704500,1.1101
4704530,1.2121
4704550,1.1131
4800001,0.9585
4800008,1.0392
4800009,1.0141
4800010,1.0163
4800011,0.7796
4800012,1.0637
4807350,0.9093
4807410,0.9722
4807440,0.9639
4807470,1.0959
4807590,0.9779
4807650,1.0320
4807710,0.9065
4807780,1.1170
4807800,0.8409
4807830,1.0064
4807890,1.0708
4807950,0.9109
4807980,1.0953
4808090,0.8133
4808130,0.9611
4808190,1.1225
4808230,1.0454
4808280,0.9305
4808310,0.9270
4808340,0.9597
4808400,1.0628
4808430,1.0806
4808550,0.9380
4808580,0.9462
4808700,1.0752
4808730,0.9306
4808870,0.9153
4808880,0.7970
4808910,1.0127
4808940,0.8772
4809150,0.7413
4809200,0.8411
4809300,0.8578
4809360,1.0260
4809390,0.9375
4809410,0.9736
4809450,1.0036
4809570,0.9360
4809630,0.8018
4809670,0.7398
4809720,0.7804
4809810,0.8743
4809860,1.0217
4809870,0.7530
4810140,0.9761
4810200,0.9830
4810230,1.0184
4810260,0.8802
4810320,0.9928
4810350,0.9013
4810470,1.0671
4810500,0.7161
4810590,0.9843
4810710,0.9999
4810780,0.8857
4810800,0.9408
4810890,1.1352
4810950,1.0263
4810990,0.9990
4811010,1.1040
4811070,1.1284
4811110,1.1220
4811190,0.7924
4811220,1.0448
4811280,0.8751
4811310,0.8427
4811340,0.8997
4811430,1.0577
4811580,1.1103
4811610,1.1547
4811640,0.9034
4811680,0.9517
4811700,0.7506
4811730,1.0218
4811790,0.8770
4811990,1.0250
4812060,0.9068
4812090,0.9394
4812120,1.0438
4812180,1.0515
4812220,0.8902
4812390,0.8856
4812420,0.8380
4812460,1.0389
4812480,0.8210
4812510,0.9931
4812640,1.0282
4812700,1.0072
4812750,0.8762
4812780,0.9291
4812810,0.9514
4812870,1.1139
4812990,0.7752
4813050,0.9289
4813110,1.0921
4813170,1.0071
4813230,0.9308
4813290,1.0995
4813320,0.9670
4813350,0.9003
4813410,1.0850
4813440,0.9953
4813500,0.8111
4813530,0.8893
4813590,0.9911
4813650,1.0451
4813680,0.8883
4813710,1.0009
4813800,0.8815
4813860,0.8659
4813920,0.7760
4813960,0.9549
4814070,0.9925
4814130,0.9375
4814190,1.0204
4814280,0.9727
4814310,0.9616
4814370,1.0897
4814400,1.1878
4814430,0.9586
4814450,1.1001
4814490,0.9209
4814520,0.9448
4814550,0.9340
4814640,1.0342
4814670,1.0389
4814700,0.8700
4814730,0.9450
4814760,0.8484
4814790,1.1437
4814820,1.0391
4814850,1.0445
4814880,0.9851
4814970,0.9606
4815000,0.9979
4815150,1.0387
4815180,0.8761
4815210,1.1279
4815240,1.0857
4815270,0.8731
4815300,0.9082
4815330,0.8809
4815400,1.0036
4815510,1.0404
4815540,0.8908
4815690,0.9656
4815720,1.0623
4815750,0.9936
4815840,1.0437
4815910,0.9501
4815930,1.0063
4815960,0.9384
4815990,0.9504
4816110,1.0436
4816180,0.9102
4816200,0.8065
4816230,0.9285
4816380,0.9905
4816410,0.9641
4816440,0.8357
4816500,1.0993
4816530,0.9634
4816570,0.8833
4816620,1.0319
4816710,0.8936
4816740,0.9622
4816770,1.1680
4816860,0.8394
4816890,0.8496
4816950,1.0584
4817010,0.8593
4817040,1.0431
4817070,0.8986
4817100,1.0396
4817160,0.8848
4817390,0.9838
4817550,1.0135
4817580,1.1612
4817610,1.0398
4817640,0.9446
4817700,1.0477
4817730,1.0472
4817790,1.0922
4817830,1.0719
4817850,0.8873
4817880,1.0185
4817960,1.0848
4818000,0.8260
4818060,0.8918
4818120,0.9542
4818150,0.9123
4818180,0.9022
4818210,1.0092
4818280,0.8874
4818300,0.8551
4818360,0.8939
4818390,0.9982
4818480,1.1053
4818540,0.8922
4818720,0.9153
4818810,0.8955
4818900,0.9405
4818940,1.0157
4819080,0.9990
4819110,1.0650
4819170,0.9639
4819280,1.0297
4819320,1.0308
4819350,1.1686
4819380,0.9765
4819440,1.0571
4819560,0.9432
4819650,1.0212
4819700,0.9532
4819740,1.0996
4819770,1.0052
4819820,1.0047
4819830,0.9712
4819840,0.8934
4819950,1.2004
4819980,1.0223
4820010,1.0935
4820130,0.9760
4820160,1.0512
4820190,0.9490
4820220,0.9897
4820250,0.9561
4820280,0.9276
4820310,0.7568
4820340,0.8526
4820400,1.0923
4820500,0.9706
4820550,0.7744
4820600,0.8540
4820640,1.0184
4820700,1.0775
4820760,0.8825
4820850,0.8994
4820960,0.9523
4821000,1.0019
4821030,1.0020
4821060,0.9846
4821150,1.0006
4821360,1.0007
4821390,0.8940
4821420,0.9404
4821450,0.9629
4821540,0.8374
4821600,1.1801
4821630,0.9475
4821660,0.8430
4821720,1.0180
4821750,0.9356
4821780,0.8473
4821810,0.9136
4821900,1.0378
4822050,0.8363
4822120,0.8962
4822170,0.8845
4822230,0.9824
4822260,0.8586
4822320,1.0309
4822380,1.1655
4822410,1.0666
4822470,0.9352
4822500,0.8503
4822530,0.9158
4822560,1.0172
4822710,1.0797
4822740,1.0210
4822770,1.0199
4822800,1.0860
4822830,1.1008
4822890,1.0485
4822920,0.7538
4822970,1.0019
4822980,0.7844
4823010,0.7848
4823070,1.1536
4823100,1.0142
4823280,1.0238
4823310,1.1241
4823370,0.8523
4823430,0.9343
4823460,1.0014
4823490,0.9799
4823640,0.9150
4823670,1.0582
4823790,1.1221
4823820,0.8869
4823850,1.0003
4823880,1.0822
4823910,1.0773
4824000,1.0149
4824030,0.8572
4824060,1.0915
4824100,1.1077
4824120,0.9177
4824150,1.0455
4824180,0.9995
4824210,1.0207
4824260,0.7968
4824420,0.9851
4824450,1.1344
4824480,0.9817
4824530,0.9456
4824590,0.8338
4824600,1.0424
4824630,0.8643
4824730,0.9941
4824750,0.8649
4824780,0.6831
4824810,1.0002
4824840,0.9271
4824930,1.0500
4824960,1.0549
4824990,0.9776
4825020,0.8685
4825140,0.8960
4825170,0.9521
4825200,0.9112
4825230,1.1753
4825260,1.1263
4825320,1.0979
4825440,0.9353
4825500,0.9656
4825530,1.0365
4825560,1.0998
4825590,0.8836
4825620,0.9853
4825660,1.0012
4825680,0.7747
4825710,1.0522
4825740,1.0150
4825920,0.7886
4825980,1.0509
4826040,0.8529
4826100,1.0262
4826130,0.9044
4826160,0.8776
4826190,1.0013
4826250,0.9985
4826280,0.6874
4826310,1.0826
4826340,1.1594
4826400,0.9629
4826430,0.9515
4826470,1.0358
4826490,0.9679
4826580,0.9629
4826610,1.0529
4826640,1.0898
4826670,1.0450
4826790,0.9121
4826850,1.0229
4827030,1.1180
4827180,1.0398
4827210,0.9411
4827240,0.8707
4827300,1.0407
4827330,1.0568
4827390,0.8755
4827420,1.0041
4827450,1.0166
4827510,1.1618
4827540,0.7411
4827690,0.8896
4827720,0.8797
4827750,0.8239
4827780,0.8144
4827810,0.9799
4827870,0.7745
4827890,0.8776
4828020,0.7656
4828110,0.9533
4828200,0.9683
4828290,1.0136
4828350,0.9356
4828500,0.9283
4828550,1.0259
4828590,0.9591
4828620,1.0517
4828650,0.9445
4828680,0.9726
4828710,1.1337
4828740,0.8677
4828780,0.8460
4828890,1.1719
4828920,1.0026
4829010,0.9015
4829100,0.9183
4829130,1.0229
4829160,0.9024
4829190,1.0303
4829280,0.9288
4829400,0.9612
4829580,1.0559
4829670,0.8708
4829820,1.0150
4829850,1.0700
4830060,0.9325
4830120,0.9953
4830180,1.0497
4830250,0.9741
4830300,1.0801
4830340,0.8909
4830390,0.9666
4830420,1.0030
4830570,0.9694
4830600,1.0097
4830640,0.8431
4830720,1.1325
4830870,1.0704
4830930,0.9686
4830950,1.0348
4831040,0.9498
4831170,0.9104
4831230,0.8994
4831260,0.9287
4831290,1.0825
4831470,1.0726
4831760,0.7841
4831770,1.1195
4831890,0.9570
4831950,0.8974
4832090,1.0749
4832130,1.0440
4832160,1.1689
4832190,0.9158
4832280,0.6980
4832310,1.0790
4832340,1.1089
4832370,0.8806
4832400,0.8480
4832430,0.8759
4832460,0.8138
4832610,1.1280
4832640,0.8619
4832730,0.8916
4832740,1.1125
4832790,1.0193
4832940,1.0440
4832970,0.8448
4833010,0.8608
4833060,1.0077
4833120,0.9646
4833180,1.0437
4833360,0.9443
4833630,0.9486
4833660,1.0749
4833690,0.9426
4833720,0.7506
4833780,0.9232
4833840,0.9056
4833870,1.0174
4834020,1.0538
4834050,0.9914
4834110,1.0924
4834170,0.9253
4834260,0.9617
4834290,1.0246
4834320,0.9364
4834440,1.0304
4834470,1.0042
4834500,1.0194
4834550,0.9379
4834650,0.8650
4834770,0.5930
4834800,1.0424
4834830,1.0173
4834860,0.8071
4834920,1.1375
4834980,0.9901
4835010,0.9963
4835040,1.2247
4835070,0.8979
4835100,1.0896
4835130,0.8441
4835190,0.9355
4835250,1.1113
4835310,1.0189
4835340,0.8011
4835400,1.0298
4835430,0.8733
4835490,0.7658
4835520,0.8618
4835550,1.1080
4835560,1.1161
4835570,0.8991
4835580,0.9951
4835740,0.8442
4835760,0.9081
4835800,0.9363
4835850,1.0183
4835910,0.7635
4836000,1.0963
4836180,1.1128
4836210,0.9695
4836240,0.9446
4836300,0.9296
4836360,1.1192
4836390,1.0152
4836480,0.8145
4836540,0.7789
4836570,0.9626
4836660,0.9677
4836750,1.0181
4836780,1.1555
4836930,1.0066
4836960,1.0628
4836970,0.9968
4837020,0.9263
4837140,0.8783
4837170,1.0567
4837200,1.0012
4837260,1.0311
4837410,1.0186
4837440,0.8229
4837590,0.9998
4837650,1.0211
4837710,1.0390
4837740,0.7593
4837800,0.8464
4837900,0.9512
4838080,1.0083
4838190,0.8525
4838220,0.9703
4838360,0.8967
4838400,0.8370
4838430,1.1011
4838460,1.0127
4838580,1.0167
4838700,0.8411
4838730,0.9343
4838760,1.0442
4838790,0.9830
4838820,1.0019
4838850,0.9270
4838900,0.8934
4838970,0.9069
4839030,1.1785
4839150,1.0052
4839180,0.8359
4839270,0.7440
4839330,1.0008
4839360,1.0790
4839480,1.0700
4839510,0.9412
4839540,1.0604
4839570,1.1428
4839600,0.8926
4839630,1.1569
4839690,0.8999
4839750,0.9990
4839780,1.2419
4839870,1.1360
4839930,1.1002
4839960,0.8871
4839990,0.9929
4840020,0.9374
4840080,0.9387
4840230,0.8902
4840320,0.9451
4840350,1.0719
4840410,0.9228
4840440,0.8929
4840550,0.9628
4840620,1.0274
4840650,0.9618
4840680,0.9697
4840710,1.0146
4840740,0.8857
4840770,0.9874
4840800,1.0784
4840920,0.8550
4840950,0.9186
4841010,1.1858
4841070,0.8878
4841100,0.9073
4841190,0.9223
4841220,0.9005
4841280,1.1645
4841350,1.0381
4841400,0.9752
4841430,0.9109
4841520,0.8942
4841610,0.9878
4841670,0.9575
4841820,0.8786
4841970,1.0087
4842030,0.6655
4842060,1.0482
4842090,0.9930
4842120,0.9527
4842210,1.0131
4842240,1.0186
4842280,1.1492
4842300,0.9595
4842330,0.9177
4842360,1.0696
4842450,1.0942
4842480,0.8572
4842510,0.9384
4842690,0.8666
4842810,1.0853
4842840,1.0447
4842930,0.9744
4842960,1.1267
4842990,0.8288
4843200,0.9585
4843230,0.8941
4843260,1.0778
4843290,1.0279
4843320,0.9793
4843350,0.8616
4843470,0.9466
4843530,1.0016
4843650,1.0338
4843720,0.8834
4843760,1.0778
4843800,0.7198
4843860,1.0133
4843890,0.9954
4843920,0.9600
4843950,0.7038
4844010,1.1584
4844110,0.9546
4844150,0.8373
4844160,0.8887
4844280,0.8532
4844430,0.9268
4844470,1.1640
4844580,0.8772
4844670,0.8743
4844730,0.9950
4844800,0.9932
4844820,1.1440
4844890,0.7943
4844960,0.8706
4845000,1.0610
4845040,0.9502
4845090,1.0318
4845120,0.8393
4845150,1.1440
4845180,1.0107
4845380,0.9258
4845480,1.0267
4845540,0.9701
4845600,1.0323
4845630,1.0414
4845670,1.0498
4845720,1.0845
4845780,0.9962
4845900,0.8415
4845950,1.0215
4846200,0.9574
4846230,1.1315
4846260,0.9477
4846320,1.0177
4846350,0.6821
4846440,0.9722
4846500,0.9479
4846530,1.0963
4846620,0.9361
4846650,0.9700
4846680,0.9193
4846710,0.9714
4846740,0.9550
4899130,1.1093
4900030,1.0823
4900060,0.7237
4900090,1.0341
4900120,0.8775
4900142,0.9592
4900150,0.8312
4900210,0.9520
4900240,0.8409
4900270,0.8211
4900300,0.8686
4900330,0.9996
4900360,0.8892
4900390,0.9004
4900420,1.0392
4900450,0.9104
4900480,1.0234
4900510,0.7699
4900540,1.1031
4900570,0.9583
4900600,0.9469
4900630,0.9258
4900660,1.0681
4900690,1.0961
4900720,1.0070
4900750,1.0033
4900810,0.9399
4900870,1.0091
4900900,0.9777
4900930,0.7743
4900960,0.9926
4900990,1.2013
4901050,0.9537
4901080,0.9061
4901110,0.9687
4901140,1.1657
4901170,1.0497
4901200,0.9707
5000008,0.8282
5002010,0.9462
5002040,0.9256
5002130,0.9043
5002480,0.8491
5002490,1.0554
5002640,1.0951
5002820,0.9596
5003240,0.9049
5003480,1.0326
5003780,1.0555
5003810,1.0897
5003840,1.1684
5003870,0.9880
5004560,0.9753
5004590,0.9815
5004650,0.9109
5005310,1.0585
5005490,1.0028
5005610,0.8735
5005790,1.0040
5006120,0.9251
5006720,0.7838
5006810,0.7227
5006930,0.6947
5007050,0.9588
5007470,1.0881
5007530,0.7999
5007560,1.1333
5007600,0.7942
5007650,1.0176
5007980,0.8401
5008250,0.9930
5009180,0.8910
5009210,1.0654
5009360,0.6873
5100060,0.8619
5100090,0.8283
5100120,0.7899
5100152,0.8475
5100180,0.8979
5100210,0.9605
5100240,0.8137
5100270,0.8204
5100300,0.8238
5100360,0.9108
5100390,0.8945
5100420,0.9133
5100450,0.7911
5100480,0.9240
5100510,0.8238
5100540,0.7885
5100560,1.0258
5100600,0.9146
5100660,0.7420
5100690,0.8927
5100720,0.8092
5100750,0.7233
5100780,0.7999
5100810,0.8297
5100840,0.8122
5100870,0.9369
5100930,0.9603
5100960,0.9169
5100990,0.8433
5101050,0.8835
5101080,0.9137
5101110,0.8151
5101140,1.0301
5101170,0.6760
5101200,0.8808
5101260,0.8033
5101320,0.8520
5101350,0.8699
5101380,1.0198
5101410,1.0178
5101440,0.7787
5101470,0.8581
5101510,0.9423
5101560,0.8163
5101590,0.7783
5101620,0.7978
5101650,0.9426
5101690,0.9467
5101710,0.9379
5101740,0.8014
5101770,0.6178
5101800,0.9994
5101830,0.6877
5101860,0.6570
5101890,0.7461
5101920,0.7463
5101980,0.8592
5102010,0.9207
5102070,0.7089
5102100,0.9448
5102120,0.8495
5102160,0.7338
5102190,0.7613
5102250,0.9832
5102280,0.8962
5102310,0.8602
5102340,0.7397
5102360,0.8325
5102370,0.9674
5102390,0.9052
5102400,0.7181
5102430,0.9415
5102460,0.8002
5102490,0.9705
5102520,0.8425
5102580,0.9271
5102610,1.0058
5102640,0.8414
5102670,0.7779
5102710,1.0375
5102730,0.7594
5102760,0.8192
5102790,0.7970
5102820,0.8916
5102850,0.8892
5102880,0.8724
5102910,0.7796
5102940,0.8913
5102980,1.0011
5103000,0.7809
5103030,0.9791
5103060,0.8519
5103090,0.8048
5103130,0.8569
5103150,0.7498
5103180,0.7976
5103240,0.5070
5103270,1.1105
5103300,0.8583
5103330,0.8940
5103370,0.9167
5103390,0.7892
5103420,0.6855
5103460,0.7246
5103480,0.7741
5103510,0.8753
5103520,0.8911
5103600,1.0064
5103640,0.8821
5103660,0.9672
5103690,0.8198
5103710,0.8539
5103750,0.8030
5103780,1.1318
5103810,0.7954
5103840,0.9527
5103870,0.8996
5103900,0.8106
5103930,0.6556
5103980,0.8623
5104020,0.8503
5104050,0.7771
5104080,0.8742
5104110,0.7947
5104150,0.7329
5300001,1.1614
5300003,0.9939
5300030,0.8774
5300150,1.0630
5300240,1.0984
5300300,0.8413
5300380,1.1570
5300390,1.1700
5300420,1.1089
5300480,1.0370
5300570,0.9818
5300660,0.8826
5300690,0.9025
5300720,1.1601
5300780,1.0815
5300810,1.2969
5300950,1.2117
5300960,1.0813
5300990,1.1602
5301080,1.0275
5301110,1.0698
5301140,0.8949
5301170,0.9925
5301200,0.8413
5301230,0.9368
5301260,1.1614
5301290,1.0153
5301320,1.1094
5301410,1.0753
5301470,1.1716
5301590,1.0401
5301630,0.8794
5301660,0.9641
5301800,1.0010
5302010,0.9634
5302070,1.0414
5302280,0.9204
5302310,0.9021
