id,np_grd
2507290,1.0318
2507320,1.0136
2507350,0.9952
2507440,0.8630
2507470,1.3027
2507500,0.8854
2507530,1.1993
2507560,0.9436
2507590,1.0789
2507620,1.0529
2507680,1.0284
2507740,0.9162
2507770,0.9385
2507830,0.9905
2507860,1.0664
2507890,0.8973
2507920,0.9226
2507980,0.9793
2507990,0.8975
2508040,0.8958
2508250,1.0357
2508280,0.9926
2508310,1.1144
2508340,0.9515
2508370,1.1696
2508430,0.8456
2508580,1.2863
2508610,1.1350
2508640,1.1352
2508670,0.7438
2508700,1.1170
2508730,0.9853
2508760,0.9183
2508790,0.9654
2508820,0.9458
2508850,1.0478
2508880,1.0217
2508940,0.9400
2509000,1.0626
2509030,0.8726
2509060,0.9631
2509090,1.0825
2509180,0.7420
2509270,0.9524
2509300,0.8307
2509360,0.8503
2509420,0.9568
2509450,0.9486
2509600,1.0333
2509630,0.8030
2509690,1.2477
2509720,0.8701
2509780,1.0480
2509870,0.9637
2509930,0.8415
2509990,1.0973
2510050,0.8654
2510140,1.2408
2510170,0.8568
2510200,1.0015
2510380,0.9357
2510470,1.0432
2510500,0.8283
2510560,0.9430
2510590,0.9668
2510620,1.0741
2510770,0.8498
2510860,1.0566
2510890,0.8857
2510920,0.8532
2510950,0.9024
2510980,0.9922
2511010,0.6629
2511040,1.0425
2511130,0.6364
2511220,1.0890
2511250,0.9117
2511310,1.1927
2511340,1.0511
2511400,1.0348
2511430,1.0147
2511460,0.8882
2511520,0.7781
2511580,1.0833
2511670,1.0309
2511740,1.0139
2511760,1.0477
2511850,0.9010
2511880,1.0002
2511910,0.8479
2511970,0.9873
2512000,0.9759
2512030,0.9181
2512060,0.7450
2512100,0.9484
2512180,0.9533
2512210,1.2145
2512240,0.7078
2512270,1.1032
2512390,0.8773
2512420,0.7501
2512510,0.8888
2512570,0.8845
2512600,1.1559
2512630,0.8443
2512660,1.2464
2512750,0.9873
2512780,0.9021
2512810,0.9365
2512840,0.6950
2512930,0.8163
2512990,1.1941
2513020,1.1078
2513050,0.9173
2513080,0.8323
2513110,0.9465
2513170,0.9864
2513200,0.8756
2513230,0.9244
2513290,1.0099
2600005,0.6923
2600013,0.9386
2600015,0.9144
2600016,0.9658
2600017,1.0820
2600018,0.9437
2601920,0.8330
2601950,0.9828
2601980,0.9697
2602160,0.8495
2602190,1.0514
2602220,0.7382
2602520,1.0029
2602550,0.9420
2602640,0.9761
2602670,0.9573
2602730,1.0281
2602790,0.9782
2602820,1.0733
2603240,1.0539
2603510,1.1224
2603540,0.7621
2603690,0.9831
2603870,1.0048
2603900,1.0024
2604020,1.0465
2604170,0.9656
2604260,0.9269
2604290,1.0960
2604440,0.9663
2604470,0.9633
2604530,0.9206
2604650,1.0032
2604800,0.7149
2604830,0.7754
2604950,0.9393
2605010,0.9794
2605430,1.0981
2605780,0.9186
2605820,1.0863
2605850,1.0923
2606000,0.9510
2606090,1.0329
2606270,0.8496
2606500,1.0552
2606570,0.9583
2606600,0.9680
2606630,0.9043
2606720,0.9781
2606780,0.8542
2606840,1.1052
2606870,0.9837
2606900,0.9778
2606930,1.0220
2606960,1.0145
2606990,0.8697
2607040,1.1821
2607080,1.0157
2607140,1.1976
2607320,1.0795
2607530,0.9927
2607560,0.9547
2607590,0.8940
2607620,1.0576
2607690,1.0432
2607710,1.1417
2607800,1.0651
2607890,0.7588
2608040,1.0598
2608070,0.8317
2608130,0.8926
2608400,1.0612
2608430,0.8309
2608520,1.0432
2608580,0.9147
2608640,0.9251
2608670,0.9964
2608730,0.9927
2608770,1.0615
2608910,1.0676
2608940,1.1598
2609150,1.0427
2609560,0.7821
2609570,1.0611
2609750,1.0648
2609840,0.9697
2609900,0.9205
2609930,0.9624
2610020,0.8694
2610050,1.1056
2610080,0.6653
2610110,0.8531
2610140,1.1903
2610200,0.8703
2610380,0.9542
2610410,0.9762
2610590,1.0282
2610620,1.0679
2610650,0.7827
2610750,1.0450
2610830,1.1506
2610860,0.8592
2611030,1.0934
2611140,0.7996
2611400,1.0077
2611430,0.8799
2611550,1.1924
2611600,1.0854
2611610,1.0115
2611640,0.6167
2611670,0.9888
2611910,1.1470
2612000,0.8946
2612030,1.1608
2612150,1.0315
2612240,0.7787
2612300,1.1298
2612330,0.8727
2612420,0.9807
2612450,0.6633
2612480,1.0114
2612540,0.8790
2612560,0.9656
2612600,1.1386
2612690,1.0679
2612960,0.9587
2612990,1.0226
2613050,1.0386
2613090,0.8194
2613500,0.8806
2613530,0.9492
2613560,1.0210
2614070,0.9724
2614100,1.0447
2614230,0.9015
2614250,0.8748
2614280,1.0488
2614460,0.9939
2614520,0.8870
2614550,1.0250
2614610,1.0826
2614690,0.8045
2614700,0.9399
2614730,0.8756
2614760,1.0432
2614790,0.9365
2614820,0.8812
2615060,1.0592
2615150,0.9216
2615390,0.9233
2615420,0.9688
2615450,0.8610
2615540,0.9832
2615730,1.0722
2615830,1.0818
2615870,0.8929
2615970,0.9440
2615990,1.1500
2616020,0.9713
2616050,0.9291
2616110,0.7928
2616320,1.2338
2616350,1.0071
2616380,1.0112
2616410,1.0128
2616440,0.9659
2616470,0.9548
2616500,0.9173
2616830,1.1608
2617160,0.9110
2617220,0.8602
2617250,1.1250
2617400,0.8904
2617520,1.0099
2617550,0.9365
2617640,0.9545
2617700,1.0439
2617730,0.9632
2617760,0.8356
2617820,1.0413
2617860,1.0873
2617880,1.0074
2617910,1.0059
2617940,1.0032
2617970,0.9167
2618030,1.0199
2618180,1.0314
2618270,0.9497
2618330,1.0397
2618390,1.1761
2618420,1.0549
2618450,0.9667
2618480,0.8651
2618510,0.9643
2618540,0.9748
2618570,0.9319
2618600,0.9634
2618720,0.9335
2618810,0.8931
2618840,1.0086
2618930,1.0388
2618990,1.0404
2619050,1.0122
2619100,0.8554
2619170,0.8250
2619250,1.0124
2619410,0.7839
2619470,1.0808
2619530,1.0342
2619580,1.0228
2619620,0.8959
2619800,0.9686
2619830,1.0114
2619890,1.1979
2619920,0.8326
2619950,0.9906
2620050,0.9224
2620070,0.9801
2620160,0.9125
2620280,0.9431
2620310,1.1125
2620340,0.9352
2620380,0.9166
2620550,1.1093
2620610,0.9358
2620670,0.9072
2620730,1.0579
2620820,0.9900
2620850,1.1765
2620880,1.0687
2620910,1.0699
2620940,0.8752
2620980,0.9675
2621120,0.8258
2621150,0.5864
2621180,0.8965
2621210,0.9481
2621240,0.9845
2621390,1.0845
2621450,1.0290
2621570,1.0461
2621600,0.8296
2621690,1.0884
2621840,0.9672
2621870,0.9736
2622050,0.9553
2622200,0.9596
2622320,1.1878
2622350,0.9784
2622380,1.0088
2622410,1.0351
2622470,0.9430
2622500,0.9876
2622620,1.0582
2622740,0.7221
2622860,0.9838
2622970,0.9984
2622980,0.8423
2623040,0.8722
2623070,0.9559
2623100,1.0941
2623130,0.9392
2623250,0.9546
2623280,0.9367
2623310,0.8428
2623460,0.7994
2623490,0.9685
2623520,0.9217
2623550,1.0406
2623580,1.0922
2623610,0.9309
2623790,1.0129
2623820,1.0918
2623850,1.1911
2623910,1.0154
2624120,0.9886
2624150,1.0197
2624180,0.9644
2624420,0.9358
2624570,1.0065
2624600,0.7806
2624630,0.8943
2624690,0.8408
2624720,0.8258
2624750,1.0198
2624810,1.0558
2624840,0.7547
2624960,0.8480
2625020,0.9731
2625140,1.2454
2625230,0.9929
2625290,0.9688
2625320,0.9403
2625350,1.0286
2625400,1.0638
2625560,1.0346
2625680,1.0465
2625740,1.0823
2625800,1.0683
2625950,0.8142
2625980,1.1181
2626010,1.0103
2626040,0.9945
2626130,1.1243
2626190,0.7759
2626220,0.9019
2626280,1.1220
2626370,1.0716
2626400,0.9230
2626490,1.0310
2626520,1.0573
2626760,0.9428
2626970,1.0868
2627060,1.0242
2627150,0.8047
2627210,0.8372
2627240,1.0703
2627420,1.1451
2627660,0.9306
2627810,1.0752
2627900,1.0519
2627930,1.0613
2628140,1.0269
2628170,0.8703
2628200,0.9951
2628500,0.9629
2628530,1.0069
2628560,1.0929
2628740,0.7665
2628830,0.9640
2628890,1.0788
2628950,1.0173
2629120,0.8639
2629160,1.1101
2629250,1.0831
2629370,0.9721
2629400,0.7351
2629460,0.8910
2629490,0.9466
2629520,0.9882
2629540,0.9488
2629670,1.2093
2629790,0.7534
2629910,0.9677
2629940,1.0296
2630030,1.0825
2630090,1.0866
2630120,0.8840
2630210,0.8681
2630300,1.0257
2630360,0.9955
2630390,1.1229
2630450,0.8629
2630660,1.0706
2630780,0.9915
2630840,1.0243
2630930,0.9717
2630960,1.2530
2630990,0.9904
2631020,0.8994
2631320,0.9755
2631380,0.9172
2632220,0.8942
2632250,1.0631
2632280,0.9658
2632300,1.1072
2632310,0.8870
2632340,0.8602
2632370,0.9018
2632550,0.9578
2632610,1.0136
2632640,1.0764
2632670,1.0268
2632820,0.9078
2632850,1.0625
2632880,1.1279
2632910,0.9445
2632940,0.9578
2633000,1.0718
2633030,1.0129
2633090,1.0016
2633120,1.0057
2633360,1.0926
2633410,1.0587
2633420,0.9759
2633510,1.0112
2633540,1.0673
2633720,1.0688
2633810,0.9502
2633840,0.8441
2633870,1.0855
2633900,0.9185
2633930,1.0035
2634260,1.1115
2634380,0.9798
2634410,1.1264
2634440,0.9074
2634470,1.0806
2634560,1.0170
2634650,0.9785
2634680,0.7585
2634710,1.0232
2634950,0.8721
2635160,0.8897
2635190,0.9280
2635220,0.9466
2635310,0.8906
2635460,0.9576
2635520,1.0212
2635550,0.9335
2635730,0.8973
2635820,0.8788
2635850,1.0982
2635910,1.1508
2635940,0.8915
2635970,0.8225
2636060,0.8458
2636270,0.8196
2636300,1.0597
2636330,1.0162
2636420,1.1642
2636450,0.8375
2636485,1.0127
2636540,0.8540
2636570,0.9304
2636600,1.0269
2636630,1.0471
2636660,1.1194
2700001,0.8815
2700005,0.9808
2700006,0.9861
2700007,0.8837
2700008,0.7459
2700013,0.9870
2700017,1.1539
2700019,0.9228
2700021,0.8153
2700022,0.9107
2700023,0.7419
2700088,1.1348
2700089,0.9307
2700090,1.0160
2700091,1.0351
2700099,0.8730
2700100,0.9257
2700102,0.9601
2700104,1.0376
2700105,0.9478
2700106,1.0622
2700107,0.9195
2700108,0.8791
2700109,1.1582
2700110,0.7749
2700123,0.8943
2700124,0.9677
2700125,0.8712
2700126,0.9570
2700128,1.0086
2700130,0.8054
2700132,1.0555
2700145,0.9489
2700146,1.1462
2700161,0.7941
2700162,0.8440
2700182,1.0513
2700231,0.7306
2700287,1.2039
2700294,0.8079
2700326,0.8424
2700379,0.8468
2702640,0.8013
2702720,0.9500
2702730,0.7929
2702760,1.0097
2702910,0.8102
2702930,0.9789
2702970,0.9175
2703030,1.0148
2703060,1.1088
2703150,0.9544
2703180,0.9857
2703450,1.0640
2703570,0.9531
2703660,0.8908
2703690,0.8698
2703750,1.0223
2703870,1.1841
2704050,1.0246
2704440,1.2365
2704470,0.7685
2705460,1.0523
2705660,0.9251
2705760,1.0468
2705790,0.9376
2706060,0.6413
2706090,0.9679
2706150,0.9136
2706240,0.7287
2707200,1.0221
2707290,0.9086
2707350,1.0058
2707380,0.8595
2707410,1.1373
2707470,1.0044
2707500,1.1133
2707590,0.7944
2708100,0.9495
2708190,1.0619
2708220,1.1977
2708910,0.9170
2709330,0.8343
2709420,0.8959
2709440,1.0776
2709480,0.8606
2709510,0.7436
2709720,0.7928
2709750,1.1668
2710060,1.1234
2710090,1.0539
2710140,0.9241
2710170,1.0304
2710230,0.9465
2710260,0.9157
2711010,0.9105
2711040,0.9466
2711085,1.0369
2711130,0.9961
2711190,1.0548
2711250,1.0399
2711370,1.1351
2711520,0.8694
2711670,1.1061
2711760,0.9637
2711820,0.9651
2711880,0.9311
2711910,0.8269
2712240,1.1113
2712270,1.0487
2712300,0.7398
2712360,0.8394
2712420,0.9256
2712580,0.8794
2712900,0.8582
2713110,0.9462
2713140,0.9061
2713170,0.9866
2713530,1.0063
2713560,1.0683
2713590,0.9583
2713920,1.0005
2713980,1.0057
2714070,0.7539
2714190,0.8797
2714220,1.1311
2714260,1.0285
2714280,0.9594
2714970,1.0292
2715000,1.1149
2715030,0.8939
2715750,1.2376
2716980,1.0290
2717100,0.8569
2717120,0.8784
2717220,0.9615
2717250,0.9778
2717520,0.8711
2717780,1.0705
2718070,0.7986
2718090,0.8243
2718210,1.0157
2718240,0.9369
2718330,1.0168
2718570,0.8861
2718750,1.2133
2718780,1.0181
2718810,0.9098
2718940,1.1781
2718960,0.9591
2719320,0.9120
2720550,1.2146
2720580,1.1115
2720670,0.9542
2721240,1.1508
2721320,0.9467
2721360,1.0946
2721390,1.1797
2721420,1.1460
2721450,0.9183
2721480,0.9874
2721540,1.0200
2722920,0.9535
2722950,1.0986
2723310,1.0970
2723400,1.0524
2723430,1.2353
2723490,1.0364
2723520,1.0579
2723820,0.8852
2723850,0.9231
2723880,1.0641
2723910,0.9976
2725050,0.7956
2725080,1.0393
2725140,1.0138
2725200,1.0643
2728050,0.9279
2728080,0.9098
2728110,0.9375
2728140,0.9981
2728170,1.0520
2728200,1.0757
2728230,1.0424
2728290,1.0900
2728320,0.9729
2728350,0.9497
2728380,0.9067
2728950,1.0957
2728970,0.8620
2730030,1.0868
2730060,1.1020
2730090,0.7070
2730150,0.5479
2730480,1.0689
2731750,1.0560
2731780,0.8784
2731800,0.9341
2732070,1.0853
2732250,0.8172
2732390,0.9716
2732430,0.9749
2732520,0.8631
2732550,0.8066
2732820,1.2389
2732850,1.0014
2732880,1.0498
2733000,1.0110
2733210,0.9821
2733270,0.9335
2733330,1.0305
2733390,0.9802
2733420,0.9056
2733450,1.1994
2733480,0.8046
2733510,1.0620
2733540,1.0040
2733600,0.9212
2733780,0.9692
2733790,1.0896
2733810,1.0981
2733840,0.9236
2733870,1.0495
2733900,1.0258
2738160,0.9636
2738190,0.9722
2738850,0.9745
2738880,1.0522
2740665,0.7832
2740740,0.9449
2740830,0.8528
2741040,0.8812
2741060,0.9462
2741430,1.0051
2741460,0.9152
2741850,1.0103
2741880,0.8033
2741910,1.2778
2742160,0.9869
2742270,0.9452
2742330,0.6850
2742360,0.9554
2742720,1.1632
2742780,0.9701
2744070,1.0521
2744160,1.0383
2745735,0.9955
2791445,0.7968
2791450,0.8149
2791451,0.9545
2800390,0.9187
2800450,1.0762
2800510,0.9622
2800540,0.9623
2800630,1.0230
2800750,0.7803
2800820,0.9858
2800840,0.7708
2800870,1.0336
2800990,1.0098
2801050,0.9124
2801090,1.0017
2801170,0.9912
2801200,0.8062
2801220,0.8816
2801260,0.8192
2801290,0.9478
2801320,0.9487
2801440,1.1200
2801490,1.0592
2801530,0.9398
2801560,1.1178
2801590,0.9232
2801620,0.8817
2801650,1.0217
2801680,1.1640
2801710,0.8183
2801740,1.0947
2801770,1.0055
2801800,1.0234
2801860,0.9216
2802010,0.9953
2802100,1.1227
2802160,0.9522
2802190,0.8032
2802280,1.0302
2802340,0.7903
2802370,0.9154
2802400,1.0269
2802430,1.0350
2802460,1.0272
2802490,0.9396
2802520,0.8205
2802550,1.0477
2802640,0.7564
2802670,0.9355
2802700,1.0402
2802730,0.9103
2802790,1.0478
2802820,0.9990
2802850,1.0425
2802910,0.7819
2802940,1.0067
2803000,0.7206
2803030,0.6615
2803060,0.9369
2803090,0.9896
2803120,0.8891
2803150,0.9813
2803240,0.8088
2803270,0.8816
2803360,0.9552
2803450,1.0428
2803480,0.9577
2803510,1.0103
2803520,0.9411
2803530,1.1785
2803540,0.8513
2803570,0.8072
2803600,0.9344
2803630,0.9786
2803660,0.9456
2803690,0.9926
2803720,0.9958
2803750,1.0729
2803780,1.0669
2803830,1.0778
2803900,0.8243
2803930,0.9111
2803990,1.0327
2804020,0.9448
2804050,1.0357
2804110,0.8405
2804140,0.9347
2804170,0.9901
2804230,0.8723
2804260,0.9480
2804320,1.1080
2804350,0.9969
2804380,0.9599
2804440,0.8809
2804470,0.8982
2804500,0.9256
2804530,0.8632
2804560,1.1353
2804590,1.1168
2804620,0.8261
2804740,1.0169
2804800,0.6980
2900001,0.8694
2900002,1.0527
2900004,0.6283
2901000,1.0200
2902850,0.9117
2902910,0.9005
2903150,0.8918
2903200,1.0195
2903270,0.7598
2904020,0.9536
2904050,0.8883
2904500,1.0038
2904620,0.8981
2904890,0.9130
2905250,0.7746
2905310,0.9534
2905370,0.9258
2905430,0.9265
2905580,0.9164
2905640,0.9312
2905660,0.9982
2905760,1.0826
2905880,0.9869
2905940,0.9555
2906120,1.0327
2906360,0.9335
2906510,0.9444
2906990,1.0327
2907020,1.1899
2907080,0.9639
2907120,0.8687
2907350,0.9071
2907380,0.9671
2907460,0.9220
2907470,0.8347
2908170,0.9084
2908250,0.8543
2908320,1.0882
2908370,1.1651
2908400,0.9222
2908460,0.8366
2908760,0.9148
2909720,1.1033
2909750,0.9643
2909780,0.8805
2909860,0.8945
2909900,1.0767
2909930,0.9681
2910110,0.9004
2910290,0.9402
2910320,0.9450
2910380,0.7417
2910410,0.8422
2910500,0.8533
2910770,0.9211
2910800,1.0159
2910830,0.7384
2910920,0.8839
2911220,0.8015
2911250,1.0360
2911310,0.9370
2911340,1.0645
2911400,0.9450
2911550,1.1094
2911650,0.7934
2911700,1.0264
2911850,0.8973
2911910,0.7078
2911940,1.0472
2911990,0.9676
2912010,0.9316
2912030,0.9666
2912240,0.9095
2912290,0.8393
2912300,0.9368
2912450,1.0534
2912540,0.7956
2912550,0.7845
2912660,0.9703
2913080,0.8431
2913140,0.7928
2913170,0.7575
2913560,0.9516
2913590,1.0466
2913620,0.8446
2913650,0.8694
2913710,0.8400
2913760,0.9022
2913830,0.9002
2914250,0.9177
2914280,0.9953
2914320,0.9516
2914340,0.7225
2914400,1.0442
2914430,0.8628
2914490,0.8667
2914550,0.8137
2914840,0.7838
2915420,0.9461
2915450,0.9066
2915480,0.9406
2915600,0.9102
2916190,0.8622
2916230,0.7326
2916350,0.8537
2916380,0.7548
2916400,1.1883
2916450,1.0581
2916500,0.5115
2916740,0.9776
2916770,0.9990
2916830,1.0467
2917820,1.1993
2917850,1.2086
2917970,0.8742
2918220,1.1077
2918240,0.8652
2918270,0.8828
2918300,0.9649
2918460,0.9187
2918480,0.8480
2918540,0.9082
2918600,1.0169
2918690,0.9051
2919080,0.7807
2919170,0.9260
2919230,1.0595
2919350,0.9158
2919410,0.8436
2920010,0.9051
2920050,1.0070
2920310,1.2080
2920410,1.0115
2920430,0.8971
2920490,1.0291
2920550,1.1027
2920610,0.9128
2920670,0.9242
2920700,0.9793
2920810,1.0008
2921100,0.9286
2921120,1.1290
2921210,0.6850
2921330,1.0564
2921510,0.9780
2921540,1.1284
2921600,0.9708
2921810,0.8381
2921840,0.8486
2921875,0.9614
2921960,1.0290
2922530,1.0360
2922650,0.7276
2922740,0.8152
2922800,0.9698
2922830,0.9603
2922860,1.0003
2922890,0.8377
2923010,0.9703
2923100,0.9955
2923160,0.9958
2923340,0.8929
2923430,0.9651
2923460,0.9526
2923490,1.0061
2923550,1.0462
2923580,1.1226
2923700,0.9350
2923730,1.0623
2924530,0.8849
2925140,1.1048
2925210,1.0106
2925230,0.9309
2925290,1.0939
2925330,0.9352
2925350,1.0474
2925450,0.7909
2925500,0.8354
2925620,0.8200
2925640,0.7437
2925650,0.9767
2925710,0.9837
2926070,0.8863
2926160,1.0018
2926220,1.0699
2926480,1.0944
2926640,0.8105
2926670,0.7610
2926850,0.9476
2926890,0.9596
2926970,1.1395
2927060,0.8958
2927090,1.0392
2927540,0.8206
2927570,1.1225
2927630,0.9771
2927660,0.9538
2927830,1.0187
2927900,0.8028
2928110,0.9963
2928260,0.8927
2928380,0.8095
2928410,0.8596
2928430,0.9788
2928560,0.9455
2928710,0.9009
2928740,1.0331
2928800,0.9655
2928860,0.9743
2928920,0.9097
2928950,1.0123
2929100,0.9452
2929170,0.9376
2929250,0.9679
2929280,1.1294
2929370,0.9017
2929430,0.8431
2929520,0.9559
2929640,1.0065
2929760,0.9455
2930360,0.9913
2930420,0.9299
2930450,0.9631
2930520,0.9367
2930570,0.7970
2930660,0.7562
2930690,1.0621
2930780,0.8841
2930840,0.9726
2931020,1.1443
2931050,0.9367
2931070,0.8056
2931110,0.9866
2931440,0.9657
2931500,0.7913
2931530,1.0080
2931650,1.0394
2931680,0.9873
2931710,1.1082
2931800,1.0869
2931830,1.0741
2932010,0.8473
2932070,0.9225
2932100,0.8645
2932110,0.8815
2932190,0.8789
2932310,0.8897
3000002,1.1568
3000003,0.7811
3000005,1.1939
3002010,0.9493
3002070,1.2393
3002730,1.0117
3003290,0.8983
3003800,1.1224
3003820,0.9621
3003870,1.0469
3004560,0.9525
3004980,1.0302
3005280,0.9678
3006840,1.1378
3007050,0.8910
3007110,1.1191
3007190,0.9602
3007330,0.9213
3007410,0.9046
3008670,0.9576
3008910,1.1229
3009560,1.0202
3009720,0.9802
3010080,1.0095
3011100,1.1281
3011160,1.0995
3011520,1.1217
3012420,1.0079
3012510,0.8612
3013040,0.9455
3013260,1.0309
3013560,1.1371
3013860,0.9784
3014700,1.0558
3014820,1.0677
3015450,1.0221
3016200,0.9040
3016490,1.2389
3016530,1.0551
3016880,1.1232
3016950,0.8983
3017130,0.8936
3017610,0.9943
3018410,0.8748
3018570,1.0102
3018780,1.0662
3021060,1.0484
3022080,0.9547
3022790,1.0695
3023040,0.9553
3023900,1.0653
3023940,1.0851
3024200,0.9143
3025020,0.9021
3025890,1.2280
3026160,1.0560
3027570,1.0759
3027740,1.2419
3100002,0.8321
3100006,1.1278
3100011,0.8476
3100016,0.9726
3100021,0.9818
3100022,0.9440
3100034,1.0648
3100041,0.8581
3100071,1.1452
3100085,0.9834
3100088,0.9467
3100095,0.9787
3100098,1.0575
3100112,1.0270
3100114,1.1511
3100115,0.9575
3100116,0.9556
3100118,1.1657
3100121,0.9961
3100122,1.3440
3100129,0.9539
3100132,1.0562
3100163,1.0609
3100165,0.7534
3100170,1.1955
3101992,1.2415
3102770,1.0533
3102820,0.9228
3102910,1.0110
3103130,1.0805
3103330,1.1374
3103360,1.0245
3103540,0.9777
3103600,1.1546
3103810,1.2325
3103990,1.1400
3104100,1.0932
3104920,0.8731
3104950,1.0175
3104980,1.0967
3105340,0.9335
3105460,0.9294
3162950,1.0753
3170110,1.2662
3170440,1.2992
3170530,0.8690
3170650,1.0198
3170710,1.1382
3171100,0.9662
3171220,1.0508
3171580,1.1447
3171730,0.8090
3171820,0.9122
3171940,0.8958
3172390,0.9777
3172810,1.2992
3172840,0.9350
3173050,0.8879
3173290,1.1395
3173470,1.0369
3173710,1.0564
3173740,0.9061
3173830,0.9878
3173890,0.9641
3174160,0.9500
3174200,1.0076
3174430,0.9579
3174580,1.1561
3174760,0.9823
3174820,0.9386
3174850,1.1432
3174940,0.8748
3175210,0.8986
3175270,1.1267
3175510,1.2136
3175630,1.1982
3175660,0.9746
3175770,1.2473
3175900,1.0490
3175960,1.0634
3176450,1.0713
3176470,1.0873
3176560,1.1612
3176710,1.1746
3176860,1.1547
3177550,1.2939
3178020,0.9988
3178210,1.1851
3178520,0.9494
3178660,1.0103
3178720,1.0573
3178940,1.4088
3179050,1.1780
3179080,0.9902
3200030,1.0409
3200060,1.0021
3200090,1.0209
3200120,0.9348
3200210,0.8923
3200240,0.8155
3200270,0.9532
3200300,0.9158
3200360,0.9567
3200390,0.9350
3200450,0.9882
3200480,1.0073
3200510,1.0932
3300035,1.0735
3300616,0.7639
3301380,1.0933
3301440,1.2048
3301470,1.0778
3301500,0.8796
3301590,0.8549
3301620,0.9947
3301650,0.8867
3301680,1.4390
3301740,0.9137
3301860,1.0043
3301890,1.0939
3301950,1.0887
3302070,1.0553
3302100,1.1409
3302130,1.0488
3302250,0.8886
3302280,1.1584
3302310,1.1862
3302340,0.9363
3302460,1.1024
3302480,1.0095
3302490,0.8903
3302580,1.0172
3302610,0.8725
3302640,1.1670
3302760,1.1830
3302880,0.8672
3302910,1.0125
3302970,0.9096
3302990,1.1666
3303000,0.8865
3303090,0.9430
3303150,1.2493
3303180,0.9350
3303210,1.0377
3303240,1.0087
3303330,0.9785
3303360,1.3336
3303420,1.0826
3303480,1.0361
3303510,1.1421
3303540,1.5149
3303600,1.2044
3303660,1.0438
3303690,1.1201
3303750,0.9018
3303780,1.0219
3303810,1.1295
3303840,1.0734
3303870,1.0635
3303900,1.1585
3303930,0.9514
3303960,1.1716
3304030,0.9371
3304040,1.0533
3304050,0.8770
3304140,0.9696
3304230,1.2032
3304350,0.9426
3304380,0.9143
3304410,0.8266
3304500,1.0923
3304590,0.9731
3304670,0.9499
3304680,0.8758
3304740,0.8861
3304760,0.8351
3304830,1.0841
3304890,0.9886
3304950,1.0753
3304960,0.9647
3304980,1.0028
3305040,0.9463
3305220,0.8990
3305280,1.0086
3305310,0.9401
3305370,1.1874
3305430,0.9900
3305460,1.1921
3305520,1.1307
3305550,0.9529
3305580,0.9455
3305730,1.0537
3305760,1.1716
3305790,1.1555
3305820,0.9962
3305880,1.0226
3305940,0.9338
3306030,1.0253
3306060,0.9213
3306080,0.9661
3306150,0.9714
3306180,0.9459
3306240,0.8632
3306420,0.9140
3306480,1.1391
3306540,1.2794
3306660,1.2127
3306720,0.9478
3306780,0.9532
3306930,0.9711
3307050,1.1617
3307115,0.7763
3307140,0.7286
3307170,1.1614
3307300,0.9915
3400004,1.1627
3400008,1.0740
3400009,1.1351
3400660,1.2161
3400690,1.2971
3400720,1.2064
3400750,1.2260
3400810,1.2306
3400840,0.9875
3400900,1.1193
3400960,0.7522
3401050,1.1912
3401170,1.0838
3401260,0.9620
3401320,1.1778
3401350,1.0217
3401380,1.1226
3401410,0.9062
3401440,0.8970
3401500,0.9122
3401530,1.1757
3401560,0.9127
3401590,1.1044
3401620,1.1483
3401650,1.1086
3401710,1.2061
3401800,1.0766
3401830,0.8588
3401860,1.0957
3401920,1.0202
3401950,0.9384
3401980,1.1627
3402030,1.0582
3402100,0.9456
3402160,1.1981
3402220,1.1150
3402250,0.7466
3402280,1.0990
3402310,1.1381
3402340,0.9788
3402400,1.1083
3402430,0.9284
3402460,1.1164
3402520,1.1308
3402550,1.0291
3402580,1.0288
3402640,0.8090
3402790,1.2148
3402820,1.0036
3402850,1.0597
3403000,0.9470
3403060,1.3282
3403090,1.0219
3403120,1.0708
3403150,1.1258
3403180,1.0862
3403270,0.9211
3403300,0.9901
3403330,1.3204
3403360,1.1222
3403390,1.1810
3403420,1.0667
3403450,1.2680
3403540,1.3151
3403570,1.1848
3403600,1.0423
3403660,1.0790
3403690,0.9545
3403720,1.2377
3403780,1.1074
3403810,1.1668
3403840,1.2117
3403870,1.1678
3403900,1.1302
3403930,0.8977
3403990,1.0808
3404020,0.9745
3404080,1.1452
3404110,1.1082
3404140,1.1601
3404170,1.0528
3404230,0.7026
3404290,1.0431
3404320,1.1384
3404350,1.1368
3404410,1.0950
3404440,1.0651
3404470,0.9893
3404500,1.2138
3404560,1.0883
3404590,0.9328
3404660,0.9722
3404710,0.9216
3404740,0.8013
3404770,1.1164
3404890,1.0371
3404920,1.1057
3404950,1.0735
3404980,1.1669
3405010,1.0833
3405070,0.9946
3405190,1.1177
3405220,1.1166
3405250,1.0925
3405280,1.1518
3405310,1.1739
3405340,1.1826
3405370,1.0909
3405400,0.7999
3405430,1.1569
3405460,1.0740
3405490,1.1340
3405580,1.0018
3405640,1.1072
3405730,1.1129
3405760,1.0363
3405790,1.1907
3405850,1.1887
3405880,1.1774
3405940,1.1408
3405970,1.1251
3406000,0.9625
3406030,1.0092
3406090,1.1900
3406120,1.1378
3406180,1.2278
3406210,1.1906
3406270,0.8266
3406300,1.1517
3406330,1.0972
3406360,0.9199
3406390,1.0790
3406420,1.0475
3406450,0.9365
3406480,1.2996
3406510,1.1448
3406540,0.9939
